@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute destClass {1.0,2.0}

@data
-7.107807,0.10711,0.089643,0.076544,0.111476,0.115843,0.10711,0.098377,0.063444,0.063444,0.054711,0.028511,-0.002055,-0.006421,-0.050087,-0.036988,-0.023888,-0.067554,-0.124319,-0.080653,-0.080653,-0.115586,-0.11122,-0.115586,-0.102486,-0.11122,-0.115586,-0.124319,-0.124319,-0.141786,-0.133052,-0.063187,-0.006421,0.028511,0.067811,0.059077,0.063444,-0.124319,-0.211651,-0.202918,-0.242217,-0.255317,-0.272783,-0.27715,-0.26405,-0.259683,-0.246584,-0.23785,-0.220384,-0.202918,-0.141786,1.18129,1.914876,-0.478013,-4.04988,-6.084709,-5.27689,-3.198395,-1.766155,-0.753108,-0.386314,-0.229117,-0.137419,-0.102486,-0.050087,-0.015155,0.024145,0.076544,0.150776,0.194441,0.27304,0.408404,0.561235,0.740265,0.954227,1.238055,1.548083,1.827544,2.050241,2.176871,2.203071,2.07644,1.714013,1.268622,0.783931,0.456437,0.264307,0.133309,0.067811,0.024145,0.002312,0.011045,-0.006421,-0.010788,0.006678,0.024145,0.028511,0.045978,0.067811,0.089643,0.09401,0.08091,0.089643,0.072177,0.054711,0.028511,0.050344,0.024145,0.028511,0.015411,0.024145,0.002312,-0.002055,0.024145,0.024145,0.006678,0.002312,0.011045,0.015411,0.015411,0.019778,0.015411,0.028511,0.032878,-0.006421,-0.015155,0.146409,0.168242,0.220641,0.251207,0.25994,0.185708,0.019778,-0.041354,-0.050087,-0.067554,-0.11122,6.032784,2.0
-7.107807,0.063189,0.014207,0.052304,0.025092,-0.002121,0.035977,0.025092,-0.002121,-0.040219,0.008764,0.008764,-0.002121,-0.029333,0.008764,-0.023891,-0.007563,-0.018448,-0.034776,-0.029333,-0.029333,-0.045661,-0.051104,-0.056546,-0.040219,-0.061989,-0.034776,-0.078316,-0.040219,-0.094644,-0.040219,-0.018448,0.095844,0.063189,0.166597,0.199252,0.172039,0.003322,-0.083759,-0.198051,-0.132741,-0.230706,-0.263361,-0.198051,-0.230706,-0.187166,-0.203494,-0.176281,-0.154511,-0.121856,-0.045661,1.053725,3.181744,1.657843,-2.467575,-5.831043,-5.047322,-2.951958,-1.308322,-0.491946,-0.203494,-0.127299,-0.040219,0.035977,0.063189,0.106729,0.123057,0.139384,0.144827,0.177482,0.231907,0.302659,0.357084,0.460492,0.542129,0.699962,0.82514,1.04284,1.249655,1.538108,1.799348,2.066031,2.283731,2.414351,2.343598,2.098686,1.69594,1.206115,0.710847,0.433279,0.177482,0.052304,0.008764,-0.083759,-0.100086,-0.072874,-0.056546,-0.089201,-0.056546,-0.056546,-0.029333,0.003322,-0.023891,-0.040219,-0.061989,-0.083759,-0.100086,-0.083759,-0.116414,-0.154511,-0.192609,-0.208936,-0.241591,-0.257919,-0.274246,-0.290574,-0.317786,-0.323229,-0.344999,-0.312344,-0.344999,-0.377654,-0.350441,-0.383096,-0.399424,-0.377654,-0.366769,-0.404866,-0.393981,-0.404866,-0.388539,-0.404866,-0.404866,-0.404866,-0.432079,-0.421194,-0.459291,6.032784,1.0
-7.107807,-0.604303,-0.564538,-0.604303,-0.514831,-0.475065,-0.485007,-0.485007,-0.325945,-0.355769,-0.345828,-0.355769,-0.345828,-0.325945,-0.355769,-0.385593,-0.405476,-0.355769,-0.296121,-0.316004,-0.316004,-0.246414,-0.355769,-0.166883,-0.296121,-0.206649,-0.196707,-0.206649,-0.196707,-0.226531,-0.137059,-0.127118,-0.147001,-0.137059,-0.186766,-0.147001,0.051827,0.061768,0.270537,-0.057528,-0.196707,-0.28618,-0.335886,-0.425359,-0.405476,-0.186766,-0.077411,-0.127118,-0.156942,-0.107235,-0.027704,-0.047587,0.031944,0.00212,0.031944,0.131358,1.09567,-1.479143,-4.799558,-6.63871,-4.01419,-3.397826,-1.866856,-1.190843,-0.306062,-0.047587,0.250654,0.210888,0.22083,0.210888,0.280478,0.300361,0.290419,0.260595,0.280478,0.330185,0.429598,0.429598,0.568777,0.65825,0.867018,1.016139,1.274614,1.433676,1.622562,1.68221,1.582796,1.383969,1.135435,0.757663,0.479305,0.350067,0.290419,0.260595,0.191006,0.230771,0.270537,0.161182,0.210888,0.230771,0.240713,0.300361,0.310302,0.300361,0.350067,0.270537,0.330185,0.270537,0.350067,0.320243,0.360009,0.340126,0.419657,0.360009,0.340126,0.320243,0.409716,0.360009,0.429598,0.409716,0.469364,0.449481,0.509129,0.479305,0.499188,0.519071,0.469364,0.43954,0.499188,0.43954,0.449481,0.499188,0.568777,0.717898,0.767605,0.568777,0.409716,6.032784,2.0
-7.107807,0.038681,0.006895,0.018814,0.010868,0.018814,-0.012971,-0.008998,0.002922,-0.024891,-0.012971,-0.012971,-0.036811,-0.036811,-0.024891,-0.036811,-0.048731,-0.048731,-0.048731,-0.076543,-0.056677,-0.080517,-0.088463,-0.056677,-0.08449,-0.064624,-0.08449,-0.068597,-0.056677,-0.09641,-0.07257,-0.064624,-0.08449,-0.044757,0.026761,0.054574,0.078413,0.126092,0.066493,-0.080517,-0.148062,-0.183821,-0.163955,-0.227527,-0.227527,-0.247393,-0.255339,-0.2315,-0.2315,-0.227527,-0.235473,-0.239446,-0.211634,0.511497,1.659765,0.201584,-2.567768,-5.36096,-4.717294,-2.798216,-1.379768,-0.597039,-0.279179,-0.187794,-0.076543,-0.024891,-0.020918,0.058547,0.08636,0.118146,0.134039,0.189664,0.23337,0.300915,0.3923,0.455871,0.618775,0.737972,0.932661,1.151189,1.441236,1.759096,2.080929,2.418655,2.716648,2.90339,2.91531,2.716648,2.216019,1.643872,1.067751,0.590962,0.273102,0.06252,-0.012971,-0.108329,-0.116276,-0.09641,-0.136142,-0.104356,-0.08449,-0.080517,-0.052704,-0.076543,-0.07257,-0.076543,-0.07257,-0.09641,-0.132169,-0.120249,-0.163955,-0.191768,-0.227527,-0.239446,-0.247393,-0.255339,-0.322885,-0.334804,-0.322885,-0.346724,-0.334804,-0.358644,-0.334804,-0.358644,-0.362617,-0.358644,-0.382483,-0.386457,-0.382483,-0.398376,-0.410296,-0.430162,-0.410296,-0.406323,-0.434135,-0.418242,-0.422216,6.032784,1.0
-7.107807,-0.053561,-0.048803,-0.072593,-0.044045,-0.053561,-0.020256,-0.015498,0.003533,-0.020256,0.003533,-0.029772,0.017807,-0.01074,-0.005982,-0.025014,-0.044045,-0.07735,-0.063077,-0.048803,-0.039287,-0.086866,-0.072593,-0.091624,-0.07735,-0.096382,-0.072593,-0.096382,-0.07735,-0.105898,-0.086866,-0.110656,-0.096382,-0.072593,-0.029772,0.05587,0.079659,0.136754,0.117722,0.084417,-0.039287,-0.148718,-0.177266,-0.196297,-0.186781,-0.205813,-0.205813,-0.205813,-0.191539,-0.201055,-0.182024,-0.205813,-0.139203,-0.191539,0.997929,1.430895,-1.076503,-3.679059,-5.520355,-4.882801,-3.031989,-1.652206,-0.700632,-0.310486,-0.158234,-0.067835,-0.01074,0.013049,0.084417,0.12248,0.174817,0.250943,0.312795,0.403195,0.526899,0.683909,0.888498,1.169212,1.487989,1.816282,2.139818,2.439564,2.653668,2.720278,2.55851,2.173123,1.59742,1.040749,0.598267,0.298521,0.12248,0.051112,-0.01074,-0.063077,-0.048803,-0.058319,-0.03453,-0.025014,-0.029772,-0.020256,-0.001224,-0.029772,-0.005982,0.017807,-0.001224,-0.005982,-0.015498,-0.025014,-0.063077,-0.053561,-0.072593,-0.086866,-0.124929,-0.124929,-0.129687,-0.134445,-0.162992,-0.153476,-0.158234,-0.158234,-0.162992,-0.191539,-0.16775,-0.177266,-0.205813,-0.182024,-0.196297,-0.196297,-0.158234,-0.058319,-0.029772,0.084417,0.060628,0.060628,-0.158234,-0.139203,-0.243876,6.032784,2.0
-7.107807,0.235253,0.253849,0.272444,0.179465,0.309636,0.235253,0.244551,0.216657,0.253849,0.151571,0.170167,0.123677,0.151571,0.105081,0.095783,0.086485,0.077187,0.039995,0.058591,0.030697,0.049293,-0.034389,-0.015793,-0.015793,-0.006495,-0.006495,-0.015793,-0.034389,-0.052985,-0.006495,-0.025091,0.151571,0.198061,0.207359,-0.015793,-0.201752,-0.378414,-0.452798,-0.406308,-0.39701,-0.127369,-0.173859,-0.201752,-0.183157,-0.118071,-0.192455,-0.108773,-0.071581,-0.080879,-0.099475,0.272444,1.006985,-2.386778,-5.622474,-6.477889,-4.67408,-3.056232,-1.856793,-0.926995,-0.266838,-0.062283,-0.015793,0.030697,0.086485,0.095783,0.058591,0.105081,0.123677,0.207359,0.216657,0.207359,0.253849,0.346828,0.504894,0.597874,0.876813,1.044177,1.127859,1.434692,1.434692,1.527672,1.434692,1.155753,0.876813,0.477,0.272444,0.142273,0.142273,0.049293,0.077187,0.012101,0.058591,0.095783,0.123677,0.207359,0.142273,0.151571,0.188763,0.198061,0.188763,0.253849,0.216657,0.244551,0.235253,0.170167,0.207359,0.235253,0.253849,0.179465,0.253849,0.198061,0.160869,0.170167,0.225955,0.170167,0.235253,0.300338,0.235253,0.29104,0.225955,0.244551,0.188763,0.188763,0.170167,0.263146,0.300338,0.458404,0.495596,0.477,0.151571,-0.034389,-0.052985,-0.062283,0.012101,0.058591,-0.006495,6.032784,2.0
-7.107807,-0.188653,-0.153685,-0.193649,-0.158681,-0.213631,-0.143694,-0.133703,-0.193649,-0.213631,-0.253595,-0.188653,-0.25859,-0.243604,-0.228617,-0.263586,-0.268581,-0.238608,-0.263586,-0.288563,-0.268581,-0.278572,-0.238608,-0.263586,-0.243604,-0.218626,-0.248599,-0.198644,-0.158681,-0.053775,-0.023802,0.001175,0.056126,0.081103,-0.128708,-0.20364,-0.268581,-0.268581,-0.278572,-0.318536,-0.318536,-0.283568,-0.328527,-0.298554,-0.233613,-0.248599,-0.20364,-0.028798,1.40491,3.542983,1.879483,-2.896213,-6.288156,-5.533836,-3.475691,-1.897114,-0.783118,-0.418446,-0.25859,-0.178662,-0.113721,-0.078753,-0.013811,-0.013811,0.036144,0.056126,0.146045,0.205991,0.285919,0.39582,0.565667,0.730518,0.955315,1.160131,1.34996,1.469852,1.539789,1.564766,1.444874,1.220077,0.910356,0.685559,0.435784,0.310896,0.270932,0.146045,0.116072,0.156036,0.146045,0.141049,0.141049,0.166027,0.171022,0.191004,0.215982,0.186009,0.230968,0.235964,0.265937,0.245955,0.245955,0.210986,0.210986,0.215982,0.181013,0.191004,0.161031,0.156036,0.166027,0.171022,0.146045,0.161031,0.136054,0.116072,0.126063,0.136054,0.136054,0.131058,0.136054,0.116072,0.136054,0.131058,0.191004,0.280923,0.325883,0.380833,0.420797,0.455766,0.285919,0.116072,0.101085,-0.008816,0.056126,0.011166,0.016162,0.026153,0.006171,6.032784,2.0
-7.107807,0.429349,0.410625,0.382539,0.335728,0.373176,0.326366,0.232745,0.29828,0.270193,0.279555,0.242107,0.317004,0.242107,0.176572,0.185934,0.148486,0.185934,0.214021,0.214021,0.242107,0.232745,0.185934,0.157848,0.214021,0.120399,0.148486,0.111037,0.120399,0.082951,0.185934,0.111037,0.092313,0.082951,0.139124,0.242107,0.382539,0.410625,0.279555,-0.001308,-0.244723,-0.254085,-0.179188,-0.235361,0.082951,-0.001308,-0.020032,-0.066843,-0.020032,-0.01067,0.008054,0.008054,0.073589,0.045503,0.064227,1.103421,-0.815812,-4.766622,-6.479888,-4.270431,-3.02527,-1.639677,-0.900071,-0.169826,-0.020032,0.045503,0.195296,0.185934,0.111037,0.082951,0.16721,0.214021,0.223383,0.279555,0.279555,0.354452,0.373176,0.419987,0.513608,0.616591,0.719575,0.87873,1.094059,1.159594,1.580889,1.843028,1.992822,2.170702,2.189426,1.936649,1.505992,0.925541,0.504246,0.214021,0.036141,-0.020032,-0.132377,-0.085567,-0.066843,-0.14174,-0.085567,-0.123015,-0.020032,-0.094929,-0.01067,-0.123015,-0.094929,-0.113653,-0.14174,-0.151102,-0.14174,-0.225999,-0.169826,-0.216636,-0.216636,-0.225999,-0.216636,-0.291533,-0.235361,-0.272809,-0.300895,-0.338344,-0.338344,-0.385154,-0.291533,-0.357068,-0.338344,-0.375792,-0.347706,-0.36643,-0.403879,-0.375792,-0.347706,-0.394517,-0.422603,-0.431965,-0.450689,6.032784,1.0
-7.107807,0.71261,0.741075,0.703121,0.76954,0.693633,0.636702,0.608237,0.665167,0.627214,0.636702,0.579771,0.627214,0.58926,0.598748,0.532329,0.551306,0.475399,0.484887,0.570283,0.494376,0.494376,0.513352,0.427956,0.437445,0.437445,0.456422,0.40898,0.427956,0.380514,0.390003,0.399491,0.418468,0.380514,0.551306,0.598748,0.71261,0.494376,0.266653,0.038931,-0.018,-0.027489,0.057907,0.190746,0.238188,0.190746,0.257165,0.276141,0.28563,0.257165,0.295118,0.238188,0.276141,0.40898,1.462196,-1.384335,-4.600916,-6.39423,-4.401659,-3.063789,-1.792338,-0.862471,-0.19828,0.029442,0.181257,0.190746,0.257165,0.219211,0.266653,0.228699,0.304607,0.276141,0.295118,0.304607,0.380514,0.399491,0.570283,0.646191,0.854936,0.997263,1.224985,1.3768,1.50015,1.528615,1.462196,1.120612,0.798006,0.399491,0.124326,-0.055954,-0.131861,-0.2647,-0.255211,-0.293165,-0.2647,-0.312142,-0.245723,-0.312142,-0.255211,-0.255211,-0.283676,-0.2647,-0.255211,-0.293165,-0.2647,-0.293165,-0.2647,-0.340607,-0.302653,-0.312142,-0.32163,-0.359584,-0.350095,-0.416515,-0.407026,-0.435491,-0.388049,-0.426003,-0.44498,-0.426003,-0.435491,-0.435491,-0.463957,-0.520887,-0.530376,-0.511399,-0.50191,-0.530376,-0.520887,-0.397538,-0.19828,-0.207769,-0.32163,-0.615772,-0.739121,-0.890936,-0.843494,6.032784,2.0
-7.107807,0.4916,0.520543,0.501248,0.539838,0.510895,0.520543,0.4916,0.510895,0.462657,0.510895,0.443362,0.472305,0.472305,0.462657,0.433715,0.443362,0.41442,0.433715,0.462657,0.443362,0.443362,0.443362,0.424067,0.424067,0.395124,0.375829,0.385477,0.356534,0.317944,0.289001,0.279354,0.395124,0.356534,0.317944,0.346887,0.510895,0.568781,0.578428,0.443362,0.202173,-0.010073,-0.096901,-0.077606,-0.048663,0.076755,0.09605,0.09605,0.09605,0.09605,0.144288,0.105698,0.105698,0.105698,0.124993,0.192526,1.186225,-0.936239,-4.293591,-6.705482,-4.795265,-3.541081,-2.132537,-1.100248,-0.395976,-0.077606,0.05746,0.105698,0.173231,0.153935,0.163583,0.173231,0.173231,0.202173,0.231116,0.279354,0.346887,0.41442,0.472305,0.597723,0.790675,0.983626,1.215167,1.359881,1.60107,1.591422,1.552832,1.32129,0.935388,0.549486,0.231116,0.038165,-0.048663,-0.164434,-0.174082,-0.241615,-0.22232,-0.241615,-0.270557,-0.251262,-0.270557,-0.251262,-0.241615,-0.212672,-0.241615,-0.22232,-0.22232,-0.241615,-0.241615,-0.280205,-0.280205,-0.289853,-0.280205,-0.2995,-0.270557,-0.328443,-0.2995,-0.328443,-0.318795,-0.33809,-0.347738,-0.280205,-0.2995,-0.318795,-0.328443,-0.386328,-0.231967,-0.328443,-0.270557,-0.309148,-0.251262,-0.309148,-0.048663,0.018869,0.076755,-0.183729,-0.453861,6.032784,2.0
-7.107807,-0.028081,-0.054756,-0.036973,-0.05031,-0.059202,-0.014743,-0.063648,-0.041418,-0.063648,-0.063648,-0.076985,-0.063648,-0.076985,-0.072539,-0.085877,-0.041418,-0.081431,-0.072539,-0.094769,-0.059202,-0.090323,-0.072539,-0.072539,-0.068094,-0.090323,-0.094769,-0.099215,-0.121444,-0.116998,-0.059202,0.016378,0.043053,0.065282,0.047499,-0.023635,-0.143673,-0.241482,-0.17924,-0.197024,-0.23259,-0.183686,-0.223699,-0.250374,-0.17924,-0.23259,-0.237036,-0.201469,-0.192578,-0.223699,0.51876,1.39904,-1.041737,-3.051266,-4.758476,-4.287215,-2.357712,-1.166221,-0.441546,-0.219253,-0.094769,-0.014743,0.00304,0.034161,0.091957,0.105295,0.105295,0.127524,0.194212,0.252008,0.287575,0.372047,0.460964,0.603231,0.745499,0.9589,1.158964,1.479066,1.834735,2.203741,2.586085,2.915078,3.190722,3.190722,2.959537,2.452709,1.781384,1.118951,0.634352,0.323142,0.118633,-0.014743,-0.063648,-0.094769,-0.090323,-0.112552,-0.116998,-0.116998,-0.12589,-0.076985,-0.068094,-0.10366,-0.063648,-0.085877,-0.10366,-0.12589,-0.134781,-0.170348,-0.205915,-0.201469,-0.228145,-0.281495,-0.263711,-0.272603,-0.268157,-0.299278,-0.312616,-0.348183,-0.339291,-0.370412,-0.388196,-0.379304,-0.365966,-0.401533,-0.38375,-0.423762,-0.392641,-0.388196,-0.388196,-0.392641,-0.397087,-0.401533,-0.423762,-0.428208,-0.4371,-0.4371,-0.428208,6.032784,1.0
-7.107807,0.034188,-0.007068,0.01356,-0.019445,-0.019445,-0.027697,-0.01532,-0.023571,-0.023571,-0.056576,-0.085456,-0.064827,-0.056576,-0.114335,-0.073079,-0.089581,-0.077204,-0.08133,-0.085456,-0.085456,-0.097833,-0.114335,-0.097833,-0.106084,-0.134964,-0.114335,-0.151466,-0.122587,-0.11021,-0.151466,-0.056576,0.009434,0.04244,0.054817,0.001183,-0.147341,-0.217477,-0.209226,-0.266985,-0.217477,-0.283487,-0.250482,-0.275236,-0.266985,-0.262859,-0.29999,-0.23398,-0.258734,-0.209226,-0.238105,1.016096,0.892326,-1.880118,-3.856309,-4.941358,-3.621147,-1.958506,-0.918839,-0.39488,-0.180346,-0.073079,-0.031822,-0.019445,0.050691,0.050691,0.079571,0.120827,0.162084,0.199215,0.273477,0.322985,0.405498,0.533393,0.644786,0.789184,1.053227,1.329646,1.626693,1.964998,2.328056,2.695239,3.033544,3.173816,3.099554,2.765376,2.167155,1.494672,0.867572,0.455006,0.170335,0.04244,-0.048325,-0.097833,-0.106084,-0.101958,-0.114335,-0.093707,-0.08133,-0.085456,-0.056576,-0.035948,-0.085456,-0.077204,-0.073079,-0.077204,-0.11021,-0.118461,-0.134964,-0.147341,-0.188597,-0.23398,-0.238105,-0.238105,-0.271111,-0.279362,-0.279362,-0.250482,-0.283487,-0.295864,-0.304116,-0.304116,-0.32887,-0.332995,-0.345372,-0.316493,-0.361875,-0.32887,-0.349498,-0.353624,-0.386629,-0.361875,-0.370126,-0.382503,-0.386629,-0.374252,-0.39488,6.032784,1.0
-7.107807,-0.070986,-0.120778,-0.115245,-0.098648,-0.120778,-0.142907,-0.120778,-0.131843,-0.159505,-0.159505,-0.14844,-0.176102,-0.203764,-0.192699,-0.159505,-0.198232,-0.170569,-0.176102,-0.248023,-0.187167,-0.165037,-0.220361,-0.214829,-0.236959,-0.220361,-0.181634,-0.209296,-0.209296,-0.220361,-0.220361,-0.198232,-0.248023,-0.153972,-0.032259,-0.048856,0.000936,0.012,0.050727,-0.120778,-0.253556,-0.303348,-0.248023,-0.402931,-0.402931,-0.397399,-0.391866,-0.353139,-0.364204,-0.358672,-0.30888,-0.28675,-0.248023,0.520983,2.584577,2.285826,-1.304716,-5.81364,-5.459565,-3.456828,-1.891153,-0.817863,-0.436126,-0.225894,-0.137375,-0.165037,-0.065453,-0.037791,-0.059921,-0.015662,0.028598,0.100519,0.111584,0.211168,0.255427,0.316284,0.465659,0.565243,0.78654,0.913785,1.168277,1.378509,1.671727,1.942816,2.18071,2.346683,2.319021,2.147516,1.749181,1.323185,0.92485,0.520983,0.272024,0.117117,0.023065,0.017533,0.000936,0.03413,0.000936,0.012,0.028598,0.072857,0.117117,0.089454,0.128181,0.100519,0.094987,0.07839,0.050727,0.023065,0.067325,0.017533,0.028598,0.023065,0.006468,-0.059921,0.017533,-0.048856,-0.010129,-0.010129,0.012,-0.021194,-0.059921,-0.010129,-0.059921,0.006468,-0.010129,0.012,0.012,-0.021194,0.045195,0.05626,0.017533,-0.043324,0.028598,0.023065,0.045195,6.032784,1.0
-7.107807,-0.084436,-0.096528,-0.136835,-0.120712,-0.116681,-0.124743,-0.165049,-0.144896,-0.132804,-0.140865,-0.144896,-0.152957,-0.116681,-0.136835,-0.165049,-0.165049,-0.185202,-0.165049,-0.197294,-0.185202,-0.201325,-0.23357,-0.201325,-0.165049,-0.217448,-0.181172,-0.185202,-0.181172,-0.201325,-0.201325,-0.165049,-0.104589,-0.052191,-0.036068,0.000207,0.040514,-0.144896,-0.249693,-0.249693,-0.310152,-0.281938,-0.314183,-0.35852,-0.338367,-0.29806,-0.318214,-0.306122,-0.285969,-0.281938,-0.269846,-0.04413,1.423026,1.229555,-1.341998,-4.183605,-5.412952,-3.707988,-1.982871,-0.906688,-0.398827,-0.249693,-0.112651,-0.10862,-0.028007,-0.007854,0.064698,0.060667,0.08082,0.14128,0.20174,0.270261,0.362966,0.411334,0.520161,0.693479,0.834552,1.032053,1.290015,1.592313,1.94701,2.301707,2.587883,2.861967,3.007071,2.894212,2.511301,1.918796,1.302107,0.745877,0.38715,0.185617,0.088882,-0.019946,-0.019946,-0.064283,-0.032038,-0.019946,-0.023976,0.012299,-0.003823,0.008269,0.024391,0.048575,0.032453,0.012299,-0.015915,0.004238,-0.019946,-0.052191,-0.064283,-0.088467,-0.124743,-0.112651,-0.132804,-0.148926,-0.152957,-0.165049,-0.181172,-0.201325,-0.197294,-0.181172,-0.201325,-0.201325,-0.201325,-0.237601,-0.205356,-0.217448,-0.23357,-0.229539,-0.229539,-0.241631,-0.241631,-0.23357,-0.245662,-0.221478,-0.269846,6.032784,1.0
-7.107807,-0.07759,0.027669,0.018898,-0.07759,0.001354,-0.033732,-0.051275,-0.007417,-0.042503,-0.02496,-0.02496,-0.060047,-0.007417,-0.07759,-0.042503,-0.033732,-0.051275,-0.033732,-0.060047,-0.095133,-0.086361,-0.02496,-0.112676,0.045212,-0.02496,-0.007417,-0.042503,-0.042503,-0.033732,0.010126,-0.07759,0.150471,0.220644,0.25573,-0.033732,-0.182849,-0.279336,-0.35828,-0.24425,-0.200392,-0.095133,-0.095133,-0.147762,-0.068818,-0.07759,-0.033732,-0.051275,0.001354,-0.112676,-0.007417,0.75571,0.194329,-3.9634,-6.173838,-5.173878,-3.726567,-1.954708,-0.945976,-0.323194,-0.02496,0.150471,0.229416,0.299588,0.325903,0.30836,0.290817,0.30836,0.30836,0.325903,0.396076,0.431162,0.483791,0.483791,0.562736,0.606593,0.764482,0.887284,1.124117,1.317091,1.518838,1.667955,1.922331,2.053904,2.246879,2.062676,1.667955,1.229376,0.764482,0.387304,0.115385,0.115385,0.018898,0.045212,0.045212,-0.02496,0.027669,0.124157,0.080299,0.08907,0.018898,0.1417,0.062755,0.168014,0.08907,0.036441,0.053984,0.062755,0.018898,0.045212,-0.007417,-0.060047,-0.042503,-0.060047,-0.147762,-0.02496,-0.007417,-0.068818,-0.02496,-0.07759,0.010126,-0.165306,-0.095133,-0.07759,-0.060047,-0.033732,-0.130219,-0.182849,-0.02496,-0.112676,-0.217935,-0.112676,-0.182849,-0.217935,-0.095133,-0.19162,-0.200392,6.032784,1.0
-7.107807,-0.157913,-0.198312,-0.157913,-0.186192,-0.174072,-0.182152,-0.190232,-0.182152,-0.190232,-0.182152,-0.206392,-0.194272,-0.190232,-0.222551,-0.182152,-0.190232,-0.165993,-0.182152,-0.182152,-0.182152,-0.214472,-0.198312,-0.214472,-0.222551,-0.218511,-0.214472,-0.214472,-0.222551,-0.206392,-0.206392,-0.125594,-0.077115,-0.044795,-0.004396,0.036003,-0.105394,-0.222551,-0.238711,-0.315469,-0.242751,-0.323549,-0.339709,-0.339709,-0.315469,-0.29123,-0.311429,-0.29931,-0.27507,-0.27103,-0.133673,1.114658,1.575207,-1.079012,-3.951385,-5.425951,-3.975625,-2.153627,-0.957814,-0.424547,-0.250831,-0.117514,-0.069035,-0.044795,-0.008436,0.064282,0.076402,0.128921,0.14508,0.221838,0.266277,0.343036,0.419794,0.524831,0.666228,0.787425,1.02174,1.252015,1.571167,1.89032,2.209473,2.532665,2.76698,2.973015,2.880097,2.548825,2.019597,1.425731,0.868224,0.476353,0.213759,0.092561,0.044083,-0.004396,-0.020556,-0.024596,0.011763,0.019843,0.036003,0.036003,0.044083,0.052162,0.052162,0.068322,0.048122,0.011763,0.011763,-0.020556,-0.032676,-0.060955,-0.077115,-0.109434,-0.093274,-0.141753,-0.121554,-0.165993,-0.133673,-0.157913,-0.149833,-0.182152,-0.202352,-0.182152,-0.198312,-0.190232,-0.206392,-0.210432,-0.194272,-0.190232,-0.206392,-0.206392,-0.198312,-0.206392,-0.222551,-0.226591,-0.206392,-0.198312,-0.238711,6.032784,1.0
