@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute destClass {1.0,2.0}

@data
-2.393368,-0.994956,-1.381268,-1.574424,-1.598569,-1.598569,-1.429557,-1.0191,-0.343053,0.719306,1.202196,1.105618,1.057329,0.815884,0.429571,0.453716,0.453716,0.453716,0.357138,0.574438,1.322919,0.888317,0.574438,-0.00503,-0.463776,3.293852,1.0
-2.393368,-0.764066,-1.150121,-1.375319,-1.471833,-1.600518,-1.504004,-1.053607,-0.764066,0.426269,1.26272,1.294891,1.327063,1.101864,0.844494,0.844494,0.973179,0.941008,0.71581,0.394097,0.168899,-0.217156,-0.088471,-0.024128,-0.281498,3.293852,2.0
-2.393368,-0.969167,-1.335923,-1.528952,-1.625466,-1.567558,-1.432437,-1.046379,-0.139142,0.632975,1.057639,1.250668,1.154154,0.845307,0.517157,0.266219,0.459249,0.575066,0.324128,1.173457,1.212062,0.497854,0.362734,-0.119839,-0.563806,3.293852,1.0
-2.393368,-0.378668,-0.896639,-1.273345,-1.555874,-1.650051,-1.367521,-1.320433,-0.896639,0.657274,1.222333,1.740303,1.363597,1.03398,0.516009,-0.001962,-0.190315,-0.143227,-0.190315,0.092215,0.374744,0.798538,1.081068,0.798538,0.186391,3.293852,2.0
-2.393368,-0.963615,-1.260656,-1.557696,-1.557696,-1.642565,-1.387959,-0.878746,-0.963615,-0.030058,0.945934,1.20054,1.242975,0.945934,0.691327,0.733762,0.861065,0.861065,0.606458,0.479155,0.182114,0.054811,1.073237,0.479155,-0.114927,3.293852,2.0
-2.393368,-1.057849,-1.415431,-1.543139,-1.619764,-1.645306,-1.466515,-1.211098,0.142607,0.576815,1.266439,1.164272,1.087647,0.857773,0.627898,0.525732,0.576815,0.602356,0.34694,0.219232,0.50019,0.908856,0.730065,0.193691,-0.368225,3.293852,2.0
-2.393368,-0.906595,-1.310595,-1.483738,-1.599167,-1.628024,-1.541453,-1.079738,-0.35831,0.680548,1.113405,1.257691,1.171119,1.055691,0.478548,0.565119,0.738262,0.709405,0.449691,0.189976,0.074548,1.055691,0.738262,-0.040881,-0.329452,3.293852,2.0
-2.393368,-1.002946,-1.355707,-1.45946,-1.666966,-1.666966,-1.438709,-1.106699,-0.131421,0.636352,1.092866,1.175868,1.072115,0.843858,0.387345,0.24209,0.408095,0.449597,0.428846,1.175868,1.134367,0.677853,0.470347,0.076086,-0.44268,3.293852,1.0
-2.393368,-0.647932,-1.088868,-1.294638,-1.500409,-1.441617,-1.412221,-1.500409,-0.677327,0.233941,1.204001,1.321584,1.35098,1.086418,0.792461,0.851252,1.027627,1.057023,0.704273,0.292733,0.292733,-0.206995,-0.38337,0.116358,-0.177599,3.293852,2.0
-2.393368,-0.859078,-1.189982,-1.393616,-1.546341,-1.546341,-1.495432,-1.546341,-0.400903,0.668172,1.20271,1.228164,1.177255,1.075439,0.668172,0.795443,0.871805,0.820897,0.693626,0.464539,0.184543,0.057272,0.235451,0.10818,-0.273632,3.293852,2.0
-2.393368,0.019051,-0.666781,-1.238308,-1.29546,-1.581224,-1.466918,-1.29546,-0.895392,0.476272,1.562173,2.019394,1.27641,0.933493,0.304814,-0.095254,-0.095254,-0.20956,-0.152407,-0.20956,0.133356,0.076204,1.390715,0.876341,0.133356,3.293852,2.0
-2.393368,-0.956662,-1.293246,-1.557706,-1.653873,-1.677915,-1.461539,-1.004745,-0.019033,0.678178,1.183055,1.183055,1.134971,0.750303,0.389677,0.43776,0.389677,0.461802,0.365635,0.654136,1.303264,0.894554,0.389677,-0.091158,-0.499868,3.293852,1.0
-2.393368,-1.09831,-1.410872,-1.541106,-1.619247,-1.619247,-1.51506,-1.124357,0.021706,0.594737,1.193815,1.245909,1.115674,0.855206,0.594737,0.594737,0.751018,0.672877,0.594737,0.177987,0.177987,0.777065,0.646831,0.230081,-0.316904,3.293852,2.0
-2.393368,-0.826356,-1.370105,-1.570434,-1.656289,-1.684907,-1.513197,-1.227013,-0.110896,0.547327,1.119694,1.205549,0.976602,0.919366,0.49009,0.604563,0.6618,0.747655,0.518708,0.261143,0.49009,1.005221,0.6618,0.118051,-0.368462,3.293852,2.0
-2.393368,-0.783219,-1.280793,-1.52958,-1.640152,-1.667796,-1.52958,-1.308436,-0.258002,0.875362,1.124149,1.234722,1.124149,0.820076,0.598932,0.626575,0.709504,0.654218,0.543646,0.21193,0.460717,0.792433,0.571289,0.018429,-0.368574,3.293852,1.0
-2.393368,-0.407823,-0.84608,-1.333032,-1.430423,-1.576508,-1.235641,-1.86868,-1.089556,0.127825,1.247815,1.345206,1.539987,1.19912,0.712168,0.566082,0.468692,0.517387,0.322606,0.225215,0.225215,0.030435,0.127825,0.906949,0.225215,3.293852,2.0
-2.393368,1.241009,0.643618,0.046227,-0.465823,-0.636506,-0.551164,-2.001971,-1.831288,-0.977872,0.131568,0.558276,0.558276,0.643618,0.131568,-0.465823,-0.636506,-0.380481,-0.465823,-0.465823,-0.29514,0.131568,0.984984,1.923742,2.179766,3.293852,2.0
-2.393368,-0.944347,-1.376872,-1.485003,-1.593135,-1.593135,-1.485003,-1.009225,-0.014418,0.655997,1.261532,1.218279,1.131774,0.915512,0.439734,0.28835,0.418108,0.46136,0.547865,0.829007,1.110148,0.720875,0.331603,-0.079296,-0.74971,3.293852,1.0
-2.393368,1.055353,0.293595,-0.277725,-0.912524,-0.912524,-0.785564,-1.991682,-1.610802,-0.976003,-0.150765,0.610994,0.801434,0.674474,0.230115,-0.087285,-0.150765,-0.277725,-0.341204,-0.341204,-0.277725,0.420554,0.737954,2.388431,1.880592,3.293852,2.0
-2.393368,-0.981572,-1.251729,-1.548902,-1.602934,-1.656965,-1.521886,-1.224713,-0.36021,0.666388,1.125656,1.260734,1.125656,0.72042,0.639372,0.666388,0.693404,0.693404,0.531309,0.288168,0.369215,0.90953,0.693404,0.072042,-0.306178,3.293852,1.0
-2.393368,-1.088945,-1.362402,-1.518663,-1.577261,-1.596794,-1.499131,-1.088945,-0.09278,0.57133,1.020581,1.020581,0.844787,0.688526,0.415069,0.376003,0.512732,0.57133,1.23544,1.157309,1.020581,0.64946,0.317405,-0.09278,-0.483433,3.293852,1.0
-2.393368,-0.828285,-1.259185,-1.603905,-1.747538,-1.661358,-1.517725,-1.115552,-0.196299,0.780407,1.211307,1.297487,1.125127,1.010221,0.493141,0.579321,0.665501,0.636774,0.493141,0.349508,0.177148,0.406961,0.694227,0.349508,-0.339932,3.293852,2.0
-2.393368,0.06079,-0.772906,-1.085542,-1.450285,-1.606603,-1.606603,-1.189754,-0.668694,0.321321,1.311335,1.363441,1.102911,0.738169,0.112896,-0.19974,-0.408164,-0.356058,-0.303952,-0.095528,1.050805,1.832396,1.155017,0.633957,0.06079,3.293852,1.0
-2.393368,-0.636677,-1.150298,-1.503413,-1.631819,-1.631819,-1.439211,-0.700879,-0.283562,0.48687,1.289404,1.41781,1.160999,0.71158,0.197958,-0.315663,-0.187258,-0.058852,0.326364,1.225202,1.482012,0.936289,0.48687,0.197958,-0.379866,3.293852,1.0
-2.393368,0.102652,-0.524458,-0.9276,-1.106774,-1.330742,-1.196361,-0.614045,-1.241155,-0.658839,0.192239,0.461,0.595381,0.461,0.013065,-0.345284,-0.479664,-0.569251,-0.614045,0.013065,1.804807,2.118362,1.804807,1.267284,0.774555,3.293852,1.0
-2.393368,-1.14558,-1.319318,-1.536489,-1.601641,-1.601641,-1.471338,-0.928409,0.048864,0.548358,1.026136,1.026136,0.960985,0.591793,0.374621,0.46149,0.61351,0.700379,0.700379,1.178156,1.265025,0.678661,0.30947,-0.211742,-0.667803,3.293852,1.0
-2.393368,-1.055555,-1.39221,-1.560538,-1.623661,-1.60262,-1.434292,-1.013473,0.038575,0.817091,1.111664,0.943336,0.943336,0.838132,0.417312,0.312108,0.417312,0.501476,0.880214,1.153746,1.048541,0.669804,0.333149,-0.150794,-0.592654,3.293852,1.0
-2.393368,-0.508948,-1.011454,-1.359342,-1.552614,-1.552614,-1.282034,-0.779528,-0.508948,0.727989,1.385112,1.385112,1.037223,0.766643,0.225483,-0.199714,-0.199714,-0.354331,-0.199714,-0.277022,1.617037,1.501075,1.075877,0.264138,-0.199714,3.293852,1.0
-2.393368,-0.985899,-1.307657,-1.555163,-1.678916,-1.629415,-1.43141,-0.985899,-0.515638,0.548639,1.093152,1.0189,0.969399,0.845646,0.325883,0.375384,0.573389,0.697142,0.573389,0.499137,1.266406,1.043651,0.647641,0.053626,-0.441386,3.293852,1.0
-2.393368,-0.596378,-1.10542,-1.4348,-1.674349,-1.614462,-1.4348,-1.075476,-0.237054,0.331875,0.960692,1.290072,1.230185,1.020579,0.301932,-0.147223,-0.117279,-0.117279,0.032439,1.200241,1.499678,1.11041,0.601368,0.032439,-0.057392,3.293852,1.0
-2.393368,-0.382484,-1.13184,-1.444071,-1.63141,-1.63141,-1.444071,-1.100617,-0.257591,0.24198,0.991336,1.272344,1.116228,0.772773,0.273203,-0.101475,-0.132698,-0.101475,0.085864,1.33479,1.584576,1.178674,0.616658,0.179533,-0.288814,3.293852,1.0
-2.393368,-0.806597,-1.090681,-1.455932,-1.496516,-1.537099,-1.496516,-1.293598,-0.72543,0.167407,1.100827,1.384911,1.425495,1.100827,0.776159,0.694992,0.776159,0.857326,0.573242,0.329741,0.167407,-0.197844,0.694992,0.329741,-0.279011,3.293852,2.0
-2.393368,-1.050916,-1.225032,-1.598139,-1.647886,-1.647886,-1.324527,-1.050916,-0.304704,0.565878,1.212595,1.162848,0.988732,0.739994,0.366888,0.51613,0.491257,0.640499,0.342014,0.51613,1.386712,0.938984,0.541004,-0.055966,-0.503694,3.293852,1.0
-2.393368,-1.08556,-1.261894,-1.460271,-1.592522,-1.614563,-1.460271,-1.08556,-0.093678,0.457368,1.052497,1.008413,0.898204,0.72187,0.369201,0.457368,0.47941,0.457368,0.743912,1.339041,1.228832,0.633702,0.655744,-0.159803,-0.688807,3.293852,1.0
-2.393368,-0.912975,-1.276549,-1.615885,-1.712838,-1.664362,-1.421979,-1.106881,0.032318,0.541322,1.171517,1.12304,1.026087,0.807943,0.371654,0.492845,0.42013,0.517083,0.298939,0.492845,1.365423,0.929134,0.541322,-0.016159,-0.403971,3.293852,1.0
-2.393368,-1.067325,-1.382076,-1.527345,-1.59998,-1.59998,-1.503133,-1.067325,-0.050441,0.724329,1.039079,1.111713,0.966444,0.918021,0.530636,0.482213,0.651694,0.43379,0.288521,0.506425,1.329617,0.821175,0.554848,-0.050441,-0.51046,3.293852,1.0
-2.393368,-0.660861,-1.137635,-1.550839,-1.646193,-1.646193,-1.391914,-0.946925,-0.056948,0.833029,0.928384,1.182663,1.087309,0.928384,0.292686,0.292686,0.229116,0.324471,0.833029,1.373373,1.150879,0.70589,0.101977,-0.374797,-0.851571,3.293852,1.0
-2.393368,-0.90469,-1.196133,-1.390429,-1.511864,-1.511864,-1.439003,-1.511864,-0.831829,0.38252,0.916833,1.086842,1.159703,1.038268,0.892546,0.795398,0.892546,1.013981,0.746824,0.552529,0.406807,-0.006072,0.503955,0.13965,-0.224654,3.293852,2.0
-2.393368,0.539961,-0.132443,-0.682593,-0.988231,-1.232742,-0.804848,-0.865976,-1.844019,-0.865976,0.173195,0.784472,0.478834,0.8456,0.05094,-0.254699,-0.132443,-0.376954,-0.49921,-0.49921,-0.010188,0.662217,2.557176,1.762516,1.334622,3.293852,2.0
-2.393368,-0.380183,-0.606876,-1.116936,-1.570322,-1.570322,-1.343629,-1.060263,-1.173609,0.469916,1.206669,1.603382,1.320015,1.376688,0.356569,-0.210163,-0.32351,-0.266837,-0.32351,-0.040144,0.469916,0.639936,1.433362,0.979975,0.129876,3.293852,2.0
-2.393368,0.815867,0.207767,-0.339522,-0.704382,-0.947622,-0.947622,-2.0422,-1.738151,-1.130051,-0.035472,0.937487,0.876677,0.815867,0.390197,0.146957,-0.096282,-0.339522,-0.643572,-0.400332,-0.096282,0.572627,1.363156,2.153685,1.180726,3.293852,2.0
-2.393368,-0.808256,-1.40793,-1.460075,-1.512221,-1.486148,-1.40793,-1.460075,-0.599674,0.521455,1.095057,1.355784,1.173275,1.095057,0.75611,0.703965,0.964693,0.886474,0.547528,0.312873,0.286801,0,0.130364,0.312873,0,3.293852,2.0
-2.393368,0.720658,-0.246188,-0.890752,-1.213034,-1.213034,-1.213034,-0.890752,-1.965025,-0.461042,0.720658,1.257795,1.150368,1.257795,-0.13876,-0.353615,-0.246188,0.076094,0.076094,-0.031333,-0.031333,-0.675897,1.902359,1.47265,0.935513,3.293852,2.0
-2.393368,-1.10359,-1.343186,-1.517437,-1.604562,-1.604562,-1.452093,-1.147153,-0.058084,0.551795,1.161674,1.118111,1.009204,0.834953,0.399325,0.442888,0.399325,0.486451,0.46467,1.009204,1.227018,0.726046,0.486451,-0.014521,-0.47193,3.293852,1.0
-2.393368,-0.988179,-1.375158,-1.541006,-1.559433,-1.633144,-1.412013,-1.117172,-0.287931,0.670303,0.983572,1.07571,1.057282,0.854579,0.504455,0.596593,0.633448,0.670303,0.762441,1.07571,0.965144,0.596593,0.209614,-0.14051,-0.6012,3.293852,1.0
-2.393368,-0.086412,-0.565003,-1.043594,-1.415831,-1.415831,-1.256301,-1.841245,-1.096771,0.604886,1.508891,1.881128,1.668421,1.243007,0.445355,-0.033235,0.073118,0.073118,-0.033235,0.019941,0.285825,0.285825,0.073118,0.711239,-0.086412,3.293852,2.0
-2.393368,-1.144758,-1.336617,-1.470918,-1.586033,-1.643591,-1.41336,-1.068014,-0.166278,0.658715,0.946504,0.965689,0.812202,0.620344,0.370927,0.447671,0.620344,0.773831,1.138363,1.176734,1.004061,0.677901,0.332555,-0.031976,-0.684297,3.293852,1.0
-2.393368,-0.399327,-0.792693,-1.293341,-1.507905,-1.579426,-1.364862,-1.18606,-0.542369,-0.756932,0.244364,0.709252,0.852294,0.780773,0.208603,-0.220524,-0.220524,-0.220524,0.423167,1.424464,1.495985,1.674788,1.281421,0.780773,0.208603,3.293852,1.0
-2.393368,-0.919683,-1.324681,-1.501867,-1.603117,-1.653742,-1.501867,-0.944995,-0.388123,0.548435,1.535617,1.45968,1.054682,0.978745,0.573747,0.624372,0.674997,0.700309,0.371248,0.118124,0.0675,0.345936,0.826871,0.143437,-0.185624,3.293852,2.0
-2.393368,0.087698,-0.449684,-0.987066,-1.166194,-1.345321,-1.300539,-0.897503,-0.494466,-0.897503,-0.001866,0.490734,0.535516,0.401171,-0.001866,-0.404902,-0.360121,-0.494466,-0.494466,0.177261,2.058099,2.192444,1.83419,0.893771,0.62508,3.293852,1.0
-2.393368,-0.203563,-0.628389,-1.053216,-1.308112,-1.43556,-1.308112,-1.010733,-0.755837,-0.925768,-0.203563,0.47616,0.688573,0.816021,0.008851,-0.331011,-0.415976,-0.628389,0.688573,1.410779,1.708157,1.75064,1.495744,0.773539,0.391195,3.293852,1.0
-2.393368,-1.044008,-1.314301,-1.557565,-1.611624,-1.665683,-1.503507,-1.125096,-0.15204,0.307459,1.199427,1.334573,1.280515,1.010221,0.577752,0.577752,0.577752,0.739928,0.388547,0.2534,0.199341,0.361517,0.875075,0.388547,-0.097981,3.293852,2.0
-2.393368,-0.909122,-1.349612,-1.496442,-1.58454,-1.58454,-1.43771,-1.14405,-0.791658,0.089322,0.882203,0.999667,1.029033,1.117131,0.676641,0.852837,0.940935,0.999667,0.794105,0.500445,0.294883,0.353615,0.764739,0.353615,-0.351168,3.293852,2.0
-2.393368,-1.177533,-1.371765,-1.527151,-1.624267,-1.624267,-1.449458,-0.963878,0.182093,0.881329,0.997868,1.075561,0.900752,0.667673,0.434595,0.473441,0.376325,0.531711,1.056138,1.133831,0.920175,0.492864,0.337479,-0.070409,-0.653106,3.293852,1.0
-2.393368,-0.898107,-1.258737,-1.480663,-1.591626,-1.674848,-1.508403,-1.00907,-0.454255,0.516671,1.099227,1.182449,1.237931,0.932783,0.766338,0.738598,0.905042,0.988264,0.655375,0.294745,0.128301,0.377968,0.544412,0.128301,-0.620699,3.293852,2.0
-2.393368,-0.729382,-1.167854,-1.403955,-1.538869,-1.606327,-1.437683,-1.100397,0.282477,0.754678,1.193151,1.328065,0.923322,0.653492,0.012648,-0.223452,-0.257181,-0.122266,0.383663,1.46298,1.530437,0.822136,0.451121,0.147563,-0.358367,3.293852,1.0
-2.393368,-0.983445,-1.318914,-1.558535,-1.630421,-1.606459,-1.366838,-1.055331,-0.48024,0.526168,0.645978,0.957486,1.053334,0.813713,0.574092,0.454282,0.478244,0.526168,1.101258,1.245031,1.197107,0.66994,0.358433,-0.168733,-0.432316,3.293852,1.0
-2.393368,-0.176134,-0.678376,-0.971351,-1.348033,-1.43174,-1.138765,-0.929497,-0.385401,-0.762083,-0.13428,0.45167,0.660937,0.702791,0.158695,-0.259841,-0.343548,-0.469108,-0.552816,0.326109,2.083958,2.125811,1.707276,0.912058,0.45167,3.293852,1.0
-2.393368,-1.064239,-1.365489,-1.55915,-1.55915,-1.645221,-1.408525,-0.999685,-0.009862,0.635674,0.958442,1.022996,0.893889,0.635674,0.37746,0.37746,0.485049,0.420495,0.700228,1.3888,1.259693,0.721746,0.442013,-0.03138,-0.676917,3.293852,1.0
-2.393368,-0.782918,-1.0868,-1.23874,-1.365358,-1.416005,-1.213417,-1.314711,-0.58033,0.230022,1.318931,1.420225,1.698784,1.344255,0.863109,0.812462,0.837785,0.787138,0.533903,0.331316,0.128728,-0.58033,-0.403065,0.027434,-0.352419,3.293852,2.0
-2.393368,-0.660715,-1.081416,-1.437393,-1.599201,-1.663924,-1.502116,-1.049054,0.083601,0.633747,1.216256,1.248617,1.054448,0.730832,0.180685,-0.14293,-0.207653,-0.078207,0.601386,1.280979,1.378064,1.022086,0.504301,-0.013484,-0.498908,3.293852,1.0
-2.393368,-0.989242,-1.36972,-1.521911,-1.623372,-1.623372,-1.496546,-1.141433,-0.228287,0.355113,1.065338,1.065338,1.014607,0.710225,0.481939,0.481939,0.760956,0.760956,0.507304,0.558034,1.293625,0.837051,0.507304,0.05073,-0.456573,3.293852,1.0
-2.393368,-0.970872,-1.260324,-1.520831,-1.665558,-1.665558,-1.549777,-1.202434,-0.18935,0.621117,0.794788,1.228967,1.113186,0.96846,0.563226,0.592171,0.707952,0.852679,0.621117,0.389555,0.215883,0.910569,0.679007,0.215883,-0.449857,3.293852,2.0
-2.393368,-0.964046,-1.241137,-1.573646,-1.656773,-1.684482,-1.379682,-1.047173,-0.465282,0.6985,1.224973,1.224973,1.335809,0.975591,0.532246,0.6985,0.781627,0.837045,0.3937,0.255155,0.172027,-0.077355,0.6985,0.421409,-0.160482,3.293852,2.0
-2.393368,-1.118071,-1.431793,-1.599111,-1.620026,-1.640941,-1.264474,-1.055326,-0.009586,0.596943,1.203473,1.077984,1.057069,0.785177,0.471455,0.429625,0.555114,0.659688,0.45054,0.785177,1.161643,0.764262,0.429625,-0.135075,-0.553371,3.293852,1.0
-2.393368,-0.985098,-1.339026,-1.551383,-1.598573,-1.692954,-1.480597,-1.079479,0.053089,0.737349,1.185658,1.091277,1.020491,0.737349,0.430612,0.407017,0.430612,0.407017,0.336231,0.737349,1.327229,0.855325,0.454207,0.029494,-0.513195,3.293852,1.0
-2.393368,-0.987413,-1.324104,-1.583098,-1.634897,-1.583098,-1.4795,-1.039212,-0.391728,0.51475,0.955039,1.058636,0.87734,0.747844,0.411152,0.437052,0.51475,0.618347,0.307555,0.307555,1.421227,1.214032,0.825542,0.178058,-0.365828,3.293852,1.0
-2.393368,-0.657548,-1.075776,-1.354594,-1.494004,-1.494004,-1.43824,-1.661295,-0.54602,0.625019,1.182656,1.349948,1.266302,0.987483,0.680782,0.820192,0.987483,0.931719,0.680782,0.401964,0.206791,-0.155674,-0.183556,0.178909,-0.239319,3.293852,2.0
-2.393368,-0.996429,-1.342423,-1.545949,-1.566302,-1.586654,-1.444186,-1.057487,-0.039857,0.570721,0.998125,1.242356,1.140593,0.794599,0.509663,0.4079,0.509663,0.570721,0.774247,1.120241,1.018478,0.611426,0.245079,-0.284088,-0.650435,3.293852,1.0
-2.393368,-0.771325,-1.14676,-1.406676,-1.464435,-1.464435,-1.377796,-1.406676,-0.829084,0.383858,1.250245,1.250245,1.336884,1.048088,0.759292,0.845931,0.932569,0.990329,0.701533,0.441617,0.268339,-0.193734,-0.193734,0.268339,-0.222613,3.293852,2.0
-2.393368,-1.136232,-1.389812,-1.545861,-1.604379,-1.565367,-1.428824,-1.058208,-0.063395,0.677838,0.950924,1.087467,0.931418,0.814381,0.521789,0.502283,0.521789,0.599814,0.677838,1.106973,1.126479,0.677838,0.346234,-0.102407,-0.648579,3.293852,1.0
-2.393368,0.142223,-0.058562,-0.460132,-0.92863,-0.92863,-0.92863,-2.334123,-1.66484,-1.263271,-0.326275,0.61072,0.744577,1.41386,0.409936,0.276079,0.008366,0.209151,-0.12549,0.276079,0.276079,0.409936,0.945362,2.083142,1.213075,3.293852,2.0
-2.393368,-0.762701,-1.131065,-1.414421,-1.499428,-1.499428,-1.386086,-1.442757,-0.366002,0.59741,1.277466,1.504151,1.447479,1.107452,0.739088,0.682417,0.795759,0.739088,0.512403,0.484067,0.229047,-0.05431,-0.082646,-0.05431,-0.422673,3.293852,2.0
-2.393368,-0.758351,-1.204596,-1.395844,-1.555217,-1.587091,-1.427718,-1.427718,-0.790225,0.389136,1.090378,1.281626,1.217877,0.96288,0.771632,0.835381,0.89913,0.89913,0.707883,0.516635,0.357262,0.038515,-0.184607,0.389136,-0.025234,3.293852,2.0
-2.393368,-0.750933,-1.084681,-1.474053,-1.501865,-1.585302,-1.446241,-1.529678,-0.750933,0.528434,1.168118,1.251554,1.251554,0.973431,0.695308,0.778745,0.806557,0.917807,0.695308,0.528434,0.36156,0.083437,0,0.278123,-0.194686,3.293852,2.0
-2.393368,-0.534486,-1.214506,-1.430876,-1.554516,-1.616336,-1.461786,-1.059956,-0.163565,0.609185,1.258295,1.351025,1.196475,0.794645,0.207355,-0.101745,-0.039925,0.021895,1.011015,1.134655,1.289205,0.701915,0.361905,-0.163565,-0.596306,3.293852,1.0
-2.393368,0.098523,-0.197045,-0.78818,-0.886703,-1.18227,-1.083748,-0.738919,-0.591135,-0.344829,-1.034487,-0.640396,-0.049261,0.197045,0,-0.640396,-0.689658,-0.541874,0.098523,1.773406,1.970451,1.970451,1.724144,1.034487,0.541874,3.293852,1.0
-2.393368,-0.844581,-1.308987,-1.609485,-1.691439,-1.636803,-1.445577,-0.953853,-0.298221,0.603272,1.477448,1.340858,1.231586,0.685226,0.412046,0.685226,0.63059,0.821816,0.384728,0.22082,0.193502,0.466682,0.794498,0.248138,-0.407493,3.293852,2.0
-2.393368,-1.047165,-1.383842,-1.562083,-1.621496,-1.621496,-1.423451,-1.047165,-0.155961,0.67583,0.992702,1.210552,1.07192,0.794657,0.438175,0.418371,0.517393,0.517393,0.378762,1.210552,1.032311,0.735243,0.378762,-0.076743,-0.433224,3.293852,1.0
-2.393368,-1.10434,-1.408113,-1.585313,-1.661256,-1.635942,-1.50937,-1.053711,-0.167708,0.718296,1.047383,0.870182,0.971439,0.870182,0.591724,0.617038,0.74361,0.74361,0.515781,0.33858,0.490466,1.14864,0.667667,0.136065,-0.344908,3.293852,2.0
-2.393368,0.158694,-0.463127,-1.007219,-1.318129,-1.473584,-1.318129,-1.084947,-1.473584,-0.463127,1.091424,1.790972,1.402334,0.391876,0.314149,-0.152216,-0.229944,0.003239,-0.229944,-0.074489,0.080966,0.314149,2.024154,1.091424,0.625059,3.293852,2.0
-2.393368,-0.070339,-0.368244,-0.914404,-1.311611,-1.659167,-1.410913,-0.964055,-0.566848,-0.219291,-0.268942,0.227567,1.170933,1.220584,-0.020688,-0.914404,-0.815102,-0.616498,1.021981,1.270235,1.468839,1.56814,1.220584,0.773726,0.177916,3.293852,1.0
-2.393368,0.093854,-0.854567,-1.091673,-1.506607,-1.565884,-1.506607,-1.091673,-1.032396,0.449512,1.45721,1.812868,1.753592,1.397934,0.449512,-0.083975,0.093854,-0.024698,-0.202528,0.093854,-0.202528,0.093854,0.745894,0.508789,0.212407,3.293852,2.0
-2.393368,-0.487774,-1.120562,-1.436956,-1.563514,-1.531874,-1.500235,-1.690071,-0.361217,0.36649,0.809441,1.284032,1.41059,1.094196,0.87272,0.841081,0.967638,0.809441,0.619605,0.33485,0.208293,-0.108101,0.018456,0.36649,-0.203019,3.293852,2.0
-2.393368,-0.929142,-1.319903,-1.528308,-1.60646,-1.632511,-1.476207,-1.059396,-0.408128,0.686002,1.154915,1.154915,0.97256,0.712053,0.451546,0.503647,0.529698,0.633901,0.217089,0.217089,1.389371,0.97256,0.659951,0.138937,-0.434179,3.293852,1.0
-2.393368,0.18921,-0.517173,-0.92082,-1.122643,-1.324467,-1.122643,-0.618085,-1.829026,-0.819908,0.592857,0.79468,0.79468,0.996504,0.290121,-0.416261,-0.315349,-0.012614,-0.214438,0.088298,0.18921,0.290121,2.51018,1.803798,0.693768,3.293852,2.0
-2.393368,-0.879986,-1.345291,-1.526243,-1.629644,-1.629644,-1.526243,-1.190189,-0.23373,0.490078,1.084634,1.291436,1.110484,0.774431,0.515928,0.515928,0.567629,0.593479,0.567629,0.334976,1.188035,0.877832,0.386677,-0.052778,-0.28543,3.293852,1.0
-2.393368,-0.854788,-1.166802,-1.400813,-1.55682,-1.582821,-1.504817,-1.530818,-0.386767,0.497272,1.147301,1.277307,1.303308,1.043297,0.601277,0.575276,0.835287,0.757284,0.731283,0.185258,0.341265,0.029251,0.757284,0.107255,-0.204759,3.293852,2.0
-2.393368,-1.030172,-1.364017,-1.52112,-1.560396,-1.619309,-1.403292,-0.990896,-0.20538,0.776516,1.090722,1.071084,0.972895,0.756878,0.442671,0.442671,0.560499,0.540861,0.63905,1.267463,1.129998,0.619412,0.324844,-0.342845,-0.598138,3.293852,1.0
-2.393368,-0.707027,-1.099042,-1.463056,-1.547059,-1.547059,-1.407054,-1.603061,-0.427016,0.749029,1.225047,1.281049,1.169044,1.029039,0.749029,0.805031,0.917035,0.889034,0.609023,0.329013,0.329013,-0.063002,-0.231009,0.105004,-0.091003,3.293852,2.0
