@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute destClass {2.0,1.0}

@data
-3.796645,-0.191129,-0.218721,-0.204925,-0.246313,-0.191129,-0.177332,-0.177332,-0.177332,-0.011777,0.002019,0.071,0.222759,0.098593,0.167574,0.084796,0.029611,0.029611,-0.14974,-0.204925,-0.191129,-0.191129,-0.26011,-0.356683,-0.411868,-0.37048,-0.315295,-0.356683,-0.342887,-0.315295,-0.315295,-0.398072,-0.232517,0.098593,-0.163536,-0.92233,-1.736308,-2.260566,-2.53649,-2.674453,-2.301954,-1.805289,-1.763901,-1.722512,-1.653531,-1.529364,-1.25344,-0.936126,-0.646405,-0.384276,-0.246313,0.002019,0.305536,0.567665,0.609054,0.747016,0.802201,0.84359,0.884979,0.967756,1.036737,1.105719,1.160904,1.243681,1.28507,1.39544,1.423032,1.478217,1.519606,1.560995,1.478217,1.464421,1.340255,1.257477,1.119515,0.926368,0.815998,0.691831,0.553869,0.415906,0.333129,0.236555,0.167574,1.929262,1.0
-3.796645,-0.069262,-0.028205,-0.01452,-0.041891,-0.01452,0.081278,0.108649,0.231818,0.354986,0.231818,0.204447,0.204447,0.081278,0.094963,0.012851,-0.041891,-0.082947,-0.082947,-0.137689,-0.19243,-0.219801,-0.301914,-0.274543,-0.301914,-0.247172,-0.301914,-0.288228,-0.315599,-0.370341,-0.178745,0.177076,-0.233487,-1.287264,-2.122075,-2.436839,-2.546323,-2.546323,-2.258929,-1.971535,-1.916793,-1.820995,-1.684141,-1.588343,-1.32832,-1.027241,-0.712476,-0.534566,-0.206116,0.122334,0.341301,0.560268,0.628695,0.628695,0.724493,0.751864,0.806605,0.861347,0.902403,0.929774,1.039257,1.12137,1.203483,1.203483,1.312966,1.381393,1.395078,1.44982,1.395078,1.408764,1.381393,1.258224,1.080314,0.957145,0.861347,0.669751,0.546582,0.354986,0.382357,0.163391,0.081278,0.026536,0.012851,1.929262,1.0
-3.796645,1.879204,-0.216052,-0.181645,-0.284867,-0.181645,-0.233256,-0.181645,-0.11283,-0.078422,0.042004,0.024801,0.059208,-0.078422,-0.044014,-0.061218,-0.181645,-0.130033,-0.078422,-0.164441,-0.164441,-0.130033,-0.147237,-0.284867,-0.267664,-0.267664,-0.198849,-0.25046,-0.284867,-0.233256,-0.216052,-0.267664,-0.267664,-0.095626,-0.181645,-0.938611,-2.246098,-2.917046,-2.848231,-2.831027,-2.727804,-2.07406,-1.678373,-1.454724,-1.196668,-0.955815,-0.766573,-0.577332,-0.267664,-0.026811,0.024801,0.196838,0.437691,0.506506,0.712952,0.712952,0.66134,0.712952,0.764563,0.747359,0.850582,0.88499,0.88499,0.971008,0.988212,1.143046,1.108639,1.194658,1.263473,1.263473,1.315084,1.246269,1.194658,1.194658,1.16025,0.953805,0.781767,0.747359,0.695748,0.540914,0.472099,0.38608,0.24845,1.929262,2.0
-3.796645,0.133079,0.133079,0.11249,0.153669,0.215438,0.236027,0.318386,0.338975,0.359565,0.174258,0.174258,0.133079,0.07131,0.030131,0.07131,0.0919,0.07131,0.030131,0.050721,0.009542,-0.011048,-0.052227,-0.072817,-0.031638,-0.052227,-0.072817,-0.072817,-0.093407,-0.072817,-0.072817,0.050721,-0.216944,-1.061118,-2.440622,-3.017131,-2.996541,-2.687697,-2.584749,-2.234726,-2.070009,-1.864113,-1.637627,-1.431731,-1.102297,-0.814043,-0.505199,-0.299303,-0.113996,0.11249,0.441923,0.62723,0.668409,0.709588,0.688999,0.730178,0.750767,0.750767,0.750767,0.771357,0.833126,0.874305,0.874305,0.956664,0.997843,1.018432,1.080201,1.080201,1.16256,1.14197,1.12138,1.100791,1.018432,0.956664,0.812536,0.730178,0.647819,0.483103,0.338975,0.277206,0.153669,0.050721,0.009542,1.929262,2.0
-3.796645,0.084203,0.048703,0.048703,0.066453,0.084203,0.084203,0.137452,0.172951,0.24395,0.24395,0.066453,0.119702,0.101952,0.013204,0.013204,-0.004546,0.013204,-0.004546,-0.022295,-0.022295,-0.075544,-0.093294,-0.111044,-0.093294,-0.093294,-0.075544,-0.111044,-0.111044,-0.111044,-0.057795,-0.040045,-0.412788,-1.424519,-2.720244,-3.181735,-3.128486,-2.968739,-2.560497,-2.010257,-1.815011,-1.531017,-1.300271,-1.087275,-0.714532,-0.430538,-0.182042,-0.004546,0.137452,0.350448,0.563444,0.687691,0.74094,0.776439,0.776439,0.794189,0.847438,0.882937,0.900687,0.918437,0.989435,1.060434,1.078184,1.113683,1.166932,1.184682,1.220181,1.166932,1.149183,1.095934,0.989435,0.847438,0.75869,0.652192,0.510195,0.403697,0.332698,0.297199,0.2262,0.137452,0.084203,0.066453,0.048703,1.929262,2.0
-3.796645,-0.178979,-0.013739,-0.013739,-0.10387,0.031326,0.016304,0.106435,0.181544,0.301718,0.271675,0.211587,0.241631,0.166522,0.091413,-0.028761,-0.073827,-0.028761,-0.10387,-0.178979,-0.239066,-0.178979,-0.344219,-0.344219,-0.26911,-0.26911,-0.329197,-0.329197,-0.314175,-0.26911,0.001282,0.226609,-0.26911,-1.065265,-2.011637,-2.507356,-2.732683,-2.79277,-2.28203,-1.981594,-1.816354,-1.771289,-1.651114,-1.455831,-1.200461,-0.900025,-0.599589,-0.344219,-0.148936,0.106435,0.391849,0.57211,0.662241,0.722328,0.73735,0.797437,0.90259,0.977699,1.007742,1.142938,1.097873,1.142938,1.353243,1.443374,1.428352,1.473418,1.488439,1.443374,1.383287,1.3232,1.097873,1.007742,0.872546,0.752372,0.57211,0.497001,0.346783,0.226609,0.136478,0.136478,0.106435,0.001282,-0.058805,1.929262,1.0
-3.796645,-0.232525,-0.189629,-0.125286,-0.146734,-0.039495,0.024848,0.046296,0.046296,-0.103838,-0.125286,-0.125286,-0.168182,-0.168182,-0.211077,-0.211077,-0.232525,-0.211077,-0.27542,-0.27542,-0.318316,-0.318316,-0.296868,-0.27542,-0.27542,-0.318316,-0.339763,-0.339763,-0.27542,-0.103838,-0.597136,-1.562284,-2.463089,-2.677567,-2.699014,-2.613223,-2.291507,-1.798209,-1.690971,-1.476493,-1.240568,-1.13333,-0.854509,-0.575689,-0.361211,-0.146734,-0.039495,0.132087,0.389459,0.603937,0.689728,0.775519,0.775519,0.818414,0.839862,0.904205,0.968548,1.011444,1.097235,1.183026,1.247369,1.311712,1.397503,1.418951,1.483294,1.461846,1.418951,1.418951,1.354607,1.247369,1.075787,0.925653,0.796966,0.66828,0.518146,0.432355,0.346564,0.260773,0.239325,0.174982,0.174982,0.153534,0.089191,1.929262,2.0
-3.796645,-0.173317,-0.186029,-0.173317,-0.109757,-0.020773,0.004651,0.144483,0.195331,0.119059,0.119059,0.030075,-0.033485,-0.033485,-0.135181,-0.147893,-0.173317,-0.211453,-0.224165,-0.300437,-0.351285,-0.338573,-0.351285,-0.351285,-0.325861,-0.338573,-0.351285,-0.363997,-0.262301,0.055499,-0.135181,-1.075869,-1.991134,-2.461478,-2.626734,-2.677582,-2.270798,-1.90215,-1.825878,-1.736894,-1.622486,-1.571638,-1.253838,-0.961462,-0.643661,-0.351285,-0.249589,0.042787,0.347875,0.551267,0.640251,0.678387,0.716523,0.754659,0.792795,0.869067,0.958051,0.996187,1.059747,1.110595,1.212291,1.263139,1.288563,1.364835,1.402971,1.453819,1.453819,1.402971,1.313987,1.237715,1.123307,0.996187,0.894491,0.754659,0.652963,0.538555,0.462283,0.360587,0.284315,0.208043,0.182619,0.144483,0.131771,1.929262,1.0
-3.796645,-0.396218,-0.408534,-0.35927,-0.346954,-0.310006,-0.248425,-0.223793,-0.186844,-0.026735,0.010213,0.010213,-0.014419,-0.075999,-0.100632,-0.13758,-0.199161,-0.236109,-0.260741,-0.285373,-0.285373,-0.346954,-0.383902,-0.396218,-0.371586,-0.334638,-0.396218,-0.346954,-0.383902,-0.371586,-0.260741,-0.051367,-0.149896,-0.864231,-1.787939,-2.2929,-2.428377,-2.440693,-2.219003,-1.812571,-1.763307,-1.677094,-1.504669,-1.529301,-1.270662,-0.938127,-0.716437,-0.322322,-0.174528,0.071794,0.281168,0.576755,0.712232,0.786128,0.773812,0.835393,0.884657,0.933922,1.007818,1.106347,1.217192,1.254141,1.340353,1.389618,1.426566,1.475831,1.549727,1.562044,1.512779,1.475831,1.340353,1.241825,1.167928,1.007818,0.860025,0.773812,0.675283,0.552122,0.478226,0.428961,0.392013,0.281168,0.24422,1.929262,1.0
-3.796645,0.148812,0.170183,0.127442,0.170183,0.148812,0.148812,0.170183,0.212924,0.212924,0.319777,0.362518,0.383888,0.234294,0.148812,0.148812,0.106071,0.041959,0.041959,0.020589,0.06333,0.020589,-0.000782,-0.022152,-0.064894,-0.129005,-0.086264,-0.064894,-0.086264,-0.129005,-0.150376,-0.150376,-0.129005,-0.086264,-0.064894,-0.641899,-1.795909,-2.864438,-3.035402,-2.843067,-2.58662,-2.372915,-2.116468,-1.966874,-1.731798,-1.43261,-1.261645,-0.876975,-0.641899,-0.364081,-0.171746,0.020589,0.277036,0.490741,0.640335,0.747188,0.725817,0.747188,0.747188,0.747188,0.789929,0.8113,0.854041,0.896782,0.960894,1.003635,1.067747,1.131858,1.153229,1.19597,1.21734,1.21734,1.174599,1.110488,0.982264,0.875411,0.789929,0.618965,0.554853,0.383888,0.319777,0.148812,0.06333,1.929262,2.0
-3.796645,-0.120778,-0.043101,-0.08194,-0.08194,-0.023682,0.015156,0.112252,0.131672,0.17051,0.034576,-0.023682,-0.06252,-0.120778,-0.08194,-0.08194,-0.140197,-0.08194,-0.120778,-0.120778,-0.140197,-0.179036,-0.198455,-0.159616,-0.198455,-0.179036,-0.179036,-0.179036,-0.198455,-0.217874,-0.140197,-0.140197,-0.625677,-1.732572,-2.645274,-2.781209,-2.684113,-2.470501,-2.276309,-2.02386,-1.907345,-1.693733,-1.460703,-1.305349,-0.994642,-0.722773,-0.431485,-0.237293,-0.08194,0.209348,0.500637,0.694829,0.733667,0.753086,0.753086,0.772505,0.791925,0.791925,0.811344,0.889021,0.927859,0.927859,1.024955,1.063793,1.102632,1.160889,1.180309,1.238566,1.238566,1.257985,1.257985,1.238566,1.160889,1.122051,1.005536,0.869601,0.753086,0.675409,0.578313,0.442379,0.364702,0.325864,0.287025,1.929262,2.0
-3.796645,-0.077422,-0.054949,0.01247,0.068652,0.091125,0.20349,0.225963,0.136071,0.113598,0.102362,0.001233,0.023706,-0.054949,-0.066186,-0.088659,-0.111131,-0.144841,-0.223496,-0.268442,-0.245969,-0.223496,-0.223496,-0.245969,-0.245969,-0.279679,-0.268442,-0.279679,-0.043713,0.181017,-0.335861,-1.448272,-2.268534,-2.526973,-2.628101,-2.571919,-2.223588,-1.987622,-1.953913,-1.852785,-1.774129,-1.605582,-1.268488,-0.97634,-0.661719,-0.436989,-0.223496,0.068652,0.383273,0.574293,0.641712,0.709131,0.697895,0.787786,0.787786,0.810259,0.832732,0.877678,0.93386,0.96757,1.023752,1.113644,1.113644,1.203536,1.192299,1.226009,1.304664,1.293427,1.270955,1.270955,1.192299,1.102407,1.001279,0.877678,0.77655,0.652949,0.540584,0.450692,0.338327,0.270909,0.192253,0.147307,0.102362,1.929262,1.0
-3.796645,-0.305348,-0.241991,-0.22932,-0.153292,-0.102607,0.049449,0.138148,0.074792,0.087463,0.024106,-0.064593,-0.089935,-0.153292,-0.216649,-0.280005,-0.254663,-0.22932,-0.318019,-0.368704,-0.394047,-0.368704,-0.381376,-0.368704,-0.356033,-0.356033,-0.381376,-0.267334,0.06212,-0.153292,-0.888228,-1.775221,-2.358101,-2.73824,-2.839611,-2.218716,-1.876591,-1.838577,-1.749878,-1.724535,-1.559808,-1.243025,-0.913571,-0.533431,-0.318019,-0.089935,0.138148,0.429589,0.54363,0.683015,0.721029,0.746371,0.797057,0.822399,0.873085,0.949112,0.999798,1.075826,1.151853,1.227881,1.316581,1.354595,1.354595,1.417951,1.468637,1.417951,1.379937,1.253224,1.177196,1.063154,0.949112,0.835071,0.683015,0.619658,0.54363,0.404246,0.340889,0.353561,0.290204,0.214176,0.226847,0.188834,0.25219,1.929262,1.0
-3.796645,-0.22138,-0.210013,-0.232747,-0.22138,-0.187279,-0.107709,-0.073608,-0.073608,0.017328,0.119631,0.062796,0.051429,0.017328,-0.050874,-0.039507,-0.119076,-0.164545,-0.175912,-0.198646,-0.210013,-0.266848,-0.312316,-0.323683,-0.312316,-0.323683,-0.300949,-0.323683,-0.33505,-0.33505,-0.33505,-0.164545,0.074163,-0.33505,-1.380816,-2.085571,-2.301545,-2.35838,-2.35838,-2.153773,-1.926433,-1.858231,-1.755928,-1.653624,-1.574055,-1.301247,-1.017071,-0.710162,-0.44872,-0.289582,0.005961,0.346971,0.585679,0.653881,0.722083,0.756184,0.778918,0.813019,0.869854,0.903955,0.949424,1.017626,1.063094,1.131296,1.188131,1.233599,1.290434,1.347269,1.404104,1.404104,1.426838,1.426838,1.392737,1.313168,1.233599,1.097195,0.960791,0.84712,0.744817,0.631147,0.517477,0.392439,0.335604,1.929262,1.0
-3.796645,0.12352,0.140864,0.158208,0.192895,0.262269,0.3143,0.348988,0.296957,0.210239,0.210239,0.158208,0.088833,0.106177,0.054146,0.088833,0.106177,0.088833,0.036802,0.002115,-0.015229,-0.015229,0.036802,0.002115,-0.015229,-0.015229,-0.032572,-0.067259,0.002115,0.07149,-0.570224,-1.975058,-3.067706,-3.206455,-3.137081,-3.050363,-2.51271,-1.853653,-1.610842,-1.385375,-1.142564,-0.934441,-0.535537,-0.31007,-0.101947,0.07149,0.210239,0.418362,0.591798,0.730547,0.765234,0.765234,0.747891,0.782578,0.817265,0.834609,0.88664,0.921327,0.938671,0.973358,1.008045,1.07742,1.112107,1.112107,1.129451,1.112107,1.094763,0.990702,0.903983,0.799922,0.713204,0.574455,0.453049,0.331644,0.244926,0.106177,0.036802,0.002115,-0.084603,-0.11929,-0.188665,-0.188665,-0.223352,1.929262,2.0
-3.796645,-0.239741,-0.25859,-0.239741,-0.220893,-0.202045,-0.1455,-0.088955,-0.051258,-0.013562,0.042983,-0.088955,-0.1455,-0.1455,-0.183196,-0.164348,-0.202045,-0.164348,-0.183196,-0.164348,-0.164348,-0.220893,-0.277438,-0.239741,-0.239741,-0.239741,-0.25859,-0.220893,-0.25859,-0.25859,-0.239741,-0.088955,-0.239741,-0.937129,-2.068028,-2.803113,-2.784265,-2.652327,-2.463843,-2.124573,-1.898394,-1.709911,-1.427186,-1.125612,-0.955978,-0.692101,-0.409376,-0.183196,-0.03241,0.156073,0.438798,0.627281,0.702675,0.721523,0.778068,0.778068,0.796916,0.815764,0.872309,0.872309,0.947703,0.985399,1.023096,1.098489,1.155034,1.192731,1.249276,1.324669,1.343518,1.324669,1.343518,1.286973,1.211579,1.117338,1.041944,0.947703,0.815764,0.721523,0.627281,0.53304,0.495343,0.382253,0.344557,1.929262,2.0
-3.796645,0.186604,0.16438,0.175492,0.175492,0.186604,0.253278,0.308839,0.342176,0.464411,0.386625,0.342176,0.297727,0.231054,0.16438,0.119931,0.108819,0.075482,0.053257,0.053257,0.031033,-0.08009,-0.08009,-0.091202,-0.113426,-0.113426,-0.135651,-0.146763,-0.146763,-0.1801,-0.08009,0.119931,0.042145,-0.869059,-2.024733,-2.591458,-2.74703,-2.791479,-2.569234,-2.202529,-2.069182,-1.980284,-1.824713,-1.746927,-1.480233,-1.135753,-0.780161,-0.502355,-0.313447,-0.08009,0.219941,0.519972,0.60887,0.653319,0.664431,0.697768,0.719993,0.764442,0.808891,0.808891,0.886676,0.920013,0.975574,1.008911,1.05336,1.108921,1.142258,1.15337,1.186707,1.197819,1.142258,1.108921,1.042248,0.95335,0.842227,0.686656,0.575533,0.475523,0.331064,0.219941,0.119931,0.042145,-0.046753,1.929262,1.0
-3.796645,-0.159032,-0.159032,-0.19855,-0.159032,-0.106343,-0.132688,0.117588,0.038553,0.07807,0.315173,0.064898,0.07807,0.025381,-0.040481,-0.09317,-0.09317,-0.172205,-0.132688,-0.211722,-0.264411,-0.317101,-0.277584,-0.382963,-0.290756,-0.36979,-0.290756,-0.382963,-0.36979,-0.343446,-0.159032,0.288829,-0.053653,-0.896686,-1.858269,-2.41151,-2.661785,-2.714474,-2.292958,-1.976821,-1.871442,-1.766063,-1.647511,-1.502615,-1.239168,-0.936203,-0.580549,-0.356618,-0.09317,0.143932,0.433725,0.578621,0.657655,0.684,0.723517,0.763034,0.815724,0.921103,0.934275,1.013309,1.092344,1.118688,1.289929,1.303102,1.382136,1.421653,1.487515,1.474343,1.46117,1.434826,1.250412,1.263585,0.96062,0.894758,0.934275,0.710345,0.486414,0.473242,0.341518,0.209794,0.249311,0.064898,-0.014136,1.929262,1.0
-3.796645,0.684787,0.640079,0.640079,0.640079,0.662433,0.684787,0.707141,0.751848,0.841263,0.796555,0.573018,0.528311,0.46125,0.349481,0.349481,0.349481,0.394189,0.260066,0.327127,0.237713,0.148298,0.081237,0.193005,0.125944,0.125944,0.081237,0.081237,0.058883,0.014176,0.014176,0.081237,-0.164654,-0.969388,-2.198842,-2.847099,-2.891807,-2.757685,-2.66827,-2.400025,-2.198842,-2.042366,-1.796475,-1.528231,-1.28234,-0.947034,-0.701143,-0.477606,-0.298776,-0.097593,0.148298,0.416542,0.595372,0.640079,0.617726,0.573018,0.617726,0.640079,0.640079,0.662433,0.684787,0.707141,0.729494,0.774202,0.818909,0.841263,0.863617,0.908324,0.930678,0.953031,0.88597,0.796555,0.751848,0.640079,0.528311,0.371835,0.193005,0.058883,-0.097593,-0.231715,-0.343484,-0.410545,-0.522314,1.929262,2.0
-3.796645,0.01735,0.050181,0.104901,0.170563,0.203395,0.280002,0.312833,0.258114,0.225283,0.192451,0.093957,0.148676,0.072069,0.039238,0.01735,0.006406,-0.048313,-0.103032,-0.146807,-0.146807,-0.135864,-0.157751,-0.146807,-0.157751,-0.179639,-0.190583,-0.190583,0.072069,0.214339,-0.453234,-1.55856,-2.335572,-2.609167,-2.718606,-2.652942,-2.258965,-2.040088,-1.974426,-1.886875,-1.777437,-1.657055,-1.339684,-1.055145,-0.683055,-0.431347,-0.245302,0.083013,0.400384,0.586429,0.652092,0.684923,0.728698,0.739642,0.750586,0.783417,0.827193,0.84908,0.892856,0.936631,0.980406,1.046069,1.057013,1.111732,1.155507,1.177395,1.210227,1.210227,1.199283,1.177395,1.100788,1.024181,0.914743,0.794361,0.695867,0.586429,0.466047,0.378496,0.280002,0.192451,0.104901,0.039238,-0.015482,1.929262,1.0
-3.796645,-0.02486,-0.052785,0.044953,0.017028,0.044953,0.128728,0.226466,0.394017,0.226466,0.282316,0.240429,0.128728,0.072878,0.003065,-0.038823,-0.066748,-0.108636,-0.178448,-0.192411,-0.262224,-0.262224,-0.276186,-0.304112,-0.262224,-0.276186,-0.290149,-0.345999,-0.220336,0.03099,-0.122598,-0.974315,-1.92377,-2.440385,-2.663786,-2.775486,-2.342647,-1.92377,-1.826032,-1.784144,-1.658481,-1.658481,-1.309417,-1.00224,-0.625251,-0.443737,-0.234299,-0.02486,0.296279,0.603455,0.743081,0.701193,0.771006,0.798931,0.896669,0.95252,1.050258,1.06422,1.147996,1.189883,1.301584,1.315547,1.44121,1.399322,1.483097,1.44121,1.399322,1.245734,1.203846,1.06422,0.938557,0.798931,0.645343,0.51968,0.394017,0.310241,0.156653,0.100803,0.044953,-0.010898,-0.066748,-0.150523,-0.136561,1.929262,1.0
-3.796645,-0.009605,-0.027504,-0.027504,0.044094,0.133592,0.18729,0.20519,0.240989,0.061993,0.044094,0.008295,-0.027504,-0.027504,-0.063303,-0.063303,-0.027504,-0.009605,-0.045404,-0.117002,-0.134901,-0.081203,-0.099102,-0.134901,-0.117002,-0.117002,-0.099102,-0.1707,-0.1707,-0.027504,-0.134901,-0.815083,-2.10385,-2.998826,-3.034625,-2.945127,-2.784032,-2.300744,-1.978553,-1.745859,-1.495266,-1.226773,-1.083576,-0.743485,-0.528691,-0.206499,-0.009605,0.169391,0.402085,0.598979,0.652678,0.652678,0.688477,0.706377,0.706377,0.742176,0.724276,0.777975,0.795874,0.813774,0.867472,0.921171,0.95697,0.97487,1.010669,1.082267,1.118066,1.118066,1.135965,1.135965,1.100166,1.064367,0.992769,0.903271,0.795874,0.670578,0.598979,0.527381,0.402085,0.330486,0.276788,0.223089,0.169391,1.929262,2.0
-3.796645,0.120133,0.108447,0.120133,0.131818,0.15519,0.236988,0.28373,0.330472,0.447328,0.365529,0.342158,0.295416,0.213617,0.166875,0.096762,0.026649,0.003278,-0.031779,-0.05515,-0.101892,-0.136949,-0.207062,-0.265489,-0.207062,-0.207062,-0.230433,-0.242118,-0.253804,-0.230433,-0.16032,0.085076,-0.008408,-0.978307,-1.971576,-2.509111,-2.649337,-2.696079,-2.532482,-2.193602,-2.053375,-1.948205,-1.807979,-1.656067,-1.434042,-1.118533,-0.791338,-0.475829,-0.312232,0.014963,0.28373,0.517441,0.657667,0.669353,0.739466,0.716095,0.751151,0.774522,0.797894,0.891378,0.949805,0.93812,1.019918,1.054975,1.113403,1.230258,1.171831,1.218572,1.241944,1.253629,1.241944,1.195201,1.101717,0.926434,0.821265,0.72778,0.622611,0.470699,0.377215,0.225303,0.15519,0.061705,0.003278,1.929262,1.0
-3.796645,0.055076,0.068205,0.041947,0.068205,0.068205,0.068205,0.186362,0.265134,0.383291,0.527705,0.409548,0.383291,0.357034,0.278262,0.212619,0.081333,0.068205,0.081333,-0.036824,-0.07621,-0.07621,-0.154981,-0.16811,-0.207496,-0.194367,-0.141853,-0.207496,-0.207496,-0.325653,-0.181239,-0.010567,-0.049953,-0.91644,-1.887956,-2.478742,-2.820086,-3.017014,-2.518128,-2.058627,-1.94047,-1.887956,-1.769798,-1.704155,-1.37594,-0.982083,-0.640739,-0.338782,-0.154981,0.081333,0.317648,0.593348,0.658991,0.724634,0.750891,0.76402,0.869049,0.869049,0.934692,1.013463,1.065978,1.105363,1.157878,1.249778,1.249778,1.276035,1.289164,1.276035,1.262906,1.131621,1.079106,0.960949,0.790277,0.685248,0.553963,0.48832,0.291391,0.265134,0.160105,0.068205,0.041947,-0.049953,-0.049953,1.929262,1.0
-3.796645,-0.035194,-0.035194,-0.017157,0.00088,-0.017157,-0.017157,0.036954,0.054991,0.127139,0.18125,0.235362,0.199287,0.091065,0.073028,0.036954,0.00088,0.018917,-0.053231,-0.017157,-0.017157,-0.053231,-0.071268,-0.12538,-0.12538,-0.12538,-0.143417,-0.143417,-0.12538,-0.161454,-0.179491,-0.161454,-0.053231,-0.017157,-0.558269,-1.676566,-2.812901,-2.975235,-2.957197,-2.75879,-2.325901,-1.929085,-1.802826,-1.604418,-1.333862,-1.153492,-0.792751,-0.468084,-0.215565,-0.035194,0.109102,0.325547,0.61414,0.758436,0.776473,0.812547,0.848622,0.848622,0.884696,0.92077,0.992918,1.028992,1.047029,1.137215,1.191326,1.245437,1.245437,1.299548,1.299548,1.281511,1.173289,1.137215,1.010955,0.866659,0.758436,0.650214,0.505917,0.397695,0.30751,0.235362,0.163213,0.109102,0.054991,1.929262,2.0
-3.796645,0.177518,0.190898,0.177518,0.177518,0.177518,0.164139,0.190898,0.257793,0.338068,0.404964,0.511997,0.485239,0.445101,0.404964,0.31131,0.284552,0.244414,0.164139,0.137381,0.097244,0.057106,-0.023169,-0.103444,-0.130202,-0.116823,-0.116823,-0.143581,-0.15696,-0.183719,-0.210477,-0.223856,0.043727,0.324689,-0.31751,-1.427979,-2.35114,-2.739135,-3.006718,-3.006718,-2.418036,-2.030041,-1.909628,-1.829353,-1.72232,-1.548391,-1.187154,-0.866055,-0.504818,-0.304131,-0.130202,0.15076,0.418343,0.578893,0.61903,0.645788,0.712684,0.726063,0.726063,0.77958,0.859855,0.913371,0.94013,0.993646,1.047163,1.10068,1.167575,1.180954,1.207713,1.154196,1.154196,1.127438,0.980267,0.926751,0.792959,0.632409,0.511997,0.445101,0.284552,0.177518,0.043727,0.016969,-0.076685,1.929262,1.0
-3.796645,-0.099589,-0.081113,-0.025686,-0.00721,0.011266,0.103644,0.140596,0.177547,0.214499,0.066693,0.048217,-0.025686,-0.044161,-0.00721,-0.081113,-0.044161,-0.081113,-0.081113,-0.044161,-0.118064,-0.210443,-0.13654,-0.13654,-0.13654,-0.155016,-0.210443,-0.099589,-0.155016,-0.062637,-0.025686,-0.543006,-1.633074,-2.797044,-3.111131,-3.07418,-2.852471,-2.390578,-1.947161,-1.762404,-1.503744,-1.245083,-1.060326,-0.672336,-0.450627,-0.173492,0.011266,0.196023,0.38078,0.584013,0.713343,0.750295,0.787246,0.805722,0.787246,0.842673,0.8981,0.916576,0.916576,1.008955,1.064382,1.082857,1.138285,1.193712,1.212188,1.230663,1.212188,1.175236,1.138285,1.082857,0.935052,0.861149,0.713343,0.620964,0.547062,0.436207,0.325353,0.325353,0.214499,0.159071,0.12212,0.066693,0.066693,1.929262,2.0
-3.796645,0.067503,0.099684,0.07823,0.110411,0.185501,0.22841,0.3035,0.37859,0.314227,0.249864,0.196228,0.121138,0.056775,0.035321,0.067503,0.046048,0.046048,0.035321,-0.07195,-0.125586,-0.14704,-0.114859,-0.104132,-0.104132,-0.136313,-0.136313,-0.136313,-0.189949,-0.018315,0.15332,-0.07195,-1.112484,-2.14229,-2.59283,-2.710829,-2.785919,-2.51774,-2.14229,-2.002837,-1.91702,-1.799021,-1.69175,-1.380662,-1.080302,-0.737034,-0.436673,-0.275766,-0.018315,0.314227,0.550224,0.657496,0.67895,0.721859,0.743313,0.764767,0.796949,0.82913,0.893493,0.925674,0.968583,1.011492,1.065127,1.097309,1.12949,1.161672,1.193853,1.193853,1.193853,1.161672,1.118763,1.0544,0.968583,0.839857,0.743313,0.60386,0.485861,0.410771,0.3035,0.206955,0.121138,0.035321,-0.018315,1.929262,1.0
