@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute destClass {2.0,1.0}

@data
-8.637996,-0.892788,-0.907564,-0.925239,-0.944445,-0.981231,-1.000788,-1.034906,-1.064604,-1.091079,-1.134432,-1.183978,-1.227003,-1.27061,-1.327399,-1.359851,0.164514,0.525206,0.543459,0.617923,0.712451,0.678225,0.808283,0.861088,0.967025,1.036019,1.119714,1.29331,1.494473,1.671422,0.770471,0.915942,0.982997,1.057129,1.00451,0.979411,1.00288,0.860437,0.835989,0.984952,0.92302,0.902485,0.897922,0.937507,0.937922,0.511987,0.362371,0.251401,0.232249,0.163211,0.108682,0.025982,-0.030409,-0.063983,-0.114832,-0.21588,-0.348778,-0.429709,-0.474365,-0.517573,-0.550748,-0.628022,-0.706484,-0.781652,-0.847588,-0.887681,-0.912128,-0.948169,-0.982404,-1.025171,-1.045481,-1.090681,-1.148513,-1.176444,-1.212988,-1.237435,-1.252895,-1.275246,-1.275246,0.455596,1.245626,1.733426,2.118078,2.436121,1.395009,8.544441,1.0
-8.637996,-1.227986,-1.277817,-1.32802,-1.372388,-1.405907,-1.417879,-1.398724,-1.364607,-1.257316,-1.146283,-1.041985,-0.894261,-0.717447,-0.530019,-0.296084,-0.11941,0.02584,0.187849,0.336416,0.44483,0.542036,0.784212,1.039795,1.324242,1.35703,1.534203,1.775542,2.005267,2.104867,2.003937,1.998683,2.201594,2.144251,1.85473,1.534902,1.243005,1.049013,0.885817,0.689416,0.607712,0.50698,0.418294,0.349161,0.255685,0.182263,0.12989,0.040206,-0.118711,-0.189941,-0.280022,-0.33449,-0.375866,-0.377088,-0.394546,-0.443428,-0.466053,-0.508072,-0.535605,-0.575709,-0.630298,-0.650595,-0.674472,-0.702603,-0.731692,-0.780017,-0.803235,-0.857629,-0.89646,-0.916887,-0.942026,-0.910183,-0.887558,-0.83608,-0.76186,-0.627086,-0.439238,-0.287704,-0.0898,0.098639,0.300278,0.487566,0.640916,0.771642,0.964377,8.544441,1.0
-8.637996,-0.551238,-0.635468,-0.688451,-0.73634,-0.793399,-0.843325,-0.896818,-0.959862,-1.033096,-1.063025,-1.10824,-1.161733,-1.16343,-1.177016,-1.167918,1.065594,1.727712,1.720495,2.382019,2.18728,1.387567,1.431381,1.673371,1.484024,1.235242,1.2518,0.927386,0.820402,0.93612,1.186843,1.552376,1.574028,1.538876,1.435202,1.132078,1.16319,1.103804,0.996647,0.802935,0.669022,0.470214,0.265584,0.240791,0.275561,0.189165,0.124634,0.065412,0.012555,-0.042029,-0.079146,-0.163206,-0.258473,-0.269681,-0.250321,-0.320499,-0.332417,-0.420479,-0.400738,-0.485434,-0.529162,-0.643182,-0.710301,-0.731973,-0.780736,-0.822947,-0.863703,-0.877531,-0.881024,-0.916346,-0.943517,-0.948611,-0.981726,-1.001254,-1.04565,-1.097484,-1.134349,-1.171557,-1.156638,-1.049653,-0.874912,-0.352552,0.118085,0.676882,0.692311,8.544441,1.0
-8.637996,0.965204,0.983108,0.985722,0.988288,0.990119,1.026543,1.012997,1.002549,-1.151605,-1.151605,1.005231,-1.151605,-1.151605,1.011361,0.996565,1.046978,0.953112,1.038355,0.996853,0.934211,0.984998,1.001621,-1.151605,1.015325,1.02493,1.034046,1.041235,1.057742,1.067418,1.058938,1.048894,1.04626,-1.151605,1.065627,0.996565,-1.151605,0.744385,0.696652,-1.151605,0.808112,0.939302,1.058461,-1.151605,1.052722,-1.151605,-1.151605,0.984516,0.934211,0.889457,0.822875,-1.151605,0.722044,-1.151605,-1.151605,0.428033,0.375542,-1.151605,-1.151605,-1.151605,-1.151605,0.008063,0.086464,-0.025721,-0.015268,-1.151605,-0.049922,-1.151605,-0.323963,-0.430816,-1.151605,-1.151605,-1.151605,-0.914766,-1.151605,-0.991719,-1.151605,-1.151605,-1.137645,-1.056807,-1.007585,-0.935706,-0.83483,-0.939199,-1.325953,8.544441,2.0
-8.637996,1.191721,1.351048,1.200293,1.066229,1.009377,0.469746,-0.635291,-0.681614,-0.433201,-0.295586,0.117073,-0.193958,0.270083,0.588822,0.894013,1.045761,1.20502,1.248889,1.334031,1.382505,1.386404,1.387431,1.386518,1.382739,1.371921,1.323753,1.313977,1.343079,1.324041,1.285549,1.233749,1.230077,1.187361,1.256946,1.157219,1.021471,0.877245,-0.080518,0.253877,0.173242,0.151824,-0.467734,-0.766147,-0.84526,-0.887331,-1.001915,-1.007177,-0.895548,-0.583427,-0.592307,-0.58639,-0.745114,-0.80549,-0.728905,-0.668696,-0.573696,-0.434311,-0.33627,-0.364103,-0.331747,-0.21293,-0.028244,-0.021734,-0.014524,-0.332499,-0.467221,-0.496709,-0.564923,-0.578777,-0.6999,-0.781058,-0.782544,-0.896129,-0.746771,-0.758692,-0.834796,-1.011688,-1.288274,-1.433697,-1.599815,-1.720984,-1.730628,-2.082865,-2.3959,8.544441,2.0
-8.637996,0.25478,0.286597,0.251066,0.275893,0.283671,0.391705,0.432733,0.453744,0.771229,0.731817,0.713709,0.697999,0.710714,1.116132,0.918312,0.923597,1.025555,1.014159,0.896819,0.992582,0.996279,0.936049,0.993898,1.051932,0.454535,0.469792,0.471492,0.459981,0.468774,0.456868,0.467753,0.473648,0.483726,0.496101,0.502739,0.51563,0.495323,0.496749,0.49705,0.490667,0.496973,0.513595,0.459931,0.36483,0.316979,0.321214,0.296491,0.260783,0.245895,0.152916,0.060578,-0.083488,-0.171679,-0.234471,-0.272446,-0.296063,-0.343651,-0.402916,-0.452787,-0.499147,-0.528799,-0.545627,-0.549476,-0.612773,-0.29516,-0.482242,-0.484914,-0.468897,-0.499304,-0.826272,-3.12206,-0.558614,-0.457816,-3.12206,-0.46547,-0.509586,-3.12206,-3.12206,-0.235185,0.133832,-3.12206,0.243143,0.320185,-3.12206,8.544441,2.0
-8.637996,-0.994703,-1.052518,-1.113676,-1.169599,-1.211043,-1.264329,-1.285645,-1.366058,-1.41789,-1.474971,-1.505376,-1.498707,-1.518164,-1.542676,-1.536949,0.403714,1.193122,1.680059,2.165188,2.548644,0.601406,0.378735,0.339033,0.346239,0.300744,0.370634,0.580334,0.537826,0.748911,0.734923,0.700308,0.735831,0.6995,0.692622,0.699743,0.736316,0.642522,0.587842,0.624803,0.626838,0.419991,0.400211,0.383708,0.393429,0.58318,0.524544,0.456322,0.399646,0.35319,0.250446,0.173423,0.101668,0.031731,-0.044566,-0.096702,-0.154347,-0.200171,-0.241804,-0.267801,-0.292103,-0.330533,-0.376392,-0.500306,-0.594319,-0.679093,-0.757931,-0.84228,-0.86856,-0.92233,-0.972549,-1.023978,-1.053027,-1.074276,-1.072016,-1.055546,-1.065234,0.648314,1.734398,2.383762,2.85524,0.768691,0.481876,0.640402,0.778158,8.544441,1.0
-8.637996,0.171376,0.201676,0.256509,0.301827,0.352735,0.392233,0.44866,0.499338,0.471186,0.125882,-0.171387,-0.14459,-0.105406,-0.063603,0.09172,0.142951,0.408064,0.51807,0.372501,-8.594193,0.383791,0.375323,0.377204,0.441148,0.465553,0.494838,0.503557,0.524633,0.532133,0.538696,0.551797,0.570132,0.572375,0.583608,0.56196,0.566768,0.56116,0.628467,0.589215,0.516207,0.414839,-0.197892,-0.04416,-0.098251,-0.041482,-0.214477,-0.073904,-0.046718,-0.079635,-0.119733,-0.157599,-0.131217,-0.391133,-0.495669,-0.602653,-0.248672,-0.206813,-0.12165,-0.057696,-0.157346,-0.249967,-0.242048,-0.135308,0.02043,0.017565,-0.159083,-0.166279,-0.13312,-0.083443,-0.121893,-0.150883,-0.174664,-0.2069,-0.211602,-0.161331,-0.193209,-0.254427,-0.201064,-0.119737,-0.105406,-0.053873,0.000438,0.06323,0.080323,8.544441,2.0
-8.637996,-0.670338,-0.695196,-0.725761,-0.749973,-0.776299,-0.794165,-0.823569,-0.847765,-0.868549,-0.887966,-0.904683,-0.914574,-0.925102,-0.918649,-0.060037,0.055097,0.269156,0.437294,0.629187,0.875602,1.076015,1.234594,1.29987,1.423801,1.579548,1.619174,1.692874,1.737285,1.674803,1.692655,1.646275,1.379952,1.042454,0.918409,0.797754,0.693289,0.572124,0.460585,0.355281,0.256969,0.178291,0.075941,-0.057931,-0.092334,-0.140245,-0.181594,-0.21988,-0.255103,-0.278993,-0.306661,-0.324527,-0.355156,-0.388337,-0.400588,-0.4182,-0.440406,-3.563956,-0.479202,-0.500131,-0.553731,-0.58972,-0.567897,-0.613763,-0.658378,-0.696919,-0.730866,-0.760474,-0.785487,-0.801822,-0.79876,-0.811521,-3.563956,-0.813308,-0.432748,0.097126,0.278345,0.60556,0.848444,0.904188,0.923485,1.118588,1.101232,0.838643,0.755333,8.544441,1.0
-8.637996,-0.742604,-0.740377,-0.721811,-0.711422,-0.705188,-0.691398,-0.67694,-0.970999,-0.022475,0.228122,0.349098,0.373681,0.457381,0.63083,0.684681,0.773658,0.725041,0.74737,0.946467,1.089741,1.072407,1.107081,0.504175,0.390608,0.314865,0.276287,1.182472,1.350021,1.291643,1.279492,1.273806,1.22068,1.266261,1.372212,1.4978,1.525748,0.922806,0.294866,0.292906,0.28181,0.276905,0.301476,0.283034,0.30094,0.311532,0.335652,0.355207,0.368036,0.36254,0.343396,0.340545,0.34482,0.341082,0.365668,0.383826,0.250549,0.078249,0.05107,0.044886,0.008386,-0.043051,-0.112628,-0.238697,-0.410357,-0.621638,-0.75487,-0.851278,-0.867688,-0.927079,-1.014336,-1.095287,-1.171239,-1.23986,-1.27283,-1.28892,-1.507948,-0.927296,-0.597813,-0.854259,-0.80508,-0.747068,-0.757099,-1.699159,-5.383123,8.544441,2.0
-8.637996,-0.765092,-0.785608,-0.797707,-0.805203,-0.794551,-0.812436,-0.829095,-0.856399,-0.874247,-0.887836,-0.911333,-0.917645,-0.920276,-0.932901,-0.899234,0.993482,1.537349,1.94025,2.214086,2.51481,2.746708,2.890558,1.592036,1.343479,1.437466,2.539358,3.061898,1.900462,0.927463,0.69688,0.496105,-0.354447,-0.391223,-0.42696,0.053436,0.43561,-0.120684,-0.393703,0.073514,-0.449464,-0.445957,-0.392914,-0.466998,-0.433682,-0.538892,-0.507855,-0.559057,-0.491548,-0.032008,0.079651,0.125571,0.150229,0.144311,0.123927,0.093022,0.066062,0.055541,0.033184,0.002411,-0.011968,-0.037043,-0.053802,-0.091,-0.10315,-0.122658,-0.340748,-0.431052,-0.504173,-0.573611,-0.669088,-0.724981,-0.766971,-0.774627,-0.797181,-0.818026,-0.839491,-0.837235,-0.518602,-0.324966,-0.169344,-0.095886,-0.6875,-0.645416,-0.535385,8.544441,1.0
-8.637996,-0.54176,-0.639836,-0.709924,-0.735233,-0.807659,-0.856429,-0.930481,-0.976651,-0.996607,-1.057934,-1.154932,-1.199572,-1.210929,-1.215634,-1.177669,-1.129901,-0.604234,0.277405,0.889659,1.141313,0.63734,0.973599,1.345237,1.533476,1.515953,1.430219,1.553166,1.295676,1.223083,1.361591,1.527467,1.58187,1.217242,1.40053,1.26084,1.009477,0.797376,0.622009,0.572118,0.487983,0.443946,0.264702,0.151829,0.123355,0.029902,-0.037266,-0.084317,-0.105163,-0.152133,-0.227819,-0.257753,-0.273816,-0.290688,-0.357045,-0.415662,-0.475322,-0.515881,-0.55482,-0.571693,-0.634773,-0.688508,-0.738885,-0.730122,-0.803862,-0.846208,-0.879061,-0.884171,-0.915322,-0.97971,-1.038952,-1.10393,-1.175236,-1.228359,-1.301785,-1.34413,-1.401808,0.522193,0.743308,0.684067,1.12546,1.518561,1.658821,1.806947,2.231861,8.544441,1.0
-8.637996,-0.9736,-1.32821,-1.263316,-1.063824,-0.974726,-0.803706,-0.749283,-0.642242,-0.459457,-0.350003,-0.280603,-0.174389,-0.049959,0.116672,0.361705,0.472202,0.516692,0.555021,0.595849,0.60817,0.682383,0.809106,0.829453,0.789234,0.793931,0.780299,0.763923,0.756388,0.792246,0.843628,0.887984,0.894434,0.949857,0.958236,0.971492,0.987121,0.995206,1.000502,0.995201,0.995204,1.013319,1.022025,1.019935,1.032114,1.075924,1.093973,1.117562,1.129767,1.113956,1.01304,0.973582,0.486822,-0.043423,-0.354406,-0.338996,-0.63424,-0.862342,-0.954686,-1.01755,-1.115069,-1.175051,-1.267349,-1.256936,-1.261029,-1.248901,-1.231474,-1.192418,-1.071347,-1.077377,-1.084911,-1.00364,-0.883661,-0.664515,-0.517886,-0.438791,-0.251817,-4.766324,0.076061,0.143167,0.248901,0.312993,0.369639,0.418468,0.464068,8.544441,2.0
-8.637996,-0.780435,-0.814945,-0.863832,-0.897296,-0.932531,-0.95891,-1.013691,-1.039813,-1.065454,-1.085745,-1.111308,-1.138468,-1.161052,-1.145658,-0.51725,-0.101996,0.178258,0.413325,0.623081,0.845363,1.060371,1.222373,1.498765,1.669393,1.863241,1.871761,2.012566,2.113538,1.933643,1.870376,1.829157,1.775192,1.589192,1.416675,1.171726,0.866665,0.691635,0.50834,0.36252,0.183228,0.056172,-0.045519,-0.125294,-0.195377,-0.24842,-0.308136,-0.364409,-0.422243,-0.485652,-0.561501,-0.587933,-0.63473,-0.693088,-0.745181,-0.779069,-0.80376,-0.839548,-0.827087,-0.847333,-0.842459,-0.848815,-0.861567,-0.87609,-0.864116,-0.854885,-0.862554,-0.853927,-0.82485,-0.552042,-0.765772,-0.774648,-0.707192,-0.660683,-0.563795,-0.50747,-0.400516,0.316987,0.822641,0.945021,1.004772,1.005644,1.095983,1.035527,0.910911,8.544441,1.0
-8.637996,-0.542506,-0.627186,-0.72447,-0.776842,-0.811413,-0.864591,-0.921907,-0.989477,-1.015679,-1.082044,-1.157352,-1.202707,-1.195142,-1.18978,-1.182992,-1.140006,-0.761423,0.328858,1.041742,1.265723,0.92334,0.969426,1.416552,1.596794,1.581861,1.58213,1.758935,1.484125,1.360245,1.580311,1.680503,1.798903,1.300915,1.721831,1.321028,1.053355,0.804941,0.672747,0.594698,0.525366,0.416553,0.27779,0.162405,0.079601,0.010822,-0.048647,-0.095513,-0.161124,-0.193552,-0.259999,-0.291697,-0.302903,-0.328544,-0.368598,-0.398571,-0.455994,-0.511047,-0.532834,-0.5661,-0.61998,-0.668664,-0.708632,-0.750027,-0.799885,-0.835545,-0.879072,-0.905359,-0.907729,-0.964541,-1.031106,-1.065668,-1.133757,-1.192365,-1.256144,-1.293013,-1.323515,0.276282,0.659052,0.599488,0.772728,1.041635,1.091623,1.498755,1.784577,8.544441,1.0
-8.637996,-0.62465,-0.626059,-0.617133,-0.599282,-0.581967,-0.623245,-0.664158,-0.703705,-0.6811,-0.60661,-0.088236,0.015158,0.157393,0.230894,0.34653,0.629361,0.888172,0.699004,0.862118,0.653812,0.51054,0.41297,0.36371,0.89712,1.27733,1.313502,1.335819,1.381469,1.410089,1.300389,1.337586,1.352809,1.439764,1.505336,0.767601,0.727012,0.695401,0.649739,0.659245,0.625292,0.652722,0.677325,0.721592,0.754081,0.805449,0.908703,0.832448,0.825702,0.837846,0.81841,0.838518,0.907934,0.716167,0.452323,0.414065,0.435934,0.377955,0.318224,0.300116,0.05981,-0.181923,-0.46708,-0.64835,-0.777279,-0.833978,-0.899862,-0.98372,-1.119797,-1.212399,-1.315783,-1.373348,-1.407932,-1.425238,-1.486823,-1.525376,-1.549292,-1.623854,-1.535012,-1.616506,-2.0073,-1.744903,-1.699528,-1.622306,-1.626755,8.544441,2.0
-8.637996,-0.165758,-0.321539,-0.480696,-0.51666,-0.583439,-0.622192,-0.465101,-0.450908,-0.408027,-0.514705,-0.540372,-0.716503,-0.860763,0.277551,1.333021,0.826132,0.841539,0.72319,0.698093,0.711881,0.773854,0.556779,0.160041,0.243007,0.849657,0.73123,0.797534,0.768069,0.651043,0.608477,0.673599,0.657337,0.697245,0.738586,0.625527,0.636408,0.695981,0.732682,0.787652,0.831178,0.87233,0.863306,0.834421,0.82614,0.823617,0.855876,0.885338,0.925998,0.968804,0.99963,1.04571,1.091956,1.135931,1.192031,1.200052,1.220652,1.237318,1.248423,1.246765,-0.736239,-0.963359,-1.144006,-1.296921,-1.458528,-1.483817,-1.65295,-1.595117,-0.692952,-0.42596,-0.647919,-0.757149,-0.854775,-0.890043,-0.879008,-1.020128,-1.185432,-1.332364,-1.34924,-1.495749,-1.813322,-1.896761,-1.987047,-1.915507,-1.980633,8.544441,2.0
-8.637996,-0.516858,-0.613224,-0.632854,-0.675236,-0.706912,-0.755095,-0.817851,-0.874481,-0.888043,-0.94039,-0.96567,-0.9788,-0.965968,-0.967583,-0.946338,2.156387,2.740825,3.293141,1.801858,0.587179,1.090123,1.345312,1.367619,0.800134,0.747312,0.71983,0.543874,0.638098,0.80311,1.516332,1.656715,1.684375,1.540363,1.228425,1.254598,1.281068,0.957174,0.799422,0.672361,0.545837,0.376603,0.212426,0.454647,0.435195,0.334114,0.268341,0.18768,0.117546,-0.026109,-0.08946,-0.182256,-0.250605,-0.284867,-0.319369,-0.359818,-0.369336,-0.360532,-0.441907,-0.550764,-0.646059,-0.731003,-0.794533,-0.833615,-0.880905,-0.887448,-0.92195,-0.928731,-0.923734,-0.948718,-0.974415,-0.980839,-1.017957,-1.012451,-1.057217,-1.091481,-1.123603,-1.129313,-1.067211,-0.896371,-0.573071,-0.190881,0.113086,0.221348,0.599373,8.544441,1.0
-8.637996,-0.437805,-0.448773,-0.409427,-0.388078,-0.336172,-0.233244,-0.263151,-0.156321,-0.022138,0.145796,0.230252,0.33093,0.420336,0.545448,0.70395,0.830641,0.947913,1.052924,0.942874,1.024532,1.029614,1.018306,1.039126,1.023433,1.049326,1.063809,1.078552,1.102656,1.114838,1.099495,1.099494,1.103908,1.085536,1.081772,1.095559,1.109156,1.025943,0.949808,0.953587,0.968705,0.961146,0.946029,0.912594,0.863144,0.76503,0.660058,0.590045,0.525655,0.49104,0.439783,0.382804,0.330928,0.301794,0.241949,0.202071,0.1687,-0.825078,-0.980855,-1.092562,-1.139592,-1.21579,-1.33998,-1.422102,-1.435035,-1.470078,-1.491315,-1.518406,-1.560981,-1.614863,-1.608354,-1.655806,-1.685719,-1.589709,-1.547199,-1.494694,-1.415698,-1.335836,-1.25104,-1.220604,-1.14965,-1.08754,-0.283187,-0.022033,0.097825,8.544441,2.0
-8.637996,0.554757,0.56323,0.682485,0.643413,0.679874,0.720204,0.809189,0.779203,0.776082,-0.591797,-0.323049,-0.346444,-0.351763,-0.259272,-0.031613,0.843571,1.218153,1.455256,2.136152,1.968239,1.369692,1.460628,1.482375,1.667439,1.645776,1.571813,1.507434,1.625383,1.413997,1.279875,1.193897,1.097817,0.993789,0.910978,0.773855,0.65905,0.674673,0.63559,0.341541,-0.351795,-0.754079,-0.974235,-1.153739,-1.236001,-1.13211,-0.997689,-0.999303,-0.997149,-1.006583,-1.026802,-1.038942,-0.991219,-1.044607,-1.07268,-0.945961,-0.945961,-1.078076,-1.024104,-0.945961,-0.835004,-0.820903,-0.81419,-0.784655,-0.804795,-0.760516,-0.674063,-0.631912,-0.638331,-0.525671,-0.573076,-0.564518,-0.547698,-0.458306,-1.380849,-1.111034,-1.203109,-1.225442,-1.178759,-0.976711,0.116824,0.346787,0.486843,0.516623,0.527989,8.544441,2.0
-8.637996,-0.803714,-0.868678,-0.915058,-0.956938,-0.985412,-1.010794,-1.050449,-1.076283,-1.102708,-1.136403,-1.1927,-1.193432,-1.129439,-0.976394,-0.738099,-0.444624,-0.16736,0.04061,0.27092,0.472668,0.703846,0.913039,1.124882,1.195031,1.392248,1.57639,1.558452,1.747354,2.078338,2.165939,2.270625,2.257315,2.042055,1.612999,1.662462,1.565553,1.048084,0.754888,0.573676,0.434782,0.307969,0.21259,0.127614,0.054344,-0.019591,-0.077229,-0.151545,-0.208654,-0.260493,-0.315553,-0.364202,-0.424403,-0.469309,-0.506797,-0.545456,-0.587922,-0.633317,-0.675294,-0.695471,-0.727686,-0.77902,-0.805232,-0.859625,-0.882256,-0.910665,-0.941481,-0.954303,-0.968653,-0.970443,-0.969385,-0.960355,-0.956538,-0.91828,-0.834226,-0.332392,0.047119,0.243244,0.25818,0.39173,0.62339,0.854791,1.016422,1.01229,0.842424,8.544441,1.0
-8.637996,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,-0.400372,0.388395,0.388395,0.388395,0.388395,0.388395,0.388395,0.388395,-0.400372,0.388395,0.388395,0.388395,0.388395,-0.400372,0.388395,0.388395,-0.400372,0.388395,-0.400372,-0.400372,-0.400372,0.388395,0.388395,0.388395,0.388395,-0.416673,-0.400372,-0.400372,0.388395,0.388395,-0.400372,0.388395,0.388395,-0.400372,-0.400372,-0.400372,0.388395,0.388395,0.388395,-0.400372,-0.400372,0.388395,0.388395,-0.400372,0.388395,0.388395,0.388395,0.388395,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.400372,-0.400372,-0.400372,-0.400372,0.388395,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,-0.416673,8.348927,8.544441,2.0
-8.637996,-0.905988,-0.909754,-0.898593,-0.882554,-0.846609,-0.735183,-0.740733,-0.747667,-0.672869,-0.562448,-0.360759,-0.225811,-0.153017,0.019063,-4.135816,0.320822,0.382582,0.479893,0.53888,0.591013,0.635953,0.67792,0.696911,0.710649,0.761634,0.784341,0.798813,0.778079,0.822262,0.85285,0.878843,0.897769,0.913898,0.914674,0.921026,0.931794,0.951223,0.966588,0.989265,0.97543,0.986162,0.99741,1.004774,1.014852,1.02039,1.031122,1.048151,1.054533,1.053566,1.051245,0.985775,0.829424,0.572853,0.222869,-0.10375,-0.27305,-0.464053,-0.580012,-0.619322,-0.703318,-0.765703,-0.867234,-0.884231,-0.888833,-0.971584,-1.014631,-1.044063,-1.077041,-1.06511,-0.997518,-0.894271,-0.79904,-0.717859,-0.632789,-0.552121,-0.418227,-4.135816,-0.178954,-0.0256,0.093545,0.227874,0.298862,0.361881,0.404467,8.544441,2.0
-8.637996,-0.412539,-0.43628,-0.461505,-0.553384,-0.653809,-0.733045,-0.756193,-0.744619,-0.73012,-0.693872,-0.65648,-0.692092,-0.616416,0.550092,0.959406,1.165732,1.209134,1.055223,1.091615,1.186877,1.309292,0.734384,0.772444,0.807928,0.724368,0.663605,0.684305,0.658487,0.615529,0.685908,0.793811,-5.249421,0.847229,0.877498,0.79114,0.707675,0.642105,0.600172,-5.249421,0.5127,0.567453,0.588152,0.560108,0.506424,0.449266,0.4072,0.378488,0.321064,0.258871,0.225446,0.185517,0.136773,0.121638,0.102586,0.098312,0.05741,0.011242,-0.035499,-0.075295,-0.109839,-0.144204,-0.166372,-0.191746,-0.209997,-0.242111,-0.270537,-0.280648,-0.294241,-0.32529,-0.340425,-0.364463,-0.38672,-0.417703,-0.440138,-0.450821,-0.443477,-0.430122,-0.377372,-0.324399,-0.279217,-0.205768,-0.135657,-0.061941,0.02059,8.544441,1.0
-8.637996,-0.295012,-0.329693,-0.36222,-0.398766,-0.425602,-0.447367,-0.471475,-0.496388,-0.518577,-0.541458,-0.558803,-0.569473,-0.591254,-0.593894,-0.600859,-0.608762,-0.603404,0.251119,0.411711,0.583508,0.61897,0.764101,0.957642,1.104973,1.183996,1.266815,1.370617,1.48491,-2.9341,1.561701,1.600008,1.595186,1.585141,1.571077,1.208775,0.960655,0.865894,0.763209,0.686417,0.59467,0.50386,0.395995,0.307775,0.24911,0.195982,0.13158,0.073205,0.046529,0.006683,-0.022784,-0.05091,-0.07368,-2.9341,-0.109843,-0.13797,-0.151364,-0.172348,-0.186634,-0.20226,-0.216993,-0.229048,-2.9341,-0.296686,-0.323474,-2.9341,-0.364995,-0.397809,-0.408524,-0.413882,-0.433973,-0.450045,-0.464444,-0.468796,-0.467457,-0.463439,-0.472815,0.126557,0.471447,0.556498,-2.9341,0.914781,0.987778,0.983759,1.121046,8.544441,1.0
-8.637996,-0.888377,-0.915273,-0.942452,-0.94786,-0.965319,-0.975498,-0.987091,-1.012433,-1.045378,-1.07644,-1.095137,-1.110087,-1.130445,-1.148577,-0.127392,-0.064198,-0.143085,-0.101415,0.586621,0.732308,0.914075,0.94861,1.124561,1.240892,1.234349,1.345591,1.492095,1.698546,1.885077,2.087565,2.176591,1.249209,-0.03766,0.594383,0.848094,0.873116,0.854137,0.741072,0.566536,0.666508,1.014774,1.084896,0.523275,0.270982,0.220087,0.224376,0.127612,0.049589,0.006101,-0.090154,-0.148538,-0.192162,-0.253236,-0.347936,-0.470084,-0.517162,-0.53752,-0.587779,-0.657441,-0.702928,-0.760503,-0.802537,-0.819986,-0.865283,-0.887564,-0.926866,-0.963219,-0.993538,-1.00957,-1.055799,-1.10398,-1.144187,-1.176533,-1.185475,-1.194064,-1.201698,-1.207919,0.571989,0.875661,1.074152,1.288652,1.553942,1.781833,1.98992,8.544441,1.0
-8.637996,-0.760742,-0.79705,-0.857199,-0.881436,-0.903642,-0.904309,-0.936952,-0.968264,-0.976391,-1.029777,-1.038787,-1.074458,-1.089647,-0.996911,-0.826629,-0.548841,-0.261754,0.037838,0.321375,0.550017,0.776971,1.069466,1.266113,1.48448,1.59649,1.670953,1.831604,1.793154,1.835347,2.025993,2.075625,2.013446,1.960372,1.638976,1.447024,1.254861,1.140274,0.947519,0.641419,0.446755,0.323506,0.19373,0.094599,-0.019588,-0.072219,-0.143503,-0.219849,-0.278743,-0.324785,-0.382404,-0.423086,-0.47927,-0.530124,-0.57625,-0.611045,-0.643251,-0.672945,-0.71444,-0.728525,-0.740022,-0.771924,-0.819553,-0.857897,-0.88558,-0.924295,-0.93524,-0.971024,-0.972927,-1.005667,-1.001099,-1.00461,-0.999576,-1.012568,-0.996911,-0.860339,-0.144169,0.417663,0.572334,0.667801,0.745082,0.859801,0.968541,1.041295,0.865797,8.544441,1.0
