@relation 'Sax dominant'

@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMaa numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute destClass {1.0,2.0}

@data
53,61,28,34,31,64,57,38,31,64,57,38,31,38,31,38,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
58,55,34,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
53,61,28,34,31,64,57,38,31,64,57,38,31,38,31,38,2.0
60,55,32,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
49,62,29,40,31,64,52,43,31,64,52,43,31,43,31,43,2.0
47,64,27,39,29,66,52,44,29,66,51,43,29,44,29,43,2.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
64,63,28,24,30,65,68,28,30,65,67,27,30,28,30,27,1.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,2.0
56,61,30,30,32,63,61,35,32,63,60,34,32,35,32,34,1.0
57,59,30,34,33,62,59,36,33,62,59,36,33,36,33,36,2.0
60,56,31,28,35,60,64,32,35,60,63,31,35,32,35,31,1.0
61,59,30,27,33,62,65,31,33,62,64,30,33,31,33,30,1.0
61,56,35,29,37,58,64,32,37,58,63,31,37,32,37,31,1.0
52,62,29,36,31,64,56,40,31,64,55,39,31,40,31,39,2.0
62,61,31,26,33,63,66,30,32,62,65,29,33,30,32,29,2.0
59,59,32,27,34,61,64,32,34,61,63,31,34,32,34,31,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
61,61,30,27,32,63,65,31,32,63,64,30,32,31,32,30,2.0
56,58,31,31,34,61,60,35,34,61,60,35,34,35,34,35,2.0
60,61,26,28,30,65,64,32,30,65,63,31,30,32,30,31,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
51,58,31,37,34,61,55,41,34,61,54,40,34,41,34,40,2.0
51,57,32,38,35,60,54,41,35,60,54,41,35,41,35,41,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
59,58,31,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
57,60,29,32,32,63,60,35,32,63,60,35,32,35,32,35,2.0
58,57,34,30,36,59,62,34,36,59,61,33,36,34,36,33,1.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
54,57,34,37,36,59,56,39,36,59,56,39,36,39,36,39,2.0
61,57,32,27,35,60,65,31,35,60,64,30,35,31,35,30,2.0
57,59,31,32,34,62,60,35,33,61,60,35,34,35,33,35,2.0
52,59,30,36,33,62,56,40,33,62,55,39,33,40,33,39,2.0
58,60,30,31,33,63,61,34,32,62,61,34,33,34,32,34,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
54,59,31,34,34,62,58,38,33,61,57,37,34,38,33,37,2.0
54,56,33,34,36,59,58,38,36,59,57,37,36,38,36,37,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
56,60,29,31,32,63,60,35,32,63,60,35,32,35,32,35,2.0
58,59,28,30,32,63,62,34,32,63,61,33,32,34,32,33,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
56,64,27,31,29,66,60,35,29,66,60,35,29,35,29,35,1.0
53,64,27,36,29,66,56,39,29,66,56,39,29,39,29,39,2.0
51,64,27,37,29,66,55,41,29,66,54,40,29,41,29,40,1.0
58,54,36,33,39,57,60,35,38,56,60,35,39,35,38,35,2.0
59,61,29,29,32,64,63,33,31,63,62,32,32,33,31,32,2.0
53,61,30,35,32,63,57,39,32,63,56,38,32,39,32,38,2.0
60,63,27,28,30,66,64,32,29,65,63,31,30,32,29,31,2.0
59,60,27,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,1.0
61,57,34,27,36,59,65,31,36,59,64,30,36,31,36,30,2.0
58,66,25,32,27,68,61,35,27,68,60,34,27,35,27,34,1.0
60,58,31,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
59,63,27,29,30,66,63,33,29,65,62,32,30,33,29,32,2.0
58,59,32,28,34,61,63,33,34,61,62,32,34,33,34,32,2.0
52,66,25,32,27,68,58,38,27,68,57,37,27,38,27,37,1.0
52,61,28,36,31,64,56,40,31,64,55,39,31,40,31,39,2.0
56,58,33,33,35,60,59,36,35,60,59,36,35,36,35,36,1.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
56,56,34,33,37,59,59,36,36,58,59,36,37,36,36,36,1.0
56,57,34,32,36,59,60,36,36,59,59,35,36,36,36,35,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
59,59,28,29,32,63,63,33,32,63,62,32,32,33,32,32,2.0
64,61,27,26,31,65,67,29,30,64,66,28,31,29,30,28,1.0
61,60,31,27,33,62,65,31,33,62,64,30,33,31,33,30,2.0
57,54,37,34,39,56,59,36,39,56,59,36,39,36,39,36,2.0
59,51,40,32,42,53,61,34,42,53,61,34,42,34,42,34,1.0
55,57,32,33,35,60,59,37,35,60,58,36,35,37,35,36,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,2.0
54,59,30,37,33,62,56,39,33,62,56,39,33,39,33,39,2.0
60,62,28,29,31,65,63,32,30,64,63,32,31,32,30,32,2.0
60,61,30,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
60,58,33,30,35,60,63,33,35,60,62,32,35,33,35,32,2.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
59,64,27,29,29,66,63,33,29,66,62,32,29,33,29,32,1.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
58,59,29,31,33,63,61,34,32,62,61,34,33,34,32,34,2.0
61,57,34,30,36,59,63,32,36,59,63,32,36,32,36,32,1.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
59,65,25,30,28,68,62,33,27,67,62,33,28,33,27,33,2.0
56,60,29,31,32,63,60,35,32,63,60,35,32,35,32,35,2.0
50,63,28,38,30,65,54,42,30,65,53,41,30,42,30,41,2.0
60,56,35,31,37,58,62,33,37,58,62,33,37,33,37,33,1.0
51,61,28,35,31,64,56,40,31,64,55,39,31,40,31,39,2.0
55,60,29,34,32,63,58,37,32,63,58,37,32,37,32,37,2.0
61,58,31,27,34,61,65,31,34,61,64,30,34,31,34,30,2.0
55,56,35,36,37,58,57,38,37,58,57,38,37,38,37,38,2.0
55,54,36,34,39,57,58,37,38,56,58,37,39,37,38,37,1.0
58,62,29,30,31,64,62,34,31,64,61,33,31,34,31,33,1.0
53,61,28,36,31,64,56,39,31,64,56,39,31,39,31,39,2.0
52,54,37,39,39,56,54,41,39,56,54,41,39,41,39,41,1.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
58,61,30,30,32,63,62,34,32,63,61,33,32,34,32,33,1.0
56,61,28,33,31,64,59,36,31,64,59,36,31,36,31,36,1.0
54,54,36,37,39,57,56,39,38,56,56,39,39,39,38,39,1.0
61,61,28,27,31,64,65,31,31,64,64,30,31,31,31,30,1.0
57,54,37,34,39,56,59,36,39,56,59,36,39,36,39,36,2.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
55,59,32,30,34,61,60,35,34,61,60,35,34,35,34,35,1.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
65,61,28,23,31,64,69,27,31,64,68,26,31,27,31,26,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
58,61,30,30,32,63,62,34,32,63,61,33,32,34,32,33,2.0
60,56,35,28,37,58,64,32,37,58,63,31,37,32,37,31,1.0
58,60,31,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
56,59,30,29,33,62,61,34,33,62,61,34,33,34,33,34,1.0
49,66,25,39,27,68,53,43,27,68,52,42,27,43,27,42,2.0
55,57,34,34,36,59,58,37,36,59,58,37,36,37,36,37,2.0
58,61,30,30,32,63,62,34,32,63,61,33,32,34,32,33,2.0
63,57,34,28,36,59,65,30,36,59,65,30,36,30,36,30,1.0
59,61,30,28,32,63,63,32,32,63,63,32,32,32,32,32,1.0
57,59,30,34,33,62,59,36,33,62,59,36,33,36,33,36,2.0
59,62,28,29,31,65,63,33,30,64,62,32,31,33,30,32,2.0
60,61,30,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
57,56,33,32,36,59,60,35,36,59,60,35,36,35,36,35,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
47,63,28,42,30,65,50,45,30,65,50,45,30,45,30,45,2.0
59,56,35,29,37,58,63,33,37,58,62,32,37,33,37,32,1.0
60,57,32,28,35,60,64,32,35,60,63,31,35,32,35,31,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,1.0
60,58,33,28,35,60,64,32,35,60,63,31,35,32,35,31,1.0
54,57,34,35,36,59,57,38,36,59,57,38,36,38,36,38,1.0
56,55,36,35,38,57,58,37,38,57,58,37,38,37,38,37,2.0
53,59,30,36,33,62,56,39,33,62,56,39,33,39,33,39,2.0
53,64,29,36,30,65,56,39,30,65,56,39,30,39,30,39,1.0
62,59,30,26,33,62,66,30,33,62,65,29,33,30,33,29,2.0
56,56,35,32,37,58,60,36,37,58,59,35,37,36,37,35,2.0
56,58,33,33,35,60,59,36,35,60,59,36,35,36,35,36,1.0
54,59,30,33,33,62,58,37,33,62,58,37,33,37,33,37,2.0
54,56,35,37,37,58,56,39,37,58,56,39,37,39,37,39,2.0
58,58,31,33,34,61,60,35,34,61,60,35,34,35,34,35,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
55,55,33,34,37,59,58,37,36,58,58,37,37,37,36,37,1.0
54,65,26,36,28,67,57,39,28,67,56,38,28,39,28,38,1.0
56,63,28,32,30,65,60,36,30,65,59,35,30,36,30,35,2.0
52,60,29,33,32,63,57,38,32,63,57,38,32,38,32,38,1.0
53,62,27,34,30,65,57,38,30,65,57,38,30,38,30,38,1.0
57,58,33,32,35,60,60,35,35,60,60,35,35,35,35,35,1.0
59,60,27,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
58,63,26,29,29,66,62,33,29,66,62,33,29,33,29,33,1.0
59,60,30,30,33,63,62,33,32,62,62,33,33,33,32,33,2.0
59,55,32,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
64,55,34,27,37,58,66,29,37,58,66,29,37,29,37,29,1.0
60,61,28,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
59,60,28,30,32,64,62,33,31,63,62,33,32,33,31,33,1.0
58,57,34,30,36,59,62,34,36,59,61,33,36,34,36,33,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,1.0
61,64,27,27,29,66,65,31,29,66,64,30,29,31,29,30,2.0
59,55,36,29,38,57,63,33,38,57,62,32,38,33,38,32,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
55,53,35,34,39,57,58,37,38,56,58,37,39,37,38,37,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
52,60,29,37,32,63,55,40,32,63,55,40,32,40,32,40,2.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
57,58,32,32,35,61,60,35,34,60,60,35,35,35,34,35,2.0
61,62,29,27,31,64,65,31,31,64,64,30,31,31,31,30,1.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
59,61,30,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
57,59,30,30,33,62,61,34,33,62,61,34,33,34,33,34,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
58,58,31,33,34,61,60,35,34,61,60,35,34,35,34,35,2.0
59,56,32,30,36,60,62,33,35,59,62,33,36,33,35,33,1.0
54,64,27,34,29,66,58,38,29,66,57,37,29,38,29,37,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
55,59,30,34,33,62,58,37,33,62,58,37,33,37,33,37,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
56,64,27,31,29,66,60,35,29,66,60,35,29,35,29,35,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
64,55,34,27,37,58,66,29,37,58,66,29,37,29,37,29,1.0
61,60,27,27,31,64,65,31,31,64,64,30,31,31,31,30,2.0
58,59,31,31,34,62,61,34,33,61,61,34,34,34,33,34,2.0
58,65,25,31,28,68,61,34,27,67,61,34,28,34,27,34,2.0
54,58,33,35,35,60,57,38,35,60,57,38,35,38,35,38,1.0
60,60,29,30,32,63,63,33,32,63,62,32,32,33,32,32,1.0
59,62,29,27,31,64,64,32,31,64,63,31,31,32,31,31,2.0
63,57,34,28,36,59,65,30,36,59,65,30,36,30,36,30,1.0
58,55,36,30,38,57,62,34,38,57,61,33,38,34,38,33,2.0
58,55,36,33,38,57,60,35,38,57,60,35,38,35,38,35,2.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
48,62,29,40,31,64,52,44,31,64,51,43,31,44,31,43,2.0
58,60,31,30,33,62,62,34,33,62,61,33,33,34,33,33,2.0
54,56,35,35,37,58,57,38,37,58,57,38,37,38,37,38,2.0
57,58,32,32,35,61,60,35,34,60,60,35,35,35,34,35,2.0
47,65,26,40,28,67,51,44,28,67,51,44,28,44,28,44,2.0
58,59,30,33,33,62,60,35,33,62,60,35,33,35,33,35,2.0
61,63,28,27,30,65,65,31,30,65,64,30,30,31,30,30,2.0
63,59,30,26,33,62,66,29,33,62,66,29,33,29,33,29,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
53,61,28,34,31,64,57,38,31,64,57,38,31,38,31,38,2.0
58,59,30,33,33,62,60,35,33,62,60,35,33,35,33,35,2.0
61,62,28,29,31,65,64,32,30,64,63,31,31,32,30,31,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
58,66,25,30,27,68,62,34,27,68,61,33,27,34,27,33,1.0
59,54,37,29,39,56,63,33,39,56,62,32,39,33,39,32,1.0
56,56,35,32,37,58,60,36,37,58,59,35,37,36,37,35,1.0
55,56,35,36,37,58,57,38,37,58,57,38,37,38,37,38,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,1.0
58,56,34,31,37,59,61,34,36,58,61,34,37,34,36,34,1.0
61,53,36,30,39,56,63,32,39,56,63,32,39,32,39,32,2.0
56,56,35,30,37,58,61,35,37,58,60,34,37,35,37,34,1.0
54,54,37,37,39,56,56,39,39,56,56,39,39,39,39,39,1.0
60,59,30,31,33,62,62,33,33,62,62,33,33,33,33,33,1.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,1.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
56,57,34,35,36,59,58,37,36,59,58,37,36,37,36,37,2.0
54,58,31,37,34,61,56,39,34,61,56,39,34,39,34,39,2.0
50,59,30,39,33,62,53,42,33,62,53,42,33,42,33,42,2.0
52,55,36,39,38,57,54,41,38,57,54,41,38,41,38,41,1.0
61,57,34,27,36,59,65,31,36,59,64,30,36,31,36,30,2.0
60,54,37,29,39,56,63,32,39,56,63,32,39,32,39,32,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
50,60,29,36,32,63,55,41,32,63,54,40,32,41,32,40,2.0
61,60,31,27,33,62,65,31,33,62,64,30,33,31,33,30,2.0
49,65,26,37,28,67,54,42,28,67,53,41,28,42,28,41,1.0
58,59,32,33,34,61,60,35,34,61,60,35,34,35,34,35,1.0
54,63,28,37,30,65,56,39,30,65,56,39,30,39,30,39,2.0
62,62,28,26,31,65,66,30,30,64,65,29,31,30,30,29,1.0
57,57,32,32,35,60,60,35,35,60,60,35,35,35,35,35,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
54,62,29,34,31,64,58,38,31,64,57,37,31,38,31,37,2.0
53,58,33,36,35,60,56,39,35,60,56,39,35,39,35,39,2.0
63,62,29,25,31,64,67,29,31,64,66,28,31,29,31,28,2.0
62,65,26,26,28,67,66,30,28,67,65,29,28,30,28,29,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
55,56,35,36,37,58,57,38,37,58,57,38,37,38,37,38,2.0
57,52,37,33,40,55,60,36,40,55,59,35,40,36,40,35,2.0
57,65,26,33,28,67,60,36,28,67,59,35,28,36,28,35,2.0
63,63,28,27,30,65,66,30,30,65,65,29,30,30,30,29,1.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
63,62,29,27,31,64,66,30,31,64,65,29,31,30,31,29,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
59,55,36,32,38,57,61,34,38,57,61,34,38,34,38,34,1.0
51,60,29,38,32,63,54,41,32,63,54,41,32,41,32,41,2.0
59,61,29,30,32,64,62,33,31,63,62,33,32,33,31,33,2.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
60,56,35,28,37,58,64,32,37,58,63,31,37,32,37,31,2.0
60,55,36,28,38,57,64,32,38,57,63,31,38,32,38,31,1.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
63,62,29,27,31,64,66,30,31,64,65,29,31,30,31,29,1.0
51,59,30,37,33,62,55,41,33,62,54,40,33,41,33,40,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,2.0
58,61,30,30,32,63,62,34,32,63,61,33,32,34,32,33,1.0
62,55,34,29,37,58,64,31,37,58,64,31,37,31,37,31,1.0
57,59,30,30,33,62,61,34,33,62,61,34,33,34,33,34,2.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,2.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
55,55,33,34,37,59,58,37,36,58,58,37,37,37,36,37,1.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,2.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
52,60,29,37,32,63,55,40,32,63,55,40,32,40,32,40,2.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
54,59,30,37,33,62,56,39,33,62,56,39,33,39,33,39,2.0
61,66,24,28,27,69,64,31,26,68,64,31,27,31,26,31,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
56,57,33,33,36,60,59,36,35,59,59,36,36,36,35,36,1.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,1.0
59,61,29,30,32,64,62,33,31,63,62,33,32,33,31,33,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
58,65,25,31,28,68,61,34,27,67,61,34,28,34,27,34,2.0
59,59,29,30,33,63,62,33,32,62,62,33,33,33,32,33,1.0
62,57,34,26,36,59,66,30,36,59,65,29,36,30,36,29,2.0
60,58,31,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
56,61,30,32,32,63,60,36,32,63,59,35,32,36,32,35,1.0
56,58,31,32,34,61,60,36,34,61,59,35,34,36,34,35,1.0
57,62,29,29,31,64,62,34,31,64,61,33,31,34,31,33,1.0
60,63,28,31,30,65,62,33,30,65,62,33,30,33,30,33,1.0
58,63,27,30,30,66,62,34,29,65,61,33,30,34,29,33,2.0
58,57,34,30,36,59,62,34,36,59,61,33,36,34,36,33,2.0
61,61,26,24,30,65,66,29,30,65,66,29,30,29,30,29,1.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,2.0
61,59,32,27,34,61,65,31,34,61,64,30,34,31,34,30,1.0
59,57,32,30,35,60,62,33,35,60,62,33,35,33,35,33,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
61,61,28,28,31,64,64,31,31,64,64,31,31,31,31,31,2.0
59,63,27,29,30,66,63,33,29,65,62,32,30,33,29,32,1.0
58,63,28,30,30,65,62,34,30,65,61,33,30,34,30,33,2.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
57,57,34,30,36,59,61,34,36,59,61,34,36,34,36,34,1.0
56,56,33,35,36,59,58,37,36,59,58,37,36,37,36,37,2.0
57,60,29,31,32,63,61,35,32,63,60,34,32,35,32,34,1.0
53,59,30,35,33,62,57,39,33,62,56,38,33,39,33,38,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
63,66,25,27,27,68,66,30,27,68,65,29,27,30,27,29,1.0
53,60,29,35,32,63,57,39,32,63,56,38,32,39,32,38,2.0
59,58,29,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
54,53,37,37,40,56,56,39,39,55,56,39,40,39,39,39,1.0
55,56,33,36,36,59,57,38,36,59,57,38,36,38,36,38,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
54,58,31,34,34,61,58,38,34,61,57,37,34,38,34,37,2.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
49,60,29,37,32,63,54,42,32,63,53,41,32,42,32,41,2.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
63,62,27,27,30,65,66,30,30,65,65,29,30,30,30,29,1.0
61,62,29,27,31,64,65,31,31,64,64,30,31,31,31,30,1.0
54,57,34,37,36,59,56,39,36,59,56,39,36,39,36,39,2.0
62,58,31,27,34,61,65,30,34,61,65,30,34,30,34,30,2.0
59,56,33,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
53,59,30,35,33,62,57,39,33,62,56,38,33,39,33,38,2.0
59,55,36,29,38,57,63,33,38,57,62,32,38,33,38,32,2.0
55,57,32,34,35,60,58,37,35,60,58,37,35,37,35,37,1.0
55,56,35,34,37,58,58,37,37,58,58,37,37,37,37,37,1.0
57,54,37,32,39,56,60,35,39,56,60,35,39,35,39,35,1.0
57,61,30,31,32,63,61,35,32,63,60,34,32,35,32,34,2.0
63,59,30,26,33,62,66,29,33,62,66,29,33,29,33,29,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
61,59,32,27,34,61,65,31,34,61,64,30,34,31,34,30,2.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
57,59,31,32,34,62,60,35,33,61,60,35,34,35,33,35,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,2.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
56,59,30,31,33,62,60,35,33,62,60,35,33,35,33,35,2.0
59,66,24,30,27,69,62,33,26,68,62,33,27,33,26,33,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
58,56,33,31,36,59,61,34,36,59,61,34,36,34,36,34,2.0
57,59,30,34,33,62,59,36,33,62,59,36,33,36,33,36,2.0
55,56,33,36,36,59,57,38,36,59,57,38,36,38,36,38,2.0
56,55,36,35,38,57,58,37,38,57,58,37,38,37,38,37,2.0
60,56,32,31,36,60,62,33,35,59,62,33,36,33,35,33,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
54,58,33,34,35,60,58,38,35,60,57,37,35,38,35,37,2.0
56,61,30,32,32,63,60,36,32,63,59,35,32,36,32,35,2.0
59,59,30,32,33,62,61,34,33,62,61,34,33,34,33,34,1.0
58,55,36,33,38,57,60,35,38,57,60,35,38,35,38,35,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,1.0
58,61,30,30,32,63,62,34,32,63,61,33,32,34,32,33,2.0
58,52,39,33,41,54,60,35,41,54,60,35,41,35,41,35,2.0
61,57,34,27,36,59,65,31,36,59,64,30,36,31,36,30,1.0
63,54,35,28,38,57,65,30,38,57,65,30,38,30,38,30,1.0
59,55,34,31,37,58,62,34,37,58,61,33,37,34,37,33,2.0
50,61,28,38,31,64,54,42,31,64,53,41,31,42,31,41,2.0
51,58,31,37,34,61,55,41,34,61,54,40,34,41,34,40,2.0
60,64,26,28,29,67,64,32,28,66,63,31,29,32,28,31,2.0
59,53,36,32,39,56,61,34,39,56,61,34,39,34,39,34,1.0
57,59,30,32,33,62,60,35,33,62,60,35,33,35,33,35,1.0
59,55,34,29,37,58,63,33,37,58,62,32,37,33,37,32,1.0
57,59,30,30,33,62,61,34,33,62,61,34,33,34,33,34,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
53,64,25,34,28,67,57,38,28,67,57,38,28,38,28,38,1.0
59,55,36,29,38,57,63,33,38,57,62,32,38,33,38,32,1.0
62,55,34,26,37,58,66,30,37,58,65,29,37,30,37,29,1.0
51,59,30,36,33,62,55,40,33,62,55,40,33,40,33,40,2.0
57,56,34,34,37,59,59,36,36,58,59,36,37,36,36,36,2.0
60,61,29,28,32,64,64,32,31,63,63,31,32,32,31,31,2.0
60,56,33,28,36,59,64,32,36,59,63,31,36,32,36,31,1.0
54,57,34,36,36,59,57,39,36,59,56,38,36,39,36,38,2.0
56,58,31,35,34,61,58,37,34,61,58,37,34,37,34,37,2.0
58,58,32,31,35,61,61,34,34,60,61,34,35,34,34,34,2.0
56,54,36,34,39,57,59,37,38,56,58,36,39,37,38,36,1.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
58,54,34,31,38,58,61,34,37,57,61,34,38,34,37,34,2.0
59,62,26,29,30,66,63,33,29,65,62,32,30,33,29,32,2.0
56,53,37,35,40,56,58,37,39,55,58,37,40,37,39,37,2.0
58,65,25,30,28,68,62,34,27,67,61,33,28,34,27,33,2.0
57,60,29,31,32,63,61,35,32,63,60,34,32,35,32,34,2.0
46,64,27,42,29,66,50,46,29,66,49,45,29,46,29,45,1.0
