@relation 'Sax dominant'

@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atLccc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMaaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o2atMcca numeric
@attribute o2atLcca numeric
@attribute o2atMaaa numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atMcaa numeric
@attribute o2atLcaa numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbca numeric
@attribute o2atLbca numeric
@attribute o2atMbcb numeric
@attribute o2atLbcb numeric
@attribute o2atMcba numeric
@attribute o2atLcba numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atLccc numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o2atMcbc numeric
@attribute o2atLcbc numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atLccc numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atMaaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMcaa numeric
@attribute o3atLcaa numeric
@attribute o4atMbbb numeric
@attribute o4atLccc numeric
@attribute o4atMcbb numeric
@attribute o4atLcbb numeric
@attribute o4atMccb numeric
@attribute o4atLccb numeric
@attribute o4atMbbc numeric
@attribute o4atLbbc numeric
@attribute o4atMbcc numeric
@attribute o4atLbcc numeric
@attribute o4atMbcb numeric
@attribute o4atLbcb numeric
@attribute o4atMcbc numeric
@attribute o4atLcbc numeric
@attribute o5atMbbc numeric
@attribute o5atLbbc numeric
@attribute o5atMbbb numeric
@attribute o5atLbbb numeric
@attribute o5atLccc numeric
@attribute o5atMbba numeric
@attribute o5atLbba numeric
@attribute o5atMaaa numeric
@attribute o5atMbaa numeric
@attribute o5atLbaa numeric
@attribute o5atMaab numeric
@attribute o5atLaab numeric
@attribute o5atMabc numeric
@attribute o5atLabc numeric
@attribute o5atMbac numeric
@attribute o5atLbac numeric
@attribute o5atMcbb numeric
@attribute o5atLcbb numeric
@attribute o5atMbcc numeric
@attribute o5atLbcc numeric
@attribute o5atMccb numeric
@attribute o5atLccb numeric
@attribute o5atMaac numeric
@attribute o5atLaac numeric
@attribute o5atMcbc numeric
@attribute o5atLcbc numeric
@attribute o5atMbcb numeric
@attribute o5atLbcb numeric
@attribute o5atMabb numeric
@attribute o5atLabb numeric
@attribute o5atMaba numeric
@attribute o5atLaba numeric
@attribute o5atMbab numeric
@attribute o5atLbab numeric
@attribute destClass {1,2}

@data
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,0,17,0,18,0,16,0,16,1,1,16,0,1,0,16,0,17,0,0,0,16,17,0,3,16,11,8,6,10,15,12,7,1,2,17,10,6,10,6,1,15,1,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,4,0,2,18,0,3,0,18,14,18,0,4,15,3,16,2,14,2,14,4,0,18,0,4,0,18,0,18,0,0,3,14,18,0,1,18,10,7,5,9,17,11,6,0,0,18,10,7,11,6,0,17,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,4,15,12,7,5,11,14,13,6,2,3,16,11,5,11,5,2,14,2,5,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,0,1,16,1,2,1,15,15,17,0,1,16,1,17,1,15,1,15,2,1,16,0,2,0,16,0,17,0,0,1,15,17,0,2,17,10,9,7,9,16,11,8,0,1,18,9,7,9,7,0,16,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,11,3,9,14,0,0,14,0,0,14,0,14,0,3,0,3,10,2,12,1,11,1,0,3,12,0,9,2,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,1,1,15,2,2,2,14,15,16,1,1,16,1,17,1,15,1,15,1,2,14,1,2,1,15,0,16,0,0,1,15,16,0,1,18,10,9,7,9,17,11,8,0,0,18,9,7,9,7,0,17,0,7,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,0,17,0,18,0,16,0,16,1,1,16,0,1,0,16,0,17,0,0,0,16,17,0,3,16,12,7,5,11,15,13,6,1,2,17,11,5,11,5,1,15,1,5,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
0,18,16,17,1,1,17,1,1,0,0,18,0,17,0,17,0,0,0,18,0,17,0,17,0,18,17,0,16,0,0,17,0,0,0,18,1,0,0,17,18,18,0,0,18,0,18,0,18,0,18,0,0,17,0,0,0,17,0,17,0,0,0,18,18,0,5,14,15,4,2,14,13,16,3,3,4,15,14,2,14,2,3,13,3,2,13,3,14,5,15,4,13,3,13,3,13,4,14,3,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,1,0,15,2,1,2,14,16,16,1,0,17,0,18,0,16,0,16,0,2,14,1,1,1,15,0,16,0,0,0,16,16,0,2,17,12,7,5,11,16,13,6,0,1,18,11,5,11,5,0,16,0,5,15,1,16,3,17,2,15,1,15,1,15,2,16,1,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,0,0,17,1,0,0,16,17,18,0,0,18,0,18,0,17,0,17,1,1,17,0,0,0,16,0,17,0,0,0,17,17,0,4,15,11,8,6,10,14,12,7,2,3,16,10,6,10,6,2,14,2,6,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,4,0,2,16,1,3,1,15,14,17,0,2,15,2,16,2,14,2,14,3,1,16,0,3,0,16,0,17,0,0,2,14,17,0,1,18,8,10,8,7,17,9,9,0,0,18,7,9,8,9,0,17,0,9,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,9,0,3,10,1,2,11,2,11,3,1,3,1,13,0,14,0,13,0,2,1,14,0,13,0,3,10,1,11,3,9,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,1,1,15,2,2,2,14,15,16,1,1,16,1,17,1,15,1,15,1,2,14,1,2,1,15,0,16,0,0,1,15,16,0,1,18,10,9,7,9,17,11,8,0,0,18,9,7,9,7,0,17,0,7,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,0,1,16,1,2,1,15,15,17,0,2,16,2,17,1,15,1,15,2,1,16,1,3,1,16,0,17,0,0,2,15,17,0,1,18,10,9,7,9,17,11,8,0,0,18,9,7,9,7,0,17,0,7,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,1,17,1,18,0,16,0,16,1,1,16,1,2,1,16,0,17,0,0,1,16,17,0,2,17,9,10,8,8,16,10,9,0,1,18,8,8,8,8,0,16,0,8,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,0,0,16,1,0,1,15,17,17,0,0,18,0,18,0,17,0,17,0,1,16,1,1,1,16,0,17,0,0,0,17,17,0,3,16,12,7,5,11,15,13,6,1,2,17,11,5,11,5,1,15,1,5,14,2,15,4,16,3,14,2,14,2,14,3,15,2,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,0,1,16,1,2,1,15,15,17,0,1,16,1,17,1,15,1,15,2,1,16,0,2,0,16,0,17,0,0,1,15,17,0,1,18,11,8,6,10,17,12,7,0,0,18,10,6,10,6,0,17,0,6,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,0,0,0,17,2,0,0,16,18,18,1,0,18,0,18,0,18,0,18,0,1,16,1,0,0,16,0,16,0,0,0,18,17,0,4,15,12,7,5,11,14,13,6,2,3,16,11,5,11,5,2,14,2,5,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,4,0,2,16,1,3,1,15,14,17,0,2,15,2,16,2,14,2,14,3,1,16,0,3,0,16,0,17,0,0,2,14,17,0,1,18,8,10,8,7,17,9,9,0,0,18,7,9,8,9,0,17,0,9,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
3,16,18,15,3,0,18,0,3,0,0,18,0,18,0,18,0,1,2,17,1,15,2,15,1,16,18,0,18,0,1,15,3,0,1,16,1,2,1,15,15,17,0,1,16,1,17,1,15,1,15,2,1,16,0,2,0,16,0,17,0,0,1,15,17,0,2,17,10,9,7,9,16,11,8,0,1,18,9,7,9,7,0,16,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,1,0,15,2,1,2,14,16,16,1,0,17,0,18,0,16,0,16,0,2,14,1,1,1,15,0,16,0,0,0,16,16,0,2,17,10,8,6,9,16,11,7,0,1,18,9,7,10,7,0,16,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,4,1,2,15,2,3,2,14,14,16,1,2,15,2,16,2,14,2,14,2,2,14,1,3,1,15,0,16,0,0,2,14,16,0,0,18,9,10,8,8,18,10,9,0,0,18,8,8,8,8,0,18,0,8,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,0,17,0,18,0,16,0,16,1,1,16,0,1,0,16,0,17,0,0,0,16,17,0,3,16,11,8,6,10,15,12,7,1,2,17,10,6,10,6,1,15,1,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,0,13,12,0,1,13,0,0,14,0,13,0,0,1,1,13,0,14,0,13,0,0,1,14,0,13,0,0,12,0,13,0,13,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,1,0,15,2,1,2,14,16,16,1,0,17,0,18,0,16,0,16,0,2,14,1,1,1,15,0,16,0,0,0,16,16,0,3,16,10,9,7,9,15,11,8,1,2,17,9,7,9,7,1,15,1,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,1,1,15,2,2,2,14,15,16,1,2,16,2,17,1,15,1,15,2,2,14,2,3,2,15,1,16,1,0,2,15,16,0,1,18,10,9,7,9,17,11,8,0,0,18,9,7,9,7,0,17,0,7,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,4,15,10,9,7,9,14,11,8,2,3,16,9,7,9,7,2,14,2,7,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,3,16,11,8,6,10,15,12,7,1,2,17,10,6,10,6,1,15,1,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,0,13,12,0,1,13,0,0,14,0,13,0,0,1,1,13,0,14,0,13,0,0,1,14,0,13,0,0,12,0,13,0,13,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,18,0,1,0,18,16,18,0,2,17,1,18,0,16,0,16,2,0,18,0,2,0,18,0,18,0,0,1,16,18,0,2,17,12,7,5,11,16,13,6,0,1,18,11,5,11,5,0,16,0,5,15,1,16,3,17,2,15,1,15,1,15,2,16,1,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,0,0,17,1,0,0,16,17,18,0,0,18,0,18,0,17,0,17,1,1,17,0,0,0,16,0,17,0,0,0,17,17,0,4,15,13,6,4,12,14,14,5,2,3,16,12,4,12,4,2,14,2,4,14,2,15,4,16,3,14,2,14,2,14,3,15,2,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,0,0,0,17,2,0,0,16,18,18,1,0,18,0,18,0,18,0,18,0,1,16,1,0,0,16,0,16,0,0,0,18,17,0,4,15,12,7,5,11,14,13,6,2,3,16,11,5,11,5,2,14,2,5,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
3,15,18,13,3,0,18,0,3,0,0,18,0,18,0,18,0,0,1,17,1,14,2,14,0,16,18,0,18,0,0,15,5,0,3,16,1,4,1,15,13,17,0,3,14,3,15,3,13,3,13,4,1,16,0,4,0,16,0,17,0,0,3,13,17,0,0,18,9,10,8,8,18,10,9,0,0,18,8,8,8,8,0,18,0,8,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,1,17,1,18,0,16,0,16,1,1,16,1,2,1,16,0,17,0,0,1,16,17,0,2,17,10,9,7,9,16,11,8,0,1,18,9,7,9,7,0,16,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
0,18,16,17,1,1,17,1,1,0,0,18,0,17,0,17,0,0,0,18,0,17,0,17,0,18,17,0,16,0,0,17,0,0,0,18,1,0,0,17,18,18,0,0,18,0,18,0,18,0,18,0,0,17,0,0,0,17,0,17,0,0,0,18,18,0,4,14,12,7,5,11,13,13,6,2,3,15,11,5,11,5,3,14,3,5,15,1,16,3,17,2,15,1,15,1,15,2,16,1,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,18,0,1,0,18,16,18,0,2,17,1,18,0,16,0,16,2,0,18,0,2,0,18,0,18,0,0,1,16,18,0,3,16,11,8,6,10,15,12,7,1,2,17,10,6,10,6,1,15,1,6,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,4,15,11,8,6,10,14,12,7,2,3,16,10,6,10,6,2,14,2,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,9,5,8,14,2,0,14,0,0,14,0,14,0,5,0,5,8,4,10,3,9,3,0,5,10,3,8,4,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,4,1,2,15,2,3,2,14,14,16,1,2,15,2,16,2,14,2,14,2,2,14,1,3,1,15,0,16,0,0,2,14,16,0,0,18,10,9,7,9,18,11,8,0,0,18,9,7,9,7,0,18,0,7,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,4,15,11,8,6,10,14,12,7,2,3,16,10,6,10,6,2,14,2,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,0,0,0,17,1,0,0,16,18,18,0,0,18,0,18,0,18,0,18,0,1,17,1,0,0,16,0,17,0,0,0,18,17,0,4,15,13,6,4,12,14,14,5,2,3,16,12,4,12,4,2,14,2,4,13,3,14,5,15,4,13,3,13,3,13,4,14,3,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,3,0,1,18,0,2,0,18,15,18,0,3,16,2,17,1,15,1,15,3,0,18,0,3,0,18,0,18,0,0,2,15,18,0,2,17,12,7,5,11,16,13,6,0,1,18,11,5,11,5,0,16,0,5,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,1,17,1,18,0,16,0,16,1,1,16,1,2,1,16,0,17,0,0,1,16,17,0,2,17,11,8,6,10,16,12,7,0,1,18,10,6,10,6,0,16,0,6,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
0,18,16,17,1,1,17,1,1,0,0,18,0,17,0,17,0,0,0,18,0,17,0,17,0,18,17,0,16,0,0,17,4,0,2,16,1,3,1,15,14,17,0,2,15,2,16,2,14,2,14,3,1,16,0,3,0,16,0,17,0,0,2,14,17,0,1,18,10,7,5,9,17,11,6,0,0,18,10,7,11,6,0,17,0,7,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,1,0,16,2,0,1,15,17,17,1,0,18,0,18,0,17,0,17,0,2,15,1,0,1,15,0,16,0,0,0,17,16,0,4,15,13,6,4,12,14,14,5,2,3,16,12,4,12,4,2,14,2,4,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,0,17,0,18,0,16,0,16,1,1,16,0,1,0,16,0,17,0,0,0,16,17,0,3,16,12,7,5,11,15,13,6,1,2,17,11,5,11,5,1,15,1,5,14,2,15,4,16,3,14,2,14,2,14,3,15,2,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,1,0,15,2,1,2,14,16,16,1,0,17,0,18,0,16,0,16,0,2,14,1,1,1,15,0,16,0,0,0,16,16,0,2,17,13,6,4,12,16,14,5,0,1,18,12,4,12,4,0,16,0,4,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,1
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,2,0,0,16,1,1,1,15,16,17,0,0,17,0,18,0,16,0,16,1,1,16,0,1,0,16,0,17,0,0,0,16,17,0,3,16,11,8,6,10,15,12,7,1,2,17,10,6,10,6,1,15,1,6,17,0,18,1,18,0,17,0,17,0,17,0,18,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
1,18,18,17,1,0,18,0,1,0,0,18,0,18,0,18,0,0,0,18,0,17,0,17,0,18,18,0,18,0,0,17,1,0,0,17,1,0,0,16,17,18,0,0,18,0,18,0,17,0,17,1,1,17,0,0,0,16,0,17,0,0,0,17,17,0,4,15,11,8,6,10,14,12,7,2,3,16,10,6,10,6,2,14,2,6,16,0,17,2,18,1,16,0,16,0,16,1,17,0,14,1,13,14,0,0,14,0,0,14,0,14,0,1,0,1,13,0,14,0,13,0,0,1,14,0,13,0,0,14,0,14,0,14,2
