@relation 'Sax dominant'

@attribute o1atLee numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMaa numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute destClass {1,3,2}

@data
4,86,18,54,43,25,94,89,5,32,56,64,23,37,29,39,6,1,7,38,29,88,6,65,27,36,56,66,5,65,6,38,6,0,95,0,0,57,0,56,0,30,0,29,0,94,3
4,86,15,57,37,29,94,89,5,37,51,67,20,42,26,44,6,1,7,43,26,88,6,68,25,42,51,69,5,68,6,43,6,0,95,0,0,52,0,51,0,27,0,26,0,94,3
3,87,8,72,41,23,94,90,3,37,56,77,14,37,15,39,5,1,6,38,15,89,4,78,14,37,56,80,4,79,5,38,5,0,95,0,0,57,0,56,0,16,0,15,0,94,3
3,83,14,66,48,18,94,88,6,31,62,72,20,31,21,33,7,1,8,31,21,87,6,72,19,30,62,74,6,73,6,32,7,0,95,0,0,63,0,62,0,22,0,21,0,94,3
3,85,13,55,41,23,94,89,4,33,56,66,21,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,3
4,86,17,55,39,25,94,89,5,34,54,65,22,39,28,41,6,1,7,40,28,88,6,66,27,39,54,67,5,66,6,40,6,0,95,0,0,55,0,54,0,29,0,28,0,94,2
4,86,18,54,42,26,94,89,5,34,55,64,24,38,29,40,6,1,7,39,29,88,6,65,27,37,55,66,5,65,6,39,6,0,95,0,0,56,0,55,0,30,0,29,0,94,3
4,84,16,56,38,26,94,88,6,35,53,66,21,40,27,42,7,1,8,41,27,87,7,67,27,41,53,68,6,67,7,41,7,0,95,0,0,54,0,53,0,28,0,27,0,94,3
3,83,15,67,46,20,94,88,6,33,60,72,20,33,21,35,7,1,8,33,21,87,6,72,19,32,60,74,6,73,6,34,7,0,95,0,0,61,0,60,0,22,0,21,0,94,2
3,85,15,69,43,23,94,89,5,36,57,73,19,36,20,38,6,1,7,36,20,88,5,73,18,35,57,75,5,74,5,37,6,0,95,0,0,58,0,57,0,21,0,20,0,94,3
3,87,14,54,42,24,94,90,4,32,56,66,21,37,27,39,5,1,6,38,27,89,5,67,24,35,56,68,4,67,5,38,5,0,95,0,0,57,0,56,0,28,0,27,0,94,2
4,88,10,66,36,36,94,90,4,44,47,74,16,46,19,48,5,1,6,47,19,89,5,75,19,47,47,76,4,75,5,47,5,0,95,0,0,48,0,47,0,20,0,19,0,94,2
3,87,11,73,46,20,94,90,3,32,60,76,14,33,16,35,5,1,6,34,16,89,5,78,15,33,60,79,4,78,5,34,5,0,95,0,0,61,0,60,0,17,0,16,0,94,3
4,84,14,58,38,28,94,88,6,37,52,68,20,41,25,43,7,1,8,42,25,87,7,69,24,41,52,70,6,69,7,42,7,0,95,0,0,53,0,52,0,26,0,25,0,94,3
4,84,17,55,38,26,94,88,6,35,53,65,22,40,28,42,7,1,8,41,28,87,7,66,27,40,53,67,6,66,7,41,7,0,95,0,0,54,0,53,0,29,0,28,0,94,3
3,87,13,57,41,23,94,90,4,32,56,68,19,37,25,39,5,1,6,38,25,89,5,69,25,38,56,70,4,69,5,38,5,0,95,0,0,57,0,56,0,26,0,25,0,94,1
3,85,13,73,43,19,94,89,5,34,59,76,16,34,17,36,6,1,7,35,17,88,6,77,15,33,59,78,5,77,6,35,6,0,95,0,0,60,0,59,0,18,0,17,0,94,2
3,87,12,72,43,25,94,90,4,37,56,76,16,37,17,39,5,1,6,38,17,89,4,76,17,38,56,78,4,77,5,38,5,0,95,0,0,57,0,56,0,18,0,17,0,94,3
3,87,13,55,35,29,94,90,4,38,50,67,20,43,26,45,5,1,6,44,26,89,5,68,24,42,50,69,4,68,5,44,5,0,95,0,0,51,0,50,0,27,0,26,0,94,1
4,84,15,57,36,28,94,88,6,37,51,67,20,42,26,44,7,1,8,43,26,87,7,68,25,42,51,69,6,68,7,43,7,0,95,0,0,52,0,51,0,27,0,26,0,94,2
4,86,14,62,37,31,94,89,5,40,50,70,19,43,23,45,6,1,7,44,23,88,6,71,21,42,50,72,5,71,6,44,6,0,95,0,0,51,0,50,0,24,0,23,0,94,2
3,87,13,73,49,19,94,90,4,31,62,76,16,31,17,33,5,1,6,32,17,89,5,77,16,31,62,78,4,77,5,32,5,0,95,0,0,63,0,62,0,18,0,17,0,94,1
3,85,13,55,41,23,94,89,4,33,56,66,21,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,1
3,87,12,74,46,22,94,90,4,34,59,77,15,34,16,36,5,1,6,35,16,89,4,77,16,35,59,79,4,78,5,35,5,0,95,0,0,60,0,59,0,17,0,16,0,94,3
2,88,5,83,94,0,94,91,4,0,94,86,8,1,8,1,5,1,5,0,8,90,3,85,8,0,94,87,5,86,4,0,4,0,95,0,0,95,0,94,1,9,0,8,0,94,1
4,84,17,55,36,28,94,88,6,36,51,65,21,42,28,44,7,1,8,43,28,87,7,66,27,42,51,67,6,66,7,43,7,0,95,0,0,52,0,51,0,29,0,28,0,94,3
3,85,12,56,41,23,94,89,4,33,56,67,20,37,25,39,6,1,7,38,25,88,5,68,24,37,56,70,5,69,6,38,6,0,95,0,0,57,0,56,0,26,0,25,0,94,1
3,85,13,57,44,22,94,89,4,30,58,67,19,35,25,37,6,1,7,36,25,88,4,67,24,35,58,70,5,69,6,36,6,0,95,0,0,59,0,58,0,26,0,25,0,94,3
3,87,15,55,41,23,94,90,4,32,56,66,21,37,27,39,5,1,6,38,27,89,5,67,24,35,56,68,4,67,5,38,5,0,95,0,0,57,0,56,0,28,0,27,0,94,3
3,87,14,56,40,26,94,90,4,34,54,67,20,39,26,41,5,1,6,40,26,89,5,68,25,39,54,69,4,68,5,40,5,0,95,0,0,55,0,54,0,27,0,26,0,94,2
3,87,8,76,48,20,94,90,3,33,61,79,13,33,13,34,5,1,6,33,13,89,4,80,13,33,61,82,5,81,5,33,5,0,95,0,0,62,0,61,0,14,0,13,0,94,1
3,87,10,74,49,13,94,90,3,27,65,77,13,28,15,30,5,1,6,29,15,89,5,79,15,29,65,80,4,79,5,29,5,0,95,0,0,66,0,65,0,16,0,15,0,94,2
4,86,12,64,36,34,94,89,5,43,48,72,18,45,21,47,6,1,7,46,21,88,6,73,20,45,48,74,5,73,6,46,6,0,95,0,0,49,0,48,0,22,0,21,0,94,2
3,83,15,67,49,19,94,88,6,31,62,72,20,31,21,33,7,1,8,31,21,87,6,72,19,30,62,74,6,73,6,32,7,0,95,0,0,63,0,62,0,22,0,21,0,94,3
3,83,14,70,49,19,94,88,6,31,62,74,18,31,19,33,7,1,8,31,19,87,6,74,18,31,62,76,6,75,6,32,7,0,95,0,0,63,0,62,0,20,0,19,0,94,2
3,85,14,54,45,21,94,89,4,30,59,65,22,34,27,36,6,1,7,35,27,88,5,66,27,35,59,68,5,67,6,35,6,0,95,0,0,60,0,59,0,28,0,27,0,94,3
3,83,12,66,43,23,94,88,5,34,57,72,17,36,20,38,7,1,8,37,20,87,6,73,19,36,57,75,6,74,7,37,7,0,95,0,0,58,0,57,0,21,0,20,0,94,2
3,87,16,56,45,23,94,90,4,32,58,66,23,35,27,37,5,1,6,36,27,89,5,67,25,34,58,68,4,67,5,36,5,0,95,0,0,59,0,58,0,28,0,27,0,94,1
3,83,15,69,48,22,94,88,6,33,60,73,19,33,20,35,7,1,8,33,20,87,6,73,18,32,60,75,6,74,6,34,7,0,95,0,0,61,0,60,0,21,0,20,0,94,3
4,84,17,55,39,27,94,88,6,35,53,65,22,40,28,42,7,1,8,41,28,87,7,66,26,39,53,67,6,66,7,41,7,0,95,0,0,54,0,53,0,29,0,28,0,94,3
3,87,13,57,40,24,94,90,4,33,55,68,19,38,25,40,5,1,6,39,25,89,5,69,25,39,55,70,4,69,5,39,5,0,95,0,0,56,0,55,0,26,0,25,0,94,3
4,88,18,54,43,25,94,90,4,33,56,64,24,37,29,39,5,1,6,38,29,89,5,65,27,36,56,66,4,65,5,38,5,0,95,0,0,57,0,56,0,30,0,29,0,94,1
5,83,17,57,37,31,94,87,7,39,50,66,22,43,27,45,8,1,9,44,27,86,8,67,25,42,50,68,7,67,8,44,8,0,95,0,0,51,0,50,0,28,0,27,0,94,3
3,85,13,55,45,21,94,89,4,30,59,66,21,34,26,36,6,1,7,35,26,88,4,66,26,35,59,69,5,68,6,35,6,0,95,0,0,60,0,59,0,27,0,26,0,94,3
4,88,7,73,37,33,94,90,4,43,49,79,12,44,14,46,5,1,6,45,14,89,5,80,14,45,49,81,4,80,5,45,5,0,95,0,0,50,0,49,0,15,0,14,0,94,3
3,87,10,74,46,20,94,90,4,33,60,78,14,33,15,35,5,1,6,34,15,89,4,78,15,34,60,80,4,79,5,34,5,0,95,0,0,61,0,60,0,16,0,15,0,94,3
3,83,14,68,45,23,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,2
4,84,17,59,39,27,94,88,6,36,53,67,21,40,26,42,7,1,8,41,26,87,7,68,25,40,53,69,6,68,7,41,7,0,95,0,0,54,0,53,0,27,0,26,0,94,3
5,83,17,59,35,31,94,87,7,39,49,67,20,44,26,46,8,1,9,45,26,86,8,68,24,43,49,69,7,68,8,45,8,0,95,0,0,50,0,49,0,27,0,26,0,94,2
4,86,19,53,43,25,94,89,5,33,56,63,25,37,30,39,6,1,7,38,30,88,6,64,27,35,56,65,5,64,6,38,6,0,95,0,0,57,0,56,0,31,0,30,0,94,1
3,87,12,74,52,20,94,90,4,30,63,77,15,30,16,32,5,1,6,31,16,89,4,77,16,31,63,79,4,78,5,31,5,0,95,0,0,64,0,63,0,17,0,16,0,94,3
4,86,14,62,38,28,94,89,5,38,52,70,19,41,23,43,6,1,7,42,23,88,6,71,22,41,52,72,5,71,6,42,6,0,95,0,0,53,0,52,0,24,0,23,0,94,3
4,88,7,73,41,27,94,90,4,39,54,79,13,40,14,41,5,1,6,40,14,89,5,80,14,40,54,81,5,80,5,40,5,0,95,0,0,55,0,54,0,15,0,14,0,94,3
3,87,5,83,94,0,94,90,3,0,94,84,8,0,8,1,5,1,6,0,8,89,5,86,8,0,94,87,5,86,5,0,5,0,95,0,0,95,0,94,0,9,0,8,0,94,1
3,87,11,75,47,19,94,90,4,32,61,78,14,32,15,34,5,1,6,33,15,89,5,79,14,32,61,80,4,79,5,33,5,0,95,0,0,62,0,61,0,16,0,15,0,94,1
3,87,10,74,44,16,94,90,4,32,61,78,14,32,15,34,5,1,6,33,15,89,4,78,15,33,61,80,4,79,5,33,5,0,95,0,0,62,0,61,0,16,0,15,0,94,2
4,86,10,68,38,30,94,89,4,41,51,74,16,42,18,44,6,1,7,43,18,88,5,75,18,43,51,77,5,76,6,43,6,0,95,0,0,52,0,51,0,19,0,18,0,94,2
3,85,13,57,44,22,94,89,4,30,58,67,19,35,25,37,6,1,7,36,25,88,5,68,25,36,58,70,5,69,6,36,6,0,95,0,0,59,0,58,0,26,0,25,0,94,3
3,87,13,55,34,30,94,90,4,39,49,67,20,44,26,46,5,1,6,45,26,89,5,68,23,42,49,69,4,68,5,45,5,0,95,0,0,50,0,49,0,27,0,26,0,94,1
3,87,10,74,48,20,94,90,3,32,61,77,14,32,15,34,5,1,6,33,15,89,5,79,15,33,61,80,4,79,5,33,5,0,95,0,0,62,0,61,0,16,0,15,0,94,1
3,85,15,67,47,21,94,89,5,33,60,72,20,33,21,35,6,1,7,33,21,88,5,72,19,32,60,74,5,73,5,34,6,0,95,0,0,61,0,60,0,22,0,21,0,94,3
4,84,16,56,40,24,94,88,6,33,55,66,21,38,27,40,7,1,8,39,27,87,7,67,26,38,55,68,6,67,7,39,7,0,95,0,0,56,0,55,0,28,0,27,0,94,3
4,88,10,64,41,29,94,90,4,37,53,73,16,40,20,42,5,1,6,41,20,89,5,74,20,41,53,75,4,74,5,41,5,0,95,0,0,54,0,53,0,21,0,20,0,94,1
5,83,17,55,39,27,94,87,7,35,53,65,22,40,28,42,8,1,9,41,28,86,8,66,26,39,53,67,7,66,8,41,8,0,95,0,0,54,0,53,0,29,0,28,0,94,3
3,89,9,67,40,32,94,91,3,42,51,75,17,42,18,44,4,1,5,43,18,90,4,76,17,42,51,77,3,76,4,43,4,0,95,0,0,52,0,51,0,19,0,18,0,94,2
3,87,13,73,45,17,94,90,4,32,61,76,16,32,17,34,5,1,6,33,17,89,5,77,16,32,61,78,4,77,5,33,5,0,95,0,0,62,0,61,0,18,0,17,0,94,3
3,85,14,70,44,22,94,89,5,35,58,74,18,35,19,37,6,1,7,36,19,88,5,74,19,36,58,76,5,75,6,36,6,0,95,0,0,59,0,58,0,20,0,19,0,94,3
3,83,15,67,47,21,94,88,6,33,60,72,20,33,21,35,7,1,8,33,21,87,6,72,19,32,60,74,6,73,6,34,7,0,95,0,0,61,0,60,0,22,0,21,0,94,3
3,83,15,67,43,27,94,88,6,38,55,72,20,38,21,40,7,1,8,39,21,87,6,72,20,38,55,74,6,73,7,39,7,0,95,0,0,56,0,55,0,22,0,21,0,94,1
4,86,12,66,37,35,94,89,5,43,48,73,17,45,20,47,6,1,7,46,20,88,6,74,20,46,48,75,5,74,6,46,6,0,95,0,0,49,0,48,0,21,0,20,0,94,3
4,84,17,55,37,27,94,88,6,35,52,65,21,41,28,43,7,1,8,42,28,87,7,66,28,42,52,67,6,66,7,42,7,0,95,0,0,53,0,52,0,29,0,28,0,94,2
3,87,11,73,49,17,94,90,4,30,63,77,15,30,16,32,5,1,6,31,16,89,5,78,16,31,63,79,4,78,5,31,5,0,95,0,0,64,0,63,0,17,0,16,0,94,3
4,88,9,65,38,34,94,90,4,43,49,74,17,44,19,46,5,1,6,45,19,89,5,75,19,45,49,76,4,75,5,45,5,0,95,0,0,50,0,49,0,20,0,19,0,94,1
4,84,17,55,39,27,94,88,6,36,53,65,23,40,28,42,7,1,8,41,28,87,7,66,26,39,53,67,6,66,7,41,7,0,95,0,0,54,0,53,0,29,0,28,0,94,1
3,87,15,55,43,23,94,90,4,31,57,66,21,36,27,38,5,1,6,37,27,89,5,67,25,35,57,68,4,67,5,37,5,0,95,0,0,58,0,57,0,28,0,27,0,94,3
4,88,8,70,41,35,94,90,4,43,50,77,15,44,16,45,5,1,6,44,16,89,5,78,16,44,50,79,5,78,5,44,5,0,95,0,0,51,0,50,0,17,0,16,0,94,1
3,87,11,73,48,16,94,90,4,30,63,77,15,30,16,32,5,1,6,31,16,89,5,78,15,30,63,79,4,78,5,31,5,0,95,0,0,64,0,63,0,17,0,16,0,94,2
0,92,0,92,91,1,94,94,0,2,92,92,1,2,1,3,1,1,2,2,1,93,0,92,1,2,92,94,1,93,1,2,1,0,95,0,0,93,0,92,0,2,0,1,0,94,1
3,87,9,79,48,16,94,90,3,31,63,80,12,31,12,32,5,1,6,31,12,89,5,82,12,31,63,83,5,82,5,31,5,0,95,0,0,64,0,63,0,13,0,12,0,94,1
3,87,13,57,41,25,94,90,4,33,55,68,19,38,25,40,5,1,6,39,25,89,5,69,25,39,55,70,4,69,5,39,5,0,95,0,0,56,0,55,0,26,0,25,0,94,1
3,87,5,83,94,0,94,90,3,0,94,84,8,0,8,1,5,1,6,0,8,89,5,86,8,0,94,87,5,86,5,0,5,0,95,0,0,95,0,94,0,9,0,8,0,94,1
3,85,14,68,47,21,94,89,5,33,60,73,19,33,20,35,6,1,7,33,20,88,5,73,18,32,60,75,5,74,5,34,6,0,95,0,0,61,0,60,0,21,0,20,0,94,2
3,85,13,55,41,23,94,89,4,33,56,66,21,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,3
3,85,14,70,45,23,94,89,5,35,58,74,18,35,19,37,6,1,7,35,19,88,5,74,17,34,58,76,5,75,5,36,6,0,95,0,0,59,0,58,0,20,0,19,0,94,2
4,86,15,57,37,29,94,89,5,37,51,67,20,42,26,44,6,1,7,43,26,88,6,68,25,42,51,69,5,68,6,43,6,0,95,0,0,52,0,51,0,27,0,26,0,94,3
3,83,16,66,47,23,94,88,6,34,59,71,21,34,22,36,7,1,8,34,22,87,6,71,20,33,59,73,6,72,6,35,7,0,95,0,0,60,0,59,0,23,0,22,0,94,1
3,87,10,76,43,15,94,90,3,32,61,78,13,32,14,34,5,1,6,33,14,89,5,80,14,33,61,81,4,80,5,33,5,0,95,0,0,62,0,61,0,15,0,14,0,94,3
3,87,13,71,43,25,94,90,4,37,56,75,17,37,18,39,5,1,6,38,18,89,4,75,18,38,56,77,4,76,5,38,5,0,95,0,0,57,0,56,0,19,0,18,0,94,3
3,83,15,69,45,23,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,3
3,83,15,65,40,26,94,88,6,39,54,71,21,39,22,41,7,1,8,40,22,87,6,71,21,39,54,73,6,72,7,40,7,0,95,0,0,55,0,54,0,23,0,22,0,94,2
3,85,14,56,43,23,94,89,4,31,57,66,20,36,26,38,6,1,7,37,26,88,5,67,25,36,57,69,5,68,6,37,6,0,95,0,0,58,0,57,0,27,0,26,0,94,3
4,88,9,67,41,35,94,90,4,43,50,75,17,44,18,45,5,1,6,44,18,89,5,76,18,44,50,77,5,76,5,44,5,0,95,0,0,51,0,50,0,19,0,18,0,94,1
3,85,15,69,43,25,94,89,5,37,56,73,19,37,20,39,6,1,7,38,20,88,5,73,19,37,56,75,5,74,6,38,6,0,95,0,0,57,0,56,0,21,0,20,0,94,3
3,87,16,52,43,23,94,90,4,30,57,64,22,36,29,38,5,1,6,37,29,89,5,65,26,34,57,66,4,65,5,37,5,0,95,0,0,58,0,57,0,30,0,29,0,94,3
3,85,10,60,43,23,94,89,4,31,57,70,16,36,22,38,6,1,7,37,22,88,4,70,21,36,57,73,5,72,6,37,6,0,95,0,0,58,0,57,0,23,0,22,0,94,2
4,84,19,53,41,25,94,88,6,33,55,63,24,38,30,40,7,1,8,39,30,87,7,64,28,37,55,65,6,64,7,39,7,0,95,0,0,56,0,55,0,31,0,30,0,94,3
4,84,15,57,39,27,94,88,6,36,53,67,21,40,26,42,7,1,8,41,26,87,7,68,24,39,53,69,6,68,7,41,7,0,95,0,0,54,0,53,0,27,0,26,0,94,3
3,87,10,76,51,13,94,90,4,27,66,79,13,27,14,29,5,1,6,28,14,89,5,80,14,28,66,81,4,80,5,28,5,0,95,0,0,67,0,66,0,15,0,14,0,94,3
3,87,12,74,52,18,94,90,4,29,64,77,15,29,16,31,5,1,6,30,16,89,4,77,16,30,64,79,4,78,5,30,5,0,95,0,0,65,0,64,0,17,0,16,0,94,1
3,87,13,73,42,22,94,90,4,36,57,76,16,36,17,38,5,1,6,37,17,89,5,77,15,35,57,78,4,77,5,37,5,0,95,0,0,58,0,57,0,18,0,17,0,94,3
3,89,9,67,38,32,94,91,3,43,50,75,17,43,18,45,4,1,5,44,18,90,4,76,18,44,50,77,3,76,4,44,4,0,95,0,0,51,0,50,0,19,0,18,0,94,2
3,87,11,73,45,21,94,90,4,34,59,77,15,34,16,36,5,1,6,35,16,89,5,78,15,34,59,79,4,78,5,35,5,0,95,0,0,60,0,59,0,17,0,16,0,94,2
3,85,14,68,39,25,94,89,5,39,54,73,19,39,20,41,6,1,7,40,20,88,5,73,19,39,54,75,5,74,6,40,6,0,95,0,0,55,0,54,0,21,0,20,0,94,2
3,85,12,74,39,29,94,89,5,41,52,77,15,41,16,43,6,1,7,42,16,88,5,77,16,42,52,79,5,78,6,42,6,0,95,0,0,53,0,52,0,17,0,16,0,94,1
3,83,14,68,43,25,94,88,6,37,56,73,19,37,20,39,7,1,8,37,20,87,6,73,18,36,56,75,6,74,6,38,7,0,95,0,0,57,0,56,0,21,0,20,0,94,2
3,89,8,72,39,25,94,91,3,39,54,78,14,39,15,41,4,1,5,40,15,90,4,79,14,39,54,80,3,79,4,40,4,0,95,0,0,55,0,54,0,16,0,15,0,94,2
3,85,14,70,46,22,94,89,5,34,59,74,18,34,19,36,6,1,7,34,19,88,5,74,18,34,59,76,5,75,5,35,6,0,95,0,0,60,0,59,0,20,0,19,0,94,3
3,83,15,69,47,17,94,88,6,30,62,73,18,31,20,33,7,1,8,31,20,87,6,73,18,30,62,75,6,74,6,32,7,0,95,0,0,63,0,62,0,21,0,20,0,94,3
4,88,19,53,43,25,94,90,4,32,56,63,24,37,30,39,5,1,6,38,30,89,5,64,28,36,56,65,4,64,5,38,5,0,95,0,0,57,0,56,0,31,0,30,0,94,1
3,87,15,55,43,25,94,90,4,32,56,66,21,37,27,39,5,1,6,38,27,89,5,67,25,36,56,68,4,67,5,38,5,0,95,0,0,57,0,56,0,28,0,27,0,94,3
3,87,9,77,50,14,94,90,3,28,65,79,12,28,13,30,5,1,6,29,13,89,5,81,13,29,65,82,4,81,5,29,5,0,95,0,0,66,0,65,0,14,0,13,0,94,3
3,85,13,51,45,21,94,89,4,30,59,64,23,34,28,36,6,1,7,35,28,88,4,64,28,35,59,67,5,66,6,35,6,0,95,0,0,60,0,59,0,29,0,28,0,94,2
3,83,15,69,45,23,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,3
3,87,13,73,49,17,94,90,4,30,63,76,16,30,17,32,5,1,6,31,17,89,5,77,16,30,63,78,4,77,5,31,5,0,95,0,0,64,0,63,0,18,0,17,0,94,3
4,88,12,64,35,37,94,90,4,46,46,72,19,47,21,49,5,1,6,48,21,89,5,73,21,48,46,74,4,73,5,48,5,0,95,0,0,47,0,46,0,22,0,21,0,94,3
5,85,16,60,37,29,94,88,6,38,51,68,20,42,25,44,7,1,8,43,25,87,7,69,23,41,51,70,6,69,7,43,7,0,95,0,0,52,0,51,0,26,0,25,0,94,3
3,83,14,68,49,19,94,88,6,31,62,73,19,31,20,33,7,1,8,31,20,87,6,73,18,30,62,75,6,74,6,32,7,0,95,0,0,63,0,62,0,21,0,20,0,94,1
3,87,10,74,48,14,94,90,3,29,64,77,14,29,15,31,5,1,6,30,15,89,5,79,15,30,64,80,4,79,5,30,5,0,95,0,0,65,0,64,0,16,0,15,0,94,3
4,84,18,54,41,27,94,88,6,34,54,64,23,39,29,41,7,1,8,40,29,87,7,65,27,38,54,66,6,65,7,40,7,0,95,0,0,55,0,54,0,30,0,29,0,94,3
4,88,9,65,36,38,94,90,4,44,46,74,15,47,19,49,5,1,6,48,19,89,5,75,19,48,46,76,4,75,5,48,5,0,95,0,0,47,0,46,0,20,0,19,0,94,2
3,87,12,72,44,24,94,90,4,36,57,76,16,36,17,38,5,1,6,37,17,89,4,76,17,37,57,78,4,77,5,37,5,0,95,0,0,58,0,57,0,18,0,17,0,94,3
4,86,15,57,37,27,94,89,5,36,52,67,20,41,26,43,6,1,7,42,26,88,6,68,25,41,52,69,5,68,6,42,6,0,95,0,0,53,0,52,0,27,0,26,0,94,3
4,86,18,54,41,27,94,89,5,35,54,64,24,39,29,41,6,1,7,40,29,88,6,65,27,38,54,66,5,65,6,40,6,0,95,0,0,55,0,54,0,30,0,29,0,94,3
4,86,18,52,43,23,94,89,5,31,57,63,24,36,30,38,6,1,7,37,30,88,6,64,27,34,57,65,5,64,6,37,6,0,95,0,0,58,0,57,0,31,0,30,0,94,1
4,86,18,54,43,25,94,89,5,33,56,64,24,37,29,39,6,1,7,38,29,88,6,65,27,36,56,66,5,65,6,38,6,0,95,0,0,57,0,56,0,30,0,29,0,94,1
5,83,17,55,38,26,94,87,7,35,53,65,22,40,28,42,8,1,9,41,28,86,8,66,26,39,53,67,7,66,8,41,8,0,95,0,0,54,0,53,0,29,0,28,0,94,3
3,89,7,73,38,30,94,91,3,41,51,79,12,42,14,44,4,1,5,43,14,90,4,80,14,43,51,81,3,80,4,43,4,0,95,0,0,52,0,51,0,15,0,14,0,94,2
3,83,15,65,52,18,94,88,6,29,64,71,21,29,22,31,7,1,8,29,22,87,6,71,20,28,64,73,6,72,6,30,7,0,95,0,0,65,0,64,0,23,0,22,0,94,3
4,86,13,65,35,33,94,89,5,43,48,72,18,45,21,47,6,1,7,46,21,88,6,73,21,46,48,74,5,73,6,46,6,0,95,0,0,49,0,48,0,22,0,21,0,94,3
4,84,17,55,41,23,94,88,6,32,56,65,22,37,28,39,7,1,8,38,28,87,7,66,27,37,56,67,6,66,7,38,7,0,95,0,0,57,0,56,0,29,0,28,0,94,1
4,88,13,63,36,38,94,90,4,44,46,71,18,47,22,49,5,1,6,48,22,89,5,72,22,48,46,73,4,72,5,48,5,0,95,0,0,47,0,46,0,23,0,22,0,94,3
3,83,14,66,47,21,94,88,6,33,60,72,20,33,21,35,7,1,8,33,21,87,6,72,19,32,60,74,6,73,6,34,7,0,95,0,0,61,0,60,0,22,0,21,0,94,3
4,88,9,67,36,34,94,90,4,43,48,75,15,45,18,47,5,1,6,46,18,89,5,76,18,46,48,77,4,76,5,46,5,0,95,0,0,49,0,48,0,19,0,18,0,94,3
4,88,9,65,38,34,94,90,4,41,49,74,15,44,19,46,5,1,6,45,19,89,5,75,19,45,49,76,4,75,5,45,5,0,95,0,0,50,0,49,0,20,0,19,0,94,1
3,85,14,56,42,24,94,89,4,33,56,66,21,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,2
4,86,19,53,41,25,94,89,5,34,55,63,25,38,30,40,6,1,7,39,30,88,6,64,28,37,55,65,5,64,6,39,6,0,95,0,0,56,0,55,0,31,0,30,0,94,3
3,85,9,65,43,23,94,89,4,34,57,73,16,36,19,38,6,1,7,37,19,88,4,73,19,37,57,76,5,75,6,37,6,0,95,0,0,58,0,57,0,20,0,19,0,94,3
4,84,18,54,39,27,94,88,6,35,53,64,23,40,29,42,7,1,8,41,29,87,7,65,27,39,53,66,6,65,7,41,7,0,95,0,0,54,0,53,0,30,0,29,0,94,3
4,88,12,58,37,31,94,90,4,37,50,69,17,43,24,45,5,1,6,44,24,89,5,70,23,43,50,71,4,70,5,44,5,0,95,0,0,51,0,50,0,25,0,24,0,94,3
3,85,12,54,44,22,94,89,4,29,58,66,19,35,26,37,6,1,7,36,26,88,4,66,25,35,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,3
3,85,14,54,42,22,94,89,4,31,57,65,21,36,27,38,6,1,7,37,27,88,5,66,26,36,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,3
3,87,8,74,50,16,94,90,3,28,64,78,12,29,14,31,5,1,6,30,14,89,4,79,14,30,64,81,4,80,5,30,5,0,95,0,0,65,0,64,0,15,0,14,0,94,3
