@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atLeee numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMebc numeric
@attribute o1atLebc numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMbad numeric
@attribute o1atLbad numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMceb numeric
@attribute o1atLceb numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbed numeric
@attribute o1atLbed numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMbae numeric
@attribute o1atLbae numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMbec numeric
@attribute o1atLbec numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMdea numeric
@attribute o1atLdea numeric
@attribute o1atMeab numeric
@attribute o1atLeab numeric
@attribute o1atMdab numeric
@attribute o1atLdab numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute destClass {1.0,-1.0}

@data
9,13,15,30,13,79,11,10,12,9,64,77,60,11,83,13,65,28,62,27,61,9,63,9,81,11,11,14,81,12,13,13,78,13,27,12,25,79,29,13,28,12,80,12,78,12,78,13,26,12,27,15,13,62,27,13,25,63,27,63,80,12,26,62,29,11,79,13,27,11,11,81,29,14,77,12,27,12,28,14,77,12,78,12,28,11,80,13,78,12,30,12,10,12,9,13,13,14,80,11,9,14,11,65,13,13,9,13,13,14,27,12,28,60,29,11,9,80,11,15,28,11,9,62,13,13,11,15,9,13,10,12,13,12,78,11,30,13,9,82,11,79,77,12,78,11,78,12,79,11,11,12,10,13,11,63,77,13,77,12,27,12,81,11,29,12,28,13,11,14,79,12,29,13,28,12,9,14,79,11,9,13,12,11,11,12,13,12,13,13,1.0
0,0,42,53,2,52,0,0,1,0,41,48,37,0,94,0,42,48,39,48,39,0,41,0,93,0,0,2,93,0,1,40,53,37,51,39,48,93,53,39,50,37,92,2,90,37,50,37,50,41,50,41,0,40,48,39,48,41,48,41,53,0,48,41,52,0,50,2,50,1,0,94,50,39,51,37,50,39,50,2,50,37,91,1,52,1,53,2,52,37,53,0,0,1,0,39,0,2,92,0,0,41,0,42,0,2,0,39,0,40,51,1,48,37,50,0,0,93,0,41,50,1,0,39,1,2,0,42,0,41,0,1,1,0,52,0,50,2,0,94,0,93,48,1,50,0,53,1,91,0,0,0,0,1,0,41,48,37,51,1,48,1,93,0,53,1,48,39,0,2,52,2,50,2,48,1,0,39,52,0,0,1,0,1,0,41,1,1,0,40,1.0
8,12,14,32,12,80,10,10,11,9,62,78,58,10,84,11,63,29,60,29,60,9,62,9,82,10,10,13,82,11,12,12,79,11,29,12,27,80,30,12,29,11,81,11,79,11,79,11,28,12,29,13,11,60,29,12,27,62,28,61,81,11,28,61,31,11,80,11,29,11,10,82,30,12,78,11,29,12,30,13,78,11,79,11,30,11,81,11,79,11,32,11,10,11,9,12,12,13,81,10,9,13,10,63,12,12,9,12,12,12,29,12,29,58,30,10,9,81,11,13,30,11,9,60,12,12,10,14,9,13,10,12,12,11,79,10,31,12,8,83,11,80,78,11,79,10,79,11,80,10,10,11,9,12,11,61,78,11,78,11,29,12,82,10,30,11,29,12,11,13,80,11,31,11,29,11,9,12,80,10,9,12,11,11,11,12,12,11,11,12,1.0
8,12,39,34,11,55,10,9,11,8,60,41,56,10,84,11,61,31,58,30,57,8,59,8,82,9,10,12,83,10,12,29,54,28,32,28,29,80,32,29,32,35,82,10,80,23,46,36,31,36,31,38,11,58,30,36,29,59,30,59,56,10,30,58,33,10,47,10,31,10,10,82,32,37,54,28,32,36,32,12,46,35,80,11,33,10,56,10,55,27,34,10,10,11,9,37,12,12,82,10,9,38,10,61,12,11,9,29,12,37,32,11,31,56,32,10,8,81,10,38,32,10,8,58,12,11,10,39,9,37,9,11,12,10,55,10,33,11,8,83,10,80,44,11,46,10,54,11,81,10,10,10,9,11,10,59,44,36,54,11,30,11,83,9,32,11,31,37,10,12,56,10,33,10,31,11,8,37,55,10,9,11,11,10,11,36,12,11,11,37,1.0
28,30,55,35,6,37,6,32,7,30,58,33,54,29,62,30,57,32,55,32,56,31,58,30,61,6,31,9,86,6,30,54,35,53,33,54,31,57,33,53,33,53,85,6,83,52,34,53,32,55,32,54,30,56,32,55,31,57,32,55,38,6,32,56,35,7,36,6,33,7,29,59,33,54,35,53,33,55,34,6,34,53,83,6,34,7,37,6,35,52,36,6,32,7,31,55,32,7,85,6,30,56,29,59,32,7,31,54,30,55,33,7,33,54,34,6,30,59,31,54,34,7,31,56,32,7,29,57,31,56,32,8,33,7,36,6,35,6,28,61,31,57,33,6,35,6,35,6,84,6,32,7,30,8,31,55,33,54,35,6,32,7,86,6,33,6,32,54,33,6,37,6,35,6,32,6,31,55,36,6,31,7,31,7,31,55,30,7,30,55,1.0
0,0,4,2,0,90,0,0,1,0,92,86,90,0,94,0,93,2,91,1,91,0,92,0,93,0,0,2,93,0,1,1,88,1,1,1,0,93,2,1,1,3,92,0,90,0,87,4,0,3,0,4,1,92,1,3,0,92,0,92,91,0,0,92,1,0,89,2,0,1,0,94,2,4,88,1,1,3,0,2,87,3,91,0,1,0,90,0,88,0,2,0,0,0,0,3,0,2,92,0,0,3,0,93,1,2,0,1,1,4,1,0,1,91,1,1,0,93,0,4,1,1,0,91,1,0,0,4,0,3,0,1,1,0,89,0,2,2,0,94,0,93,87,1,88,1,89,0,91,0,0,0,0,1,0,92,86,3,89,0,1,1,93,0,2,0,2,3,0,2,90,0,1,2,2,1,0,3,89,0,0,0,0,1,0,3,1,0,1,3,1.0
27,31,53,35,0,40,0,30,0,28,59,36,55,29,63,30,59,31,57,32,56,29,58,28,62,0,30,1,94,0,31,51,40,50,34,50,30,58,34,51,33,51,94,0,93,49,38,50,32,51,32,52,30,57,32,51,30,58,31,57,41,0,31,56,34,0,39,0,32,0,29,60,33,52,40,50,33,51,33,0,38,51,93,0,34,0,41,0,40,49,35,0,31,0,30,52,32,0,93,0,29,53,29,60,32,0,31,51,31,52,34,0,32,55,33,0,28,60,30,52,33,0,29,57,32,0,29,54,30,52,30,0,32,0,40,0,34,0,27,62,30,58,36,0,38,0,40,0,93,0,31,0,29,0,30,57,36,51,40,0,32,0,94,0,34,0,31,52,31,0,41,0,34,0,31,0,29,52,40,0,31,0,31,0,31,51,31,0,30,52,1.0
0,0,4,52,1,90,1,0,3,0,42,86,38,0,94,0,43,52,40,50,40,0,42,0,93,0,0,4,91,0,1,1,86,1,50,1,47,93,52,1,51,2,89,0,86,0,86,4,49,3,49,4,1,41,50,3,47,42,49,42,91,1,49,42,51,1,89,4,49,3,0,94,52,4,86,1,50,3,49,4,86,2,87,0,51,1,89,1,86,0,52,1,0,1,0,3,0,4,90,0,0,3,0,43,1,4,0,1,1,4,50,1,51,38,51,2,0,93,0,4,51,3,0,40,1,1,0,4,0,3,0,3,1,1,88,1,52,4,0,94,0,93,87,3,88,2,87,1,88,0,0,1,0,3,0,42,86,3,87,1,50,3,91,0,52,1,52,3,0,4,89,0,51,4,52,3,0,3,88,0,0,1,0,3,0,3,1,1,1,3,1.0
0,1,47,47,0,47,0,0,0,0,47,43,43,0,94,1,48,42,45,43,45,0,47,0,93,0,0,1,94,0,1,44,47,42,46,44,42,93,46,44,44,43,94,0,93,42,45,42,44,46,44,47,1,45,43,44,42,47,42,48,48,0,43,47,46,0,46,0,44,0,1,94,44,44,47,43,45,45,45,1,45,43,93,0,46,0,48,0,47,42,47,0,0,0,0,45,1,1,93,0,0,46,0,48,1,0,0,44,1,44,46,0,43,43,44,0,0,93,0,47,45,0,0,45,1,0,0,47,0,46,0,0,1,0,47,0,45,0,0,94,0,93,43,0,45,0,47,0,93,0,0,0,0,0,0,48,43,43,47,0,43,0,94,0,46,0,42,45,0,1,48,0,46,0,42,0,0,44,47,0,0,0,0,0,0,46,1,0,1,45,-1.0
0,0,35,57,3,59,0,0,2,0,37,55,33,0,94,0,38,53,35,54,35,0,37,0,93,0,0,3,92,0,1,33,60,31,54,32,52,93,57,32,55,32,90,3,87,30,57,31,54,34,54,34,0,36,54,33,52,37,53,37,60,0,54,37,56,0,57,3,54,2,0,94,55,33,55,32,54,34,54,3,55,32,89,0,56,0,60,3,57,30,57,0,0,0,0,34,0,3,91,0,0,34,0,38,0,3,0,32,0,34,54,2,55,33,55,0,0,93,0,34,56,2,0,35,1,3,0,35,0,34,0,2,1,0,57,0,55,3,0,94,0,93,55,2,57,0,60,0,89,0,0,0,0,2,0,37,55,33,57,2,54,2,92,0,57,0,53,34,0,3,57,3,56,3,53,2,0,33,59,0,0,2,0,2,0,34,1,0,0,35,1.0
31,34,48,38,0,45,0,35,0,33,56,41,52,32,59,33,55,34,53,36,53,34,55,32,58,0,34,1,94,0,35,46,45,45,37,46,33,54,37,46,36,47,94,0,93,44,43,45,35,47,35,46,33,54,36,47,33,54,34,53,46,0,35,53,37,0,44,0,35,0,32,56,36,46,45,46,37,47,36,0,43,47,93,0,37,0,46,0,45,44,38,0,35,0,35,48,35,0,93,0,33,48,33,57,36,0,35,46,35,47,37,0,36,52,36,0,32,56,34,46,37,0,34,54,36,0,33,49,34,48,34,0,36,0,45,0,37,0,31,58,33,54,41,0,43,0,45,0,93,0,35,0,33,0,34,53,41,47,45,0,36,0,94,0,37,0,34,48,35,0,46,0,38,0,34,0,34,47,45,0,35,0,34,0,34,47,35,0,33,48,1.0
0,1,55,39,7,39,6,0,7,0,55,35,51,0,94,1,56,35,53,34,53,0,55,0,93,5,0,8,87,6,1,52,38,51,37,52,34,93,37,52,37,50,86,6,84,50,37,51,36,54,36,55,1,53,34,53,34,55,35,56,40,6,34,55,38,6,38,6,36,7,1,94,37,53,38,50,36,52,37,8,37,50,84,7,38,7,40,6,39,50,39,6,0,7,0,52,1,8,86,6,0,54,0,56,1,7,0,52,1,53,37,7,35,51,37,6,0,93,0,55,36,7,0,53,1,7,0,55,0,54,0,7,1,6,39,6,38,7,0,94,0,93,35,7,37,6,38,7,85,6,0,6,0,7,0,56,35,51,38,7,34,7,87,5,37,7,35,52,0,8,40,6,37,6,35,7,0,53,39,6,0,7,0,7,0,54,1,7,1,52,1.0
0,1,54,38,7,39,6,2,7,1,55,35,51,0,92,1,55,34,53,35,53,2,55,1,92,6,1,9,86,6,1,52,37,50,36,52,34,90,36,52,35,51,85,6,83,50,36,50,35,54,35,54,1,53,35,52,34,55,34,55,40,6,35,55,38,7,38,6,36,8,1,91,35,52,37,51,36,53,37,8,36,51,83,6,37,7,39,6,37,50,39,7,2,7,2,53,2,8,85,6,1,54,0,56,2,7,2,52,1,52,36,7,35,51,36,6,2,91,1,54,37,7,2,53,2,7,0,55,2,54,2,8,2,7,38,6,37,7,0,92,1,90,35,6,37,6,37,6,84,6,2,7,1,8,1,55,35,51,37,6,35,7,86,6,36,7,34,53,2,8,39,6,38,6,34,7,2,52,38,6,2,7,1,8,1,54,1,7,1,53,1.0
0,0,40,54,3,54,0,0,1,0,40,50,36,0,94,0,41,50,38,49,38,0,40,0,93,0,0,3,92,0,1,38,55,36,50,37,49,93,54,37,51,35,90,3,87,35,52,36,50,39,51,39,0,39,49,38,49,40,50,40,55,0,49,40,53,0,52,3,51,2,0,94,52,38,51,35,50,37,51,3,51,35,89,1,52,1,55,3,53,35,54,0,0,1,0,37,0,3,91,0,0,39,0,41,0,3,0,37,0,39,51,2,50,36,52,0,0,93,0,39,51,1,0,38,1,3,0,40,0,39,0,2,1,0,53,0,52,3,0,94,0,93,50,1,52,0,55,1,89,0,0,0,0,2,0,40,50,36,52,1,49,2,92,0,54,1,50,37,0,3,53,3,51,3,50,1,0,38,54,0,0,2,0,2,0,39,1,1,0,38,1.0
31,35,49,40,0,44,0,35,0,33,54,40,50,33,59,33,54,35,52,37,52,34,54,33,58,0,34,1,94,0,35,47,44,45,39,47,35,54,39,47,37,47,94,0,93,45,42,45,37,48,37,47,33,52,37,47,35,54,35,52,45,0,36,52,39,0,43,0,37,0,33,56,37,47,44,46,38,48,38,0,42,47,93,0,39,0,45,0,44,45,40,0,35,0,35,48,36,0,93,0,33,49,33,55,36,0,35,47,35,47,39,0,36,50,37,0,33,56,35,47,38,0,34,52,36,0,33,50,35,49,35,0,36,0,44,0,38,0,31,58,35,54,40,0,42,0,44,0,93,0,35,0,33,0,35,52,40,46,44,0,37,0,94,0,39,0,35,48,36,0,45,0,39,0,35,0,34,47,44,0,35,0,35,0,35,48,35,0,33,48,1.0
0,0,44,49,1,50,0,0,0,0,45,47,43,0,94,0,46,46,44,47,44,0,45,0,93,0,0,1,94,0,1,42,51,40,48,41,46,93,49,41,47,42,94,1,93,39,48,41,47,43,47,43,0,45,47,42,46,45,46,45,51,0,47,45,48,0,48,1,47,0,0,94,47,42,50,41,48,43,47,1,48,42,93,0,48,0,51,1,50,40,49,0,0,0,0,43,0,1,93,0,0,43,0,46,0,1,0,41,0,43,48,0,47,43,47,0,0,93,0,43,48,0,0,44,1,1,0,44,0,43,0,0,1,0,50,0,47,1,0,94,0,93,47,0,48,0,51,0,93,0,0,0,0,0,0,45,47,42,50,0,47,0,94,0,49,0,46,43,0,1,50,1,48,1,46,0,0,42,50,0,0,0,0,0,0,43,1,0,0,44,1.0
31,35,54,38,0,39,0,35,0,33,56,35,52,33,59,33,56,33,54,35,52,33,54,31,58,0,34,1,94,0,35,52,39,50,37,52,33,54,37,52,35,52,94,0,93,50,37,50,35,52,35,52,33,54,35,52,33,54,33,54,40,0,35,52,37,0,38,0,35,0,33,56,35,52,39,52,37,52,36,0,37,52,93,0,37,0,40,0,39,50,38,0,35,0,35,54,36,0,93,0,33,54,33,57,36,0,35,52,35,52,37,0,35,52,35,0,31,56,33,52,37,0,33,54,36,0,33,55,33,54,33,0,36,0,39,0,36,0,31,58,33,54,35,0,37,0,39,0,93,0,35,0,33,0,33,54,35,52,39,0,35,0,94,0,37,0,33,54,34,0,40,0,38,0,33,0,33,52,39,0,35,0,35,0,35,52,35,0,33,54,1.0
0,0,48,46,2,46,0,0,0,0,48,43,46,0,94,0,49,43,47,43,47,0,48,0,93,0,0,2,93,0,1,46,47,44,43,45,43,93,46,45,43,45,92,2,90,43,44,45,43,47,44,47,0,48,43,46,43,48,43,48,47,0,43,48,45,0,44,2,44,1,0,94,44,46,44,44,43,46,44,2,43,45,91,0,44,0,47,2,45,44,46,0,0,0,0,46,0,2,92,0,0,47,0,49,0,2,0,45,0,47,44,1,43,46,44,0,0,93,0,47,44,0,0,47,1,2,0,48,0,47,0,1,1,0,45,0,44,2,0,94,0,93,43,0,44,0,47,0,91,0,0,0,0,1,0,48,43,45,45,0,43,1,93,0,46,0,43,46,0,2,45,2,44,2,43,0,0,46,46,0,0,1,0,1,0,47,1,0,0,47,1.0
0,0,4,1,1,90,1,0,3,0,93,86,93,0,94,0,94,1,93,0,93,0,93,0,93,0,0,4,91,0,1,1,86,1,0,1,0,93,1,1,0,3,89,0,86,0,86,4,0,3,0,4,1,94,0,3,0,93,0,93,91,1,0,93,0,1,89,4,0,3,0,94,1,4,86,1,0,3,0,4,86,3,87,0,0,1,89,1,86,0,1,1,0,1,0,3,0,4,90,0,0,3,0,94,1,4,0,1,1,4,0,1,0,93,0,3,0,93,0,4,0,3,0,93,1,1,0,4,0,3,0,3,1,1,88,1,1,4,0,94,0,93,87,3,88,3,87,1,88,0,0,1,0,3,0,93,86,3,87,1,0,3,91,0,1,1,1,3,0,4,89,0,0,4,1,3,0,3,88,0,0,1,0,3,0,3,1,1,1,3,1.0
5,9,53,38,10,41,9,6,10,5,56,37,52,7,87,9,57,36,54,34,53,5,55,5,85,9,7,12,83,9,9,50,39,50,35,49,33,83,36,50,36,49,82,9,80,48,38,51,34,50,35,53,9,54,34,51,33,55,35,55,42,10,34,54,37,9,40,10,35,9,7,85,36,52,39,49,35,50,36,12,38,49,80,9,36,9,41,10,39,48,38,10,6,10,5,51,9,12,82,9,5,52,7,57,9,11,5,50,9,52,35,9,36,52,37,9,5,84,7,53,36,9,5,54,9,10,7,53,5,51,6,10,9,10,40,9,38,11,5,86,7,83,37,10,39,9,39,10,81,9,7,10,6,11,7,55,37,51,39,9,34,10,83,9,36,10,36,51,7,12,41,9,37,10,36,10,5,52,40,9,5,10,8,9,7,50,9,10,9,51,-1.0
0,0,42,51,1,52,0,0,0,0,43,49,41,0,94,0,44,49,42,48,42,0,43,0,93,0,0,1,94,0,1,40,53,39,50,39,48,93,51,39,50,39,94,1,93,37,50,40,49,41,49,41,0,43,48,41,48,43,49,43,53,0,48,43,50,0,50,1,49,0,0,94,50,41,52,38,49,40,49,1,50,39,93,0,50,0,53,1,52,38,51,0,0,0,0,40,0,1,93,0,0,41,0,44,0,1,0,39,0,42,50,0,49,41,50,0,0,93,0,41,49,0,0,42,1,1,0,42,0,41,0,0,1,0,52,0,50,1,0,94,0,93,49,0,50,0,53,0,93,0,0,0,0,0,0,43,49,40,52,0,48,0,94,0,51,0,49,40,0,1,52,1,49,1,49,0,0,41,52,0,0,0,0,0,0,41,1,0,0,41,1.0
32,35,54,39,0,38,0,35,0,33,55,34,51,33,58,33,54,34,52,34,52,33,54,33,57,0,35,1,94,0,36,53,38,51,38,52,34,53,38,52,36,51,94,0,93,51,36,51,36,52,36,52,33,53,34,52,34,53,34,52,39,0,34,52,38,0,37,0,36,0,33,55,36,52,38,51,36,52,37,0,36,51,93,0,38,0,39,0,38,51,39,0,36,0,35,53,36,0,93,0,34,55,33,56,36,0,36,53,35,53,38,0,34,51,36,0,33,55,35,52,36,0,33,53,37,0,34,56,35,54,35,0,37,0,38,0,37,0,32,57,34,53,34,0,36,0,38,0,93,0,36,0,34,0,34,52,34,51,38,0,34,0,94,0,38,0,34,52,36,0,39,0,37,0,34,0,33,53,38,0,36,0,35,0,35,52,36,0,33,53,1.0
0,0,4,55,1,90,1,0,2,0,39,86,35,0,94,0,40,55,37,51,37,0,39,0,93,0,0,3,92,0,1,1,88,1,53,1,50,93,55,1,54,1,91,0,89,0,87,4,52,3,52,4,1,38,52,3,50,39,52,39,91,1,51,39,54,1,89,3,52,2,0,94,55,4,88,1,52,2,52,3,87,1,89,0,54,1,90,1,88,0,55,1,0,1,0,2,0,3,91,0,0,3,0,40,1,3,0,1,1,4,53,1,53,35,54,1,0,93,0,4,53,2,0,37,1,1,0,4,0,3,0,2,1,1,89,1,55,3,0,94,0,93,87,2,88,1,88,1,90,0,0,1,0,2,0,39,87,2,88,1,52,2,92,0,55,1,55,2,0,3,90,0,53,3,55,2,0,3,89,0,0,1,0,2,0,3,1,1,1,2,1.0
0,0,4,19,1,90,0,0,2,0,75,86,62,0,94,0,76,19,67,15,67,0,75,0,93,0,0,4,91,0,1,1,86,1,15,1,6,93,19,1,17,0,89,0,86,0,86,4,9,3,10,4,1,68,15,3,9,75,10,75,91,1,9,75,18,1,89,4,10,3,0,94,19,4,86,0,15,2,10,4,86,0,87,0,17,1,89,1,86,0,19,1,0,1,0,2,0,4,90,0,0,3,0,76,1,4,0,1,1,4,15,1,17,66,18,0,0,93,0,4,17,2,0,67,1,1,0,4,0,3,0,3,1,1,88,0,19,4,0,94,0,93,87,2,88,0,87,1,88,0,0,1,0,3,0,75,86,2,87,0,15,3,91,0,19,1,19,2,0,4,89,0,17,4,19,2,0,3,88,0,0,1,0,3,0,3,1,1,1,2,1.0
0,0,46,44,1,48,0,0,0,0,50,44,48,0,94,0,51,42,49,42,49,0,50,0,93,0,0,1,94,0,1,44,49,43,43,43,41,93,44,43,43,44,94,1,93,41,46,44,42,45,42,45,0,50,42,45,41,50,42,50,49,0,42,50,43,0,46,1,42,0,0,94,43,45,48,43,43,45,42,1,46,44,93,0,43,0,49,1,48,41,44,0,0,0,0,45,0,1,93,0,0,45,0,51,0,1,0,43,0,46,43,0,43,48,43,0,0,93,0,45,43,0,0,49,1,1,0,46,0,45,0,0,1,0,48,0,43,1,0,94,0,93,44,0,46,0,49,0,93,0,0,0,0,0,0,50,44,45,48,0,42,0,94,0,44,0,42,45,0,1,48,1,43,1,42,0,0,45,48,0,0,0,0,0,0,45,1,0,0,46,1.0
32,35,53,39,0,39,0,36,0,34,55,35,51,33,58,33,54,34,52,35,52,34,54,33,57,0,35,1,94,0,36,52,39,50,38,52,34,53,38,51,36,51,94,0,93,50,37,50,36,52,36,51,33,53,35,52,34,53,34,52,40,0,35,52,38,0,38,0,36,0,33,55,36,51,39,51,37,52,37,0,37,51,93,0,38,0,40,0,39,50,39,0,36,0,36,53,36,0,93,0,34,54,33,56,36,0,36,52,35,52,38,0,35,51,36,0,33,55,35,51,37,0,34,53,37,0,34,55,35,54,35,0,37,0,39,0,37,0,32,57,34,53,35,0,37,0,39,0,93,0,36,0,34,0,34,52,35,51,39,0,35,0,94,0,38,0,34,52,36,0,40,0,38,0,34,0,34,52,39,0,36,0,35,0,35,52,36,0,33,53,1.0
0,0,44,49,4,50,2,0,2,0,45,47,43,0,94,0,46,47,44,46,44,0,45,0,93,2,0,4,92,3,1,42,51,41,48,41,46,93,49,41,48,41,91,4,90,39,48,42,47,43,47,43,0,45,46,43,46,45,47,45,51,3,46,45,48,2,48,4,47,2,0,94,48,43,50,40,47,42,47,4,48,41,90,3,48,2,51,4,50,40,49,3,0,2,0,42,0,4,90,2,0,43,0,46,0,4,0,41,0,44,48,3,47,43,48,2,0,93,0,43,47,2,0,44,1,4,0,44,0,43,0,2,1,3,50,2,48,4,0,94,0,93,47,3,48,2,51,3,90,2,0,2,0,2,0,45,47,42,50,3,46,3,91,2,49,3,47,42,0,4,50,4,47,4,47,3,0,43,50,2,0,3,0,2,0,43,1,3,0,43,1.0
0,0,45,47,4,49,2,0,2,0,47,45,45,0,94,0,48,44,46,45,46,0,47,0,93,2,0,4,92,3,1,43,50,41,46,42,44,93,47,42,45,43,91,4,90,40,47,42,45,44,45,44,0,47,45,43,44,47,44,47,50,3,45,47,46,2,47,4,45,2,0,94,45,43,49,42,46,44,45,4,47,43,90,3,46,2,50,4,49,40,47,3,0,2,0,44,0,4,90,2,0,44,0,48,0,4,0,42,0,44,46,3,45,45,45,2,0,93,0,44,46,2,0,46,1,4,0,45,0,44,0,2,1,3,49,2,45,4,0,94,0,93,45,3,47,2,50,3,90,2,0,2,0,2,0,47,45,43,49,3,45,3,91,2,47,3,44,44,0,4,49,4,46,4,44,3,0,43,49,2,0,3,0,2,0,44,1,3,0,45,1.0
0,0,45,47,1,49,0,0,0,0,47,45,45,0,94,0,48,45,46,44,46,0,47,0,93,0,0,1,94,0,1,43,50,42,46,42,44,93,47,42,46,42,94,1,93,40,47,43,45,44,45,44,0,47,44,44,44,47,45,47,50,0,44,47,46,0,47,1,45,0,0,94,46,44,49,41,45,43,45,1,47,42,93,0,46,0,50,1,49,40,47,0,0,0,0,43,0,1,93,0,0,44,0,48,0,1,0,42,0,45,46,0,45,45,46,0,0,93,0,44,45,0,0,46,1,1,0,45,0,44,0,0,1,0,49,0,46,1,0,94,0,93,45,0,47,0,50,0,93,0,0,0,0,0,0,47,45,43,49,0,44,0,94,0,47,0,45,43,0,1,49,1,45,1,45,0,0,44,49,0,0,0,0,0,0,44,1,0,0,44,1.0
