@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute destClass {1.0,-1.0}

@data
33,0,44,54,35,60,95,0,37,56,38,48,36,1,46,0,35,56,38,55,34,59,94,46,36,57,46,47,35,49,38,48,35,57,47,0,38,0,39,0,46,48,94,0,35,48,35,0,1.0
21,9,81,66,23,72,85,10,26,68,26,12,24,11,82,10,22,68,25,67,22,71,83,11,24,69,82,12,23,13,26,11,23,69,83,10,26,10,27,10,82,11,84,10,23,12,23,10,1.0
20,13,78,66,22,73,81,14,26,68,26,15,23,15,79,13,22,68,25,68,22,72,79,14,24,70,79,15,22,16,25,15,22,69,80,14,26,14,27,14,78,14,80,13,22,15,22,14,1.0
0,0,91,43,0,95,94,1,50,45,50,3,1,2,92,1,0,45,49,45,0,94,92,1,47,94,92,3,1,3,49,2,1,46,93,2,49,1,50,2,91,2,93,0,0,2,0,1,1.0
16,10,81,62,18,77,84,11,29,64,30,12,19,12,82,10,17,64,29,63,17,76,82,11,28,74,82,11,18,13,29,11,18,65,83,11,30,10,31,11,81,11,83,10,17,12,18,11,1.0
29,7,44,60,29,64,87,7,31,60,31,47,32,9,46,7,31,62,31,61,30,63,85,46,30,61,45,47,30,49,31,48,30,63,47,7,32,8,33,7,45,47,86,7,31,48,31,8,1.0
0,0,48,45,0,95,94,2,48,46,49,44,1,2,50,0,0,46,47,46,0,94,92,42,47,94,51,44,1,45,47,44,0,47,51,2,48,1,49,2,49,43,93,0,0,44,0,1,1.0
0,0,45,47,0,95,95,1,45,48,47,47,1,1,47,0,0,48,45,48,0,94,94,45,45,94,48,46,1,48,46,47,0,49,48,1,46,0,47,1,47,46,94,0,0,47,0,0,1.0
0,0,46,49,1,95,94,0,41,52,42,47,1,2,48,1,0,51,42,51,0,94,92,44,41,94,47,44,1,47,43,46,1,52,49,0,43,1,44,2,48,45,93,1,0,46,0,1,1.0
33,0,41,53,35,60,95,0,37,55,39,51,36,1,43,0,35,55,38,55,35,59,94,49,37,57,43,49,35,52,39,51,35,56,44,0,39,0,40,0,43,50,94,0,35,51,35,0,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
10,13,78,63,12,84,81,14,29,66,29,16,12,15,79,13,10,65,28,64,10,83,79,14,27,82,79,15,12,16,28,14,12,66,80,14,29,13,30,15,78,14,80,13,10,15,11,14,1.0
31,7,34,57,32,62,87,7,33,58,34,57,34,9,36,7,33,59,34,58,32,61,85,56,33,59,35,56,32,59,34,58,32,60,37,7,35,8,36,7,35,57,86,7,33,58,33,8,1.0
0,2,48,47,0,95,93,3,46,48,47,44,1,3,50,2,0,48,46,48,0,94,92,42,45,94,51,44,1,45,46,44,0,49,51,3,46,2,47,3,50,44,92,2,0,44,0,2,1.0
32,7,36,54,34,61,87,7,36,56,37,56,35,9,38,7,34,56,36,56,34,60,85,54,36,58,37,54,34,57,37,56,34,57,39,7,38,8,39,8,37,54,86,7,34,56,34,8,1.0
33,0,36,56,33,60,95,0,36,56,36,56,36,1,38,0,34,58,34,57,34,59,94,54,34,57,38,56,35,57,36,55,35,59,39,0,36,0,37,0,38,54,94,0,35,56,35,0,1.0
33,0,37,54,34,60,95,0,37,55,38,55,36,1,39,0,35,56,36,56,35,59,94,53,36,57,39,54,35,56,38,55,35,57,40,0,38,0,39,0,39,53,94,0,35,55,35,0,1.0
0,0,89,49,0,95,93,0,44,51,44,4,1,3,91,2,0,51,43,51,0,94,90,1,41,94,89,4,1,4,43,3,1,52,92,3,43,2,44,3,90,3,92,1,0,3,0,2,-1.0
0,1,84,35,0,95,92,1,58,37,58,8,1,4,87,1,0,37,55,37,0,94,89,4,55,94,85,8,1,8,55,7,1,38,88,4,57,3,58,4,85,5,91,1,0,7,0,3,1.0
36,0,38,52,37,57,95,0,38,53,40,53,39,1,40,0,37,54,38,53,37,56,94,52,38,54,40,52,38,55,40,53,37,55,41,0,40,0,41,0,40,52,94,0,38,54,38,0,1.0
30,7,33,57,31,63,87,7,33,58,34,58,33,9,35,7,32,59,33,59,32,62,85,57,33,60,34,57,31,60,34,59,31,60,36,7,35,8,36,7,34,57,86,7,32,59,32,8,1.0
0,0,53,39,0,95,94,2,51,41,54,39,1,2,55,1,0,41,53,41,0,94,92,37,51,94,56,37,1,40,53,39,0,42,56,2,53,1,54,2,54,39,93,0,0,39,0,1,1.0
0,6,39,51,1,95,88,7,39,54,41,54,1,8,41,7,0,53,39,53,0,94,86,51,39,94,41,51,1,54,41,53,1,54,42,7,41,7,42,8,41,51,87,7,0,53,0,7,1.0
29,0,32,60,29,64,95,0,32,60,32,60,32,1,34,0,30,62,30,61,30,63,94,58,30,61,34,60,31,61,32,59,31,63,35,0,32,0,33,0,34,58,94,0,31,60,31,0,1.0
33,0,44,53,35,60,95,0,38,55,39,48,36,1,46,0,35,55,38,55,35,59,94,46,37,57,46,47,35,49,39,48,35,56,47,0,39,0,40,0,46,47,94,0,35,48,35,0,1.0
0,0,53,39,0,95,94,2,52,41,54,39,1,2,55,1,0,41,52,41,0,94,92,37,51,94,56,38,1,40,53,39,0,42,56,2,53,1,54,2,55,38,93,1,0,39,0,1,1.0
33,7,37,53,35,60,87,7,37,55,38,55,36,9,39,7,35,55,37,55,35,59,85,53,37,57,38,53,35,56,38,55,35,56,40,7,39,8,40,8,38,53,86,7,35,55,35,8,1.0
0,6,37,54,1,95,88,6,37,57,38,56,1,8,39,7,0,56,36,56,0,94,86,53,36,94,38,54,1,56,38,55,1,57,40,7,38,7,39,8,39,53,87,7,0,55,0,7,1.0
10,11,79,62,12,84,83,12,29,65,30,15,12,13,80,12,10,64,29,63,10,83,81,13,28,82,80,13,12,15,30,13,12,65,81,12,30,12,31,13,80,13,82,12,11,14,11,12,1.0
31,0,40,56,32,62,95,0,34,57,36,51,34,1,42,0,33,58,36,57,32,61,94,50,34,59,42,50,33,53,36,52,32,59,43,0,36,0,37,0,42,52,94,0,33,52,33,0,1.0
0,5,45,46,1,95,89,6,45,49,46,48,1,7,47,5,0,48,44,48,0,94,87,45,44,94,47,46,1,48,45,47,1,49,48,6,46,6,47,7,46,45,88,5,0,47,0,6,-1.0
0,0,88,39,0,95,94,0,54,41,54,5,1,2,90,1,0,41,51,41,0,94,92,2,51,94,89,5,1,5,53,4,1,42,91,2,53,1,54,2,90,2,93,1,0,4,0,1,1.0
31,0,34,59,31,62,95,0,33,59,33,58,34,1,36,0,32,61,32,59,31,61,94,56,31,59,36,58,33,59,33,57,33,62,37,0,33,0,34,0,36,57,94,0,33,58,33,0,1.0
0,1,54,38,0,95,93,3,53,40,55,38,1,3,56,1,0,40,53,40,0,94,91,36,52,94,57,37,1,39,53,38,0,41,57,3,54,2,55,3,55,37,92,1,0,38,0,2,1.0
33,0,43,52,35,60,95,0,38,54,40,49,36,1,45,0,35,54,39,54,35,59,94,47,38,57,45,47,35,50,40,49,35,55,46,0,40,0,41,0,45,48,94,0,35,49,35,0,1.0
0,1,78,41,0,95,93,1,51,43,52,11,1,3,83,1,0,43,49,43,0,94,91,6,49,94,82,11,1,12,50,11,0,44,84,3,51,2,52,3,82,9,92,1,0,11,0,2,1.0
0,7,40,51,1,95,87,7,39,54,40,53,1,9,42,8,0,53,40,53,0,94,85,50,39,94,41,50,1,53,41,52,1,54,43,7,41,8,42,9,41,51,86,7,0,52,0,8,1.0
0,0,46,47,0,95,95,1,46,48,47,46,1,1,48,0,0,48,45,48,0,94,94,44,45,94,49,46,1,47,46,46,0,49,49,1,46,0,47,1,48,45,94,0,0,46,0,0,1.0
30,7,34,56,32,63,87,7,34,58,35,58,33,9,36,7,32,58,34,58,32,62,85,56,34,60,35,56,32,59,35,58,32,59,37,7,36,8,37,8,35,56,86,7,32,58,32,8,1.0
0,0,52,43,0,95,94,2,49,44,51,40,1,2,54,1,0,44,50,44,0,94,92,38,49,94,55,39,1,41,50,40,0,45,55,2,50,1,51,2,53,40,93,0,0,40,0,1,1.0
0,1,52,39,0,95,92,4,52,41,54,40,1,4,54,1,0,41,51,41,0,94,89,38,51,94,55,39,1,41,51,40,0,42,55,4,53,3,54,4,52,38,91,1,0,40,0,3,1.0
34,0,36,55,34,59,95,0,36,55,37,55,37,1,38,0,35,57,35,56,35,58,94,54,35,56,38,55,36,57,37,55,35,58,39,0,37,0,38,0,38,54,94,0,36,56,36,0,1.0
0,1,46,46,1,95,93,1,46,49,46,47,1,3,48,2,0,48,44,48,0,94,91,44,44,94,47,46,1,47,46,46,1,49,49,2,46,2,47,3,48,44,92,2,0,46,0,2,1.0
0,0,46,49,1,95,94,0,41,52,42,47,1,2,48,1,0,51,42,51,0,94,92,44,41,94,47,44,1,47,43,46,1,52,49,0,43,1,44,2,48,45,93,1,0,46,0,1,1.0
10,11,79,60,12,84,83,12,31,63,32,15,12,13,80,12,10,62,31,61,10,83,81,13,30,82,80,13,12,15,32,13,12,63,81,12,32,12,33,13,80,13,82,12,11,14,11,12,1.0
0,0,91,92,0,95,94,0,1,93,1,3,1,2,92,1,0,93,1,93,0,94,92,1,0,94,91,2,1,3,1,2,1,94,93,1,1,1,2,2,92,2,93,1,0,2,0,1,-1.0
35,0,44,52,36,58,95,0,39,53,40,48,38,1,46,0,37,54,39,54,37,57,94,46,38,55,46,47,37,49,40,48,37,55,47,0,40,0,41,0,46,47,94,0,37,48,37,0,1.0
0,1,52,39,0,95,92,4,52,41,54,40,1,4,54,1,0,41,51,41,0,94,89,38,51,94,55,39,1,41,51,40,0,42,55,4,53,3,54,4,52,38,91,1,0,40,0,3,1.0
33,0,35,55,34,60,95,0,35,56,37,56,36,1,37,0,34,57,35,56,34,59,94,55,35,57,37,55,35,58,37,56,34,58,38,0,37,0,38,0,37,55,94,0,35,57,35,0,1.0
0,28,58,41,0,95,65,30,51,42,52,34,1,31,60,30,0,42,51,42,0,94,62,32,51,94,60,33,0,35,52,34,0,43,61,30,52,30,53,30,60,33,64,30,0,34,0,30,1.0
34,0,43,52,36,59,95,0,38,54,40,49,37,1,45,0,36,54,39,54,36,58,94,47,38,56,45,47,36,50,40,49,36,55,46,0,40,0,41,0,45,48,94,0,36,49,36,0,1.0
0,1,88,39,0,95,93,2,54,41,54,5,1,3,90,1,0,41,51,41,0,94,91,2,51,94,90,5,1,5,52,4,1,42,91,3,53,2,54,3,89,2,92,1,0,4,0,2,1.0
0,7,38,52,1,95,87,7,38,55,39,55,1,9,40,7,0,54,38,54,0,94,85,52,38,94,39,52,1,55,39,54,1,55,41,7,40,8,41,9,39,52,86,7,0,54,0,8,1.0
33,0,36,55,35,60,95,0,35,57,37,56,36,1,38,0,34,57,36,55,33,59,94,54,35,57,38,54,35,57,37,55,35,58,39,0,37,0,38,0,38,55,94,0,35,56,35,0,1.0
0,0,52,39,0,95,94,2,52,41,54,40,1,2,54,1,0,41,51,41,0,94,92,38,51,94,55,39,1,41,53,40,0,42,55,2,53,1,54,2,54,38,93,1,0,40,0,1,1.0
22,12,78,65,24,71,82,13,26,67,27,15,25,14,79,12,23,67,26,66,23,70,80,14,25,68,79,14,24,16,26,14,24,68,80,13,27,12,28,13,78,14,81,12,23,15,24,13,1.0
0,0,41,51,1,95,95,0,40,54,41,52,1,1,43,0,0,53,40,53,0,94,94,49,39,94,43,50,1,52,41,51,1,54,44,0,41,0,42,1,43,50,94,0,0,51,0,0,1.0
0,0,46,47,0,95,95,1,45,48,47,46,1,1,48,0,0,48,45,48,0,94,94,44,45,94,49,45,1,47,46,46,0,49,49,1,46,0,47,1,48,45,94,0,0,46,0,0,1.0
31,0,41,57,32,62,95,0,35,58,35,51,34,1,43,0,33,59,35,58,32,61,94,49,33,59,43,51,33,52,35,51,33,60,44,0,35,0,36,0,43,51,94,0,33,51,33,0,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
0,0,48,44,0,95,95,1,48,45,50,44,1,1,50,0,0,45,48,45,0,94,94,42,48,94,51,43,1,45,49,44,0,46,51,1,49,0,50,1,50,43,94,0,0,44,0,0,1.0
35,0,38,53,35,58,95,0,38,53,39,53,38,1,40,0,37,55,37,55,37,57,94,52,37,55,40,53,37,55,39,54,36,56,41,0,39,0,40,0,40,52,94,0,37,54,37,0,1.0
35,0,38,53,35,58,95,0,38,53,39,53,38,1,40,0,37,55,37,55,37,57,94,52,37,55,40,53,37,55,39,54,36,56,41,0,39,0,40,0,40,52,94,0,37,54,37,0,1.0
36,0,39,53,37,57,95,0,38,54,39,53,39,1,41,0,37,55,38,53,36,56,94,51,37,54,41,52,38,54,39,52,38,56,42,0,39,0,40,0,41,52,94,0,38,53,38,0,1.0
9,10,81,62,11,85,84,11,29,65,30,13,11,12,82,11,10,64,30,63,9,84,82,11,28,83,82,11,11,13,30,12,11,65,83,11,30,11,31,12,81,12,83,10,10,12,10,11,1.0
36,0,40,53,37,57,95,0,38,54,39,52,39,1,42,0,38,55,39,53,36,56,94,50,37,54,42,51,38,53,39,52,38,56,43,0,39,0,40,0,42,52,94,0,38,52,38,0,1.0
34,0,38,55,34,59,95,0,37,55,37,54,37,1,40,0,36,57,36,56,35,58,94,52,35,56,40,54,36,55,37,54,36,58,41,0,37,0,38,0,40,53,94,0,36,54,36,0,1.0
30,0,33,59,31,63,95,0,32,60,33,59,33,1,35,0,31,61,32,59,30,62,94,57,31,60,35,58,32,60,33,58,32,62,36,0,33,0,34,0,35,58,94,0,32,59,32,0,1.0
0,0,48,47,0,95,95,1,46,48,47,44,1,1,50,0,0,48,45,48,0,94,94,42,45,94,51,44,1,45,46,44,0,49,51,1,46,0,47,1,50,43,94,0,0,44,0,0,1.0
35,0,38,54,36,58,95,0,37,55,38,54,38,1,40,0,36,56,37,54,35,57,94,52,36,55,40,53,37,55,38,53,37,57,41,0,38,0,39,0,40,53,94,0,37,54,37,0,1.0
7,10,38,54,9,87,84,11,37,57,38,55,9,12,40,10,7,56,36,55,7,86,82,52,36,85,40,53,9,55,37,53,9,57,41,11,38,10,39,12,39,52,83,10,7,54,8,11,-1.0
30,0,32,58,31,63,95,0,32,59,34,59,33,1,34,0,31,60,32,59,31,62,94,58,32,60,34,58,32,61,34,59,31,61,35,0,34,0,35,0,34,58,94,0,32,60,32,0,1.0
0,1,82,39,0,95,93,2,54,41,54,8,1,3,87,1,0,41,51,41,0,94,91,2,51,94,87,8,1,8,52,7,1,42,88,3,53,2,54,3,86,5,92,1,0,7,0,2,1.0
0,0,46,47,0,95,95,1,45,48,47,46,1,1,48,0,0,48,46,48,0,94,94,44,45,94,49,45,1,47,46,46,0,49,49,1,46,0,47,1,48,46,94,0,0,46,0,0,1.0
21,12,78,66,23,72,82,13,25,68,26,15,24,14,79,13,23,68,26,67,22,71,80,14,24,69,79,14,23,16,26,15,23,69,80,13,26,13,27,13,78,15,81,12,23,15,23,13,1.0
33,0,44,54,34,60,95,0,37,55,38,48,36,1,46,0,35,56,38,55,34,59,94,46,36,57,46,47,36,49,38,48,35,57,47,0,38,0,39,1,46,48,94,0,35,48,35,0,1.0
0,0,40,52,1,95,95,0,39,55,40,53,1,1,42,0,0,54,39,54,0,94,94,50,38,94,42,51,1,53,40,52,1,55,43,0,40,0,41,1,42,51,94,0,0,52,0,0,1.0
0,0,39,51,1,95,95,0,39,54,41,54,1,1,41,0,0,53,39,53,0,94,94,51,39,94,41,51,1,54,41,53,1,54,42,0,41,0,42,1,41,51,94,0,0,53,0,0,1.0
22,11,79,65,24,71,83,12,27,67,27,14,25,13,80,12,23,67,26,66,23,70,81,13,25,68,80,14,24,15,27,13,24,68,81,12,27,12,28,12,80,13,82,12,24,14,24,12,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
10,11,80,59,12,84,83,12,32,62,33,14,12,13,81,11,11,61,32,61,11,83,81,12,31,82,81,12,12,14,32,13,12,62,82,12,33,12,34,13,80,12,82,11,11,13,11,12,1.0
0,27,55,38,0,95,66,28,54,39,54,37,1,30,57,29,0,39,54,39,0,94,63,35,54,94,56,36,0,38,55,37,0,40,58,28,55,29,56,29,57,36,65,29,0,37,0,29,1.0
0,0,45,46,1,95,95,0,44,49,46,48,1,1,47,0,0,48,45,48,0,94,94,45,44,94,47,45,1,48,46,47,1,49,48,0,46,0,47,1,47,46,94,0,0,47,0,0,-1.0
0,1,51,42,0,95,92,4,50,44,51,41,1,4,53,2,0,44,49,44,0,94,89,39,48,94,54,41,1,42,49,41,0,45,54,4,50,3,51,4,51,40,91,1,0,41,0,3,1.0
9,10,81,60,11,85,84,11,31,63,32,13,11,12,82,10,9,62,31,61,9,84,82,11,30,83,82,11,11,13,31,11,11,63,83,11,32,10,33,12,81,11,83,10,9,12,10,11,1.0
0,0,46,47,0,95,94,2,46,48,47,46,1,2,48,0,0,48,45,48,0,94,92,44,45,94,49,46,1,47,45,46,0,49,49,2,46,1,47,2,47,45,93,0,0,46,0,1,1.0
33,0,37,55,34,60,95,0,36,56,37,55,36,1,39,0,35,57,36,56,34,59,94,53,35,57,39,54,35,56,37,55,35,58,40,0,37,0,38,0,39,54,94,0,35,55,35,0,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
33,7,36,54,35,60,87,7,36,56,37,56,36,9,38,8,34,56,36,55,34,59,85,54,36,57,37,54,35,57,38,55,35,57,39,7,38,8,39,8,38,54,86,8,35,56,35,8,1.0
33,0,42,53,35,60,95,0,37,55,39,50,36,1,44,0,35,55,38,55,35,59,94,48,37,57,44,48,35,51,39,50,35,56,45,0,39,0,40,0,44,49,94,0,35,50,35,0,1.0
0,5,46,45,1,95,89,5,46,48,46,47,1,7,48,5,0,47,45,47,0,94,87,44,45,94,47,45,1,47,46,46,1,48,49,5,47,6,48,7,47,44,88,5,0,46,0,6,-1.0
13,11,80,61,15,80,83,12,30,63,31,13,16,13,81,11,15,63,30,63,15,79,81,12,29,77,81,12,15,14,30,13,15,64,82,12,31,12,32,12,80,12,82,11,15,13,15,12,1.0
7,8,40,52,9,87,86,8,40,55,40,53,9,10,42,9,7,54,38,53,7,86,84,50,38,85,41,52,9,53,40,51,9,55,43,9,40,9,41,10,42,50,85,9,8,52,8,9,-1.0
22,12,78,65,24,71,82,13,26,67,27,15,25,14,79,12,23,67,26,66,23,70,80,14,25,68,79,14,24,16,26,14,24,68,80,13,27,12,28,13,78,14,81,12,23,15,24,13,1.0
29,7,45,57,31,64,87,7,34,59,34,47,32,9,47,7,31,59,34,59,31,63,85,45,33,61,46,46,31,48,34,47,31,60,48,7,35,8,36,8,46,46,86,7,31,47,31,8,1.0
0,0,87,40,0,95,93,1,53,42,53,6,1,3,89,2,0,42,50,42,0,94,90,3,50,94,88,6,1,6,52,5,1,43,90,3,52,2,53,3,89,3,92,2,0,5,0,2,1.0
0,7,41,51,1,95,87,7,40,54,40,52,1,9,43,8,0,53,40,53,0,94,85,49,39,94,42,50,1,52,41,51,1,54,44,7,41,8,42,9,42,50,86,7,0,51,0,8,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
0,0,48,47,0,95,95,1,46,48,47,44,1,1,50,0,0,48,45,48,0,94,94,42,45,94,51,44,1,45,46,44,0,49,51,1,46,0,47,1,50,43,94,0,0,44,0,0,1.0
22,0,42,52,23,72,95,1,40,53,42,50,24,1,44,0,23,53,40,53,23,71,94,48,40,70,45,49,24,51,41,50,23,54,45,1,41,0,42,1,44,49,94,0,23,50,23,0,-1.0
10,11,80,63,12,84,83,12,28,66,29,14,12,13,81,11,11,65,28,65,11,83,81,12,27,82,81,12,12,14,28,13,12,66,82,12,29,12,30,13,80,12,82,11,11,13,11,12,1.0
0,0,41,51,1,95,95,0,40,54,41,52,1,1,43,0,0,53,40,53,0,94,94,49,39,94,43,50,1,52,41,51,1,54,44,0,41,0,42,1,43,50,94,0,0,51,0,0,1.0
34,0,44,52,36,59,95,0,39,54,40,48,37,1,46,0,36,54,39,54,36,58,94,46,38,56,46,47,36,49,40,48,36,55,47,0,40,0,41,0,46,47,94,0,36,48,36,0,1.0
21,11,79,68,22,72,83,12,24,69,24,14,24,13,80,12,22,70,23,68,21,71,81,13,22,69,80,14,23,15,24,13,23,71,81,12,24,12,25,12,80,13,82,12,23,14,23,12,1.0
34,0,44,54,35,59,95,0,38,55,38,48,37,1,46,0,36,56,38,55,35,58,94,46,36,56,46,48,36,49,38,48,36,57,47,0,38,0,39,0,46,48,94,0,36,48,36,0,1.0
31,0,34,57,32,62,95,0,34,58,35,58,34,1,36,0,32,59,33,58,32,61,94,56,33,59,36,57,33,59,35,57,33,60,37,0,35,0,36,0,36,56,94,0,33,58,33,0,1.0
0,0,46,51,1,95,95,0,41,54,41,47,1,1,48,0,0,53,40,53,0,94,94,44,39,94,48,46,1,47,41,46,1,54,49,0,41,0,42,1,48,45,94,0,0,46,0,0,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
32,6,36,56,33,61,88,7,35,57,36,55,35,8,38,7,34,58,35,57,33,60,86,54,34,58,38,55,34,57,36,56,33,59,39,7,36,7,37,7,37,55,87,6,34,56,34,7,1.0
31,6,35,57,33,62,88,7,34,59,35,57,34,8,37,7,32,59,34,57,31,61,86,55,33,59,37,56,33,58,35,56,33,60,38,7,35,7,36,7,37,56,87,7,33,57,33,7,1.0
6,8,40,52,8,88,86,8,40,55,40,53,8,10,42,8,7,54,38,54,7,87,84,50,38,86,41,52,8,53,39,52,8,55,43,9,40,9,41,10,41,50,85,8,7,52,7,9,-1.0
10,11,80,60,12,84,83,12,31,63,32,14,12,13,81,11,11,62,31,62,11,83,81,12,30,82,81,12,12,14,31,13,12,63,82,12,32,12,33,13,80,12,82,11,11,13,11,12,1.0
0,0,47,45,1,95,94,0,46,48,47,46,1,2,49,1,0,47,46,47,0,94,92,43,45,94,48,44,1,46,47,45,1,48,50,1,47,1,48,2,49,44,93,1,0,45,0,1,-1.0
0,0,46,51,1,95,95,0,40,54,41,47,1,1,48,0,0,53,41,53,0,94,94,44,39,94,48,45,1,47,41,46,1,54,49,0,41,0,42,1,48,46,94,0,0,46,0,0,1.0
0,3,47,46,0,95,92,4,46,47,48,45,1,4,49,3,0,47,47,47,0,94,91,43,46,94,50,44,1,46,47,45,0,48,50,4,47,3,48,4,49,45,91,3,0,45,0,3,1.0
32,6,37,54,34,61,88,7,37,56,38,55,35,8,39,7,34,56,36,56,34,60,86,53,36,58,39,54,34,56,38,55,34,57,40,7,38,7,39,7,39,53,87,7,34,55,34,7,1.0
6,10,81,62,8,88,84,11,30,65,30,13,8,12,82,11,7,64,30,63,6,87,82,11,28,86,82,12,8,13,30,12,8,65,83,11,30,11,31,12,81,12,83,10,7,12,7,11,1.0
28,7,45,60,28,65,87,7,32,60,32,47,31,9,47,7,30,62,31,62,30,64,85,45,30,62,46,47,30,48,31,47,30,63,48,8,32,8,33,8,46,46,86,7,30,47,30,8,1.0
30,7,33,57,31,63,87,7,33,58,34,58,33,9,35,7,32,59,33,59,32,62,85,57,33,60,34,57,31,60,34,59,31,60,36,7,35,8,36,7,34,57,86,7,32,59,32,8,1.0
35,0,43,52,36,58,95,0,38,53,40,48,38,1,45,0,37,54,39,54,37,57,94,47,38,55,45,47,37,50,40,49,36,55,46,0,40,0,41,0,45,48,94,0,37,49,37,0,1.0
29,6,43,60,30,64,88,7,30,61,32,48,32,8,45,7,31,62,32,60,29,63,86,47,30,61,45,47,31,50,32,49,30,63,46,7,32,7,33,7,44,49,87,6,31,49,31,7,1.0
27,0,44,52,29,66,95,0,39,54,40,49,30,1,46,0,29,54,39,54,29,65,94,46,38,63,46,47,30,49,40,48,30,55,47,0,40,0,41,1,46,47,94,0,29,48,29,0,1.0
25,0,44,53,27,68,95,0,38,55,39,49,28,1,46,0,27,55,38,55,27,67,94,46,37,65,46,47,28,49,39,48,28,56,47,0,39,0,40,1,46,47,94,0,27,48,27,0,1.0
0,2,53,38,0,95,91,5,53,40,55,39,1,5,55,2,0,40,52,40,0,94,88,37,52,94,56,38,1,40,52,39,0,41,56,5,54,4,55,5,53,37,90,2,0,39,0,4,1.0
15,0,45,51,16,79,95,1,40,53,42,47,17,1,47,0,16,53,39,53,16,78,94,45,39,77,48,46,17,48,41,47,16,54,48,1,41,0,42,1,47,45,94,0,16,47,16,0,1.0
0,0,49,41,0,95,94,2,49,43,52,43,1,2,51,0,0,43,49,43,0,94,92,41,49,94,52,41,1,44,50,43,0,44,52,2,51,1,52,2,50,41,93,0,0,43,0,1,1.0
10,11,80,62,12,84,83,12,30,65,30,14,12,13,81,12,11,64,30,63,10,83,81,12,28,82,81,13,12,14,30,13,12,65,82,12,30,12,31,13,80,13,82,11,11,13,11,12,1.0
28,0,32,59,29,65,95,0,32,60,33,60,31,1,34,0,30,61,31,61,30,64,94,58,31,62,34,59,30,61,33,60,30,62,35,0,33,0,34,0,34,58,94,0,30,60,30,0,1.0
33,7,38,54,34,60,87,7,37,55,37,54,36,9,40,7,35,56,37,56,35,59,85,52,36,57,39,53,35,55,37,54,35,57,41,7,38,8,39,8,39,53,86,7,35,54,35,8,1.0
28,0,38,58,28,65,95,0,34,58,34,54,31,1,40,0,30,60,33,60,30,64,94,52,32,62,40,54,30,55,34,54,30,61,41,0,34,0,35,0,40,53,94,0,30,54,30,0,1.0
27,0,44,52,28,67,95,1,40,54,41,48,29,1,46,0,28,54,39,53,27,66,94,46,38,65,47,48,29,49,40,48,28,55,47,1,40,0,41,1,46,47,94,0,28,48,28,0,-1.0
35,0,39,52,36,58,95,0,38,53,40,52,38,1,41,0,37,54,39,54,37,57,94,51,38,55,41,51,37,54,40,53,36,55,42,0,40,0,41,0,41,52,94,0,37,53,37,0,1.0
0,7,40,51,1,95,87,7,40,54,40,53,1,9,42,7,0,53,39,53,0,94,85,50,39,94,41,51,1,53,40,52,1,54,43,7,41,8,42,9,41,50,86,7,0,52,0,8,1.0
