@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atLee numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMaa numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atLdd numeric
@attribute o3atMaa numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atMca numeric
@attribute o3atLca numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMdb numeric
@attribute o3atLdb numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atLee numeric
@attribute o4atMdd numeric
@attribute o4atLdd numeric
@attribute o4atLee numeric
@attribute o4atMde numeric
@attribute o4atLde numeric
@attribute o4atMed numeric
@attribute o4atLed numeric
@attribute o4atMcd numeric
@attribute o4atLcd numeric
@attribute o4atMcc numeric
@attribute o5atMdd numeric
@attribute o5atLdd numeric
@attribute o5atMcc numeric
@attribute o5atLcc numeric
@attribute o5atMcd numeric
@attribute o5atLcd numeric
@attribute o5atMde numeric
@attribute o5atLde numeric
@attribute o5atMed numeric
@attribute o5atLed numeric
@attribute o5atMdc numeric
@attribute o5atLdc numeric
@attribute o5atLee numeric
@attribute o5atMce numeric
@attribute o5atLce numeric
@attribute o5atMbb numeric
@attribute o5atLbb numeric
@attribute o5atMbc numeric
@attribute o5atLbc numeric
@attribute o5atMcb numeric
@attribute o5atLcb numeric
@attribute o5atMaa numeric
@attribute o5atMab numeric
@attribute o5atLab numeric
@attribute o5atMbe numeric
@attribute o5atLbe numeric
@attribute o5atMba numeric
@attribute o5atLba numeric
@attribute destClass {2,1}

@data
19,3,15,4,1,18,15,4,14,17,1,19,2,18,0,1,18,1,17,1,4,1,0,19,0,2,4,0,19,0,1,4,15,0,19,17,0,19,0,1,18,19,0,1,17,2,18,1,19,1,18,2,0,0,10,13,8,19,2,11,9,14,6,17,3,16,5,10,8,10,5,13,5,13,2,19,0,0,5,19,13,6,14,5,13,0,19,0,12,8,5,15,6,9,13,2,13,2,6,9,1,6,2,0,15,0,15,0,15,0,0,15,0,2,0,15,2
19,0,18,0,0,19,18,1,17,18,0,19,0,18,0,0,18,0,18,1,1,1,0,19,0,1,0,0,19,0,0,1,18,0,19,7,0,19,0,0,8,19,0,11,8,11,8,0,19,10,19,11,0,0,14,17,3,19,0,15,4,18,2,19,0,19,1,15,4,15,1,17,1,17,0,19,0,0,8,18,10,9,11,8,10,1,19,0,5,15,0,15,0,15,6,9,6,9,0,15,8,0,9,0,15,0,15,0,15,0,0,15,0,9,0,15,1
19,0,18,1,1,18,18,1,17,17,1,19,2,18,0,1,18,1,17,1,1,1,0,19,0,2,1,0,19,0,1,1,18,0,19,13,2,19,0,3,15,19,0,4,14,5,15,3,17,3,16,5,0,0,10,13,8,19,3,11,9,14,6,16,4,15,5,10,8,10,5,13,5,13,3,19,0,0,6,19,12,7,13,6,12,0,19,0,9,10,3,15,4,11,10,5,10,5,4,11,4,4,5,0,15,0,15,0,15,0,0,15,0,5,0,15,1
19,0,18,1,1,18,18,1,17,17,1,19,2,18,0,1,18,1,17,1,1,1,0,19,0,2,1,0,19,0,1,1,18,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,9,12,9,19,3,10,10,13,7,16,4,15,6,9,9,9,6,12,6,12,3,19,0,0,6,19,12,7,13,6,12,0,19,0,12,8,5,15,6,9,13,2,13,2,6,9,1,6,2,0,15,0,15,0,15,0,0,15,0,2,0,15,2
19,0,19,0,1,14,19,0,19,13,1,19,5,14,0,4,18,5,14,1,0,1,0,19,0,5,0,0,19,0,5,0,19,0,19,1,4,19,0,5,2,19,0,17,2,17,2,5,15,16,14,17,0,0,8,11,10,19,4,9,11,12,8,15,5,14,7,8,10,8,7,11,7,11,4,19,0,0,0,19,18,1,19,0,18,0,19,0,12,8,5,15,6,9,13,2,13,2,6,9,1,6,2,0,15,0,15,0,15,0,0,15,0,2,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,6,2,19,0,3,10,19,0,9,9,10,10,3,17,6,16,10,0,0,10,13,8,19,3,11,9,14,6,16,4,15,5,10,8,10,5,13,5,13,3,19,0,0,7,19,11,8,12,7,11,0,19,0,8,12,1,15,2,13,9,6,9,6,2,13,5,2,6,0,15,0,15,0,15,0,0,15,0,6,0,15,1
19,5,13,6,1,18,13,6,12,17,1,19,2,18,0,1,18,1,17,1,6,1,0,19,0,2,6,0,19,0,1,6,13,0,19,15,0,19,0,1,17,19,0,2,16,3,17,1,19,1,18,3,0,0,11,14,7,19,1,12,8,15,5,18,2,17,4,11,7,11,4,14,4,14,1,19,0,0,8,19,10,9,11,8,10,0,19,0,9,11,2,15,3,12,10,5,10,5,3,12,4,3,5,0,15,0,15,0,15,0,0,15,0,5,0,15,1
17,0,17,0,0,13,17,1,17,11,0,19,5,12,0,4,18,6,13,0,1,1,1,18,0,5,0,0,18,0,6,1,18,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,12,16,5,19,0,13,6,17,2,19,0,19,1,13,6,13,2,17,2,17,0,19,0,0,11,19,7,12,8,11,7,0,19,0,2,15,0,15,0,15,3,12,3,12,0,15,11,0,12,0,15,0,15,0,15,0,0,15,0,12,0,15,2
17,5,11,6,0,19,12,7,10,18,0,19,0,18,0,0,18,0,18,0,7,1,1,18,1,0,6,0,18,0,0,7,12,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,11,15,6,19,0,12,7,16,3,19,0,19,2,12,7,12,3,16,3,16,0,19,0,0,16,19,2,17,3,16,2,0,19,0,9,12,1,15,2,13,10,5,10,5,2,13,4,2,5,0,15,0,15,0,15,0,0,15,0,5,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,8,10,10,19,4,9,11,11,9,15,5,14,8,8,10,8,8,10,8,10,4,19,0,0,2,19,16,3,17,2,16,0,19,0,13,9,4,15,5,10,14,1,14,1,5,10,0,5,1,0,15,0,15,0,15,0,0,15,0,1,0,15,2
19,3,15,4,1,18,15,4,14,17,1,19,2,18,0,1,18,1,17,1,4,1,0,19,0,2,4,0,19,0,1,4,15,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,10,13,8,19,3,11,9,14,6,16,4,15,5,10,8,10,5,13,5,13,3,19,0,0,7,19,11,8,12,7,11,0,19,0,9,9,4,15,4,10,10,4,10,5,5,10,4,5,5,0,15,0,15,0,15,0,0,15,0,5,0,15,1
19,8,10,9,1,18,10,9,9,17,1,19,2,18,0,1,18,1,17,1,9,1,0,19,0,2,9,0,19,0,1,9,10,0,19,14,3,19,0,4,15,19,0,4,14,5,15,4,16,4,15,5,0,0,8,11,10,19,4,9,11,12,8,15,5,14,7,8,10,8,7,11,7,11,4,19,0,0,2,19,15,3,16,3,16,0,19,0,14,4,9,15,9,5,15,0,14,0,10,5,0,10,1,0,15,0,15,0,15,0,0,15,0,1,0,15,1
17,2,14,3,0,19,15,4,13,18,0,19,0,18,0,0,18,0,18,0,4,1,1,18,1,0,3,0,18,0,0,4,15,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,12,15,5,19,0,13,6,16,3,19,0,19,2,13,6,13,3,16,3,16,0,19,0,0,15,19,3,16,4,15,3,0,19,0,6,15,0,15,0,15,7,8,7,8,0,15,7,0,8,0,15,0,15,0,15,0,0,15,0,8,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,15,1,19,0,2,16,19,0,3,15,4,16,2,18,3,17,4,0,0,10,13,8,19,2,11,9,14,6,17,3,16,5,10,8,10,5,13,5,13,2,19,0,0,7,19,11,8,12,7,11,0,19,0,8,15,0,15,0,15,9,6,9,6,0,15,5,0,6,0,15,0,15,0,15,0,0,15,0,6,0,15,2
17,7,9,8,0,19,10,9,8,18,0,19,0,18,0,0,18,0,18,0,9,1,1,18,1,0,8,0,18,0,0,9,10,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,12,16,5,19,0,13,6,17,2,19,0,19,1,13,6,13,2,17,2,17,0,19,0,0,16,18,2,17,3,16,2,1,19,0,9,12,1,15,2,13,10,5,10,5,2,13,4,2,5,0,15,0,15,0,15,0,0,15,0,5,0,15,2
19,17,2,18,1,19,1,17,1,18,0,19,1,18,0,0,18,0,18,1,18,1,0,19,0,1,18,0,19,0,0,17,1,0,17,15,2,17,1,3,16,18,2,3,15,4,16,3,17,3,16,4,2,1,9,13,9,19,3,10,10,14,6,16,4,15,5,9,9,9,5,13,5,13,3,19,0,0,11,19,7,12,8,11,7,0,19,0,14,5,8,10,8,6,15,0,14,0,9,6,0,9,1,3,15,4,11,4,11,0,0,15,4,1,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,8,11,10,19,4,9,11,12,8,15,5,14,7,8,10,8,7,11,7,11,4,19,0,0,2,19,16,3,17,2,16,0,19,0,12,11,2,15,3,12,13,2,13,2,3,12,1,3,2,0,15,0,15,0,15,0,0,15,0,2,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,13,5,19,0,6,14,19,0,5,13,6,13,5,14,5,13,6,0,0,8,10,10,19,5,9,11,11,9,14,6,13,8,8,10,8,8,10,8,10,5,19,0,0,5,19,13,6,14,5,13,0,19,0,10,11,2,15,3,12,11,4,11,4,3,12,3,3,4,0,15,0,15,0,15,0,0,15,0,4,0,15,1
19,5,13,6,1,18,13,6,12,17,1,19,2,18,0,1,18,1,17,1,6,1,0,19,0,2,6,0,19,0,1,6,13,0,19,3,5,19,0,6,5,19,0,14,4,15,5,6,14,13,13,15,0,0,7,10,11,19,6,8,12,11,9,13,7,12,8,7,11,7,8,10,8,10,6,19,0,0,1,19,17,1,17,2,18,0,19,0,14,2,11,15,11,3,15,0,14,0,12,3,0,12,1,0,15,0,15,0,15,0,0,15,0,1,0,15,1
19,0,16,2,0,19,16,3,13,18,0,19,0,18,0,0,18,0,18,1,3,1,0,19,0,1,2,0,19,0,0,3,16,0,18,14,0,19,1,0,16,18,0,3,16,3,16,0,19,1,19,3,0,0,12,16,5,19,0,13,6,17,2,19,0,19,1,13,6,13,2,17,2,17,0,19,0,0,8,18,10,9,11,8,10,1,19,0,7,13,0,15,1,14,8,7,8,7,1,14,6,1,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
19,6,12,7,1,18,12,7,11,17,1,19,2,18,0,1,18,1,17,1,7,1,0,19,0,2,7,0,19,0,1,7,12,0,17,19,0,18,1,0,19,18,1,0,19,0,19,0,19,0,19,0,1,0,13,16,5,19,0,14,6,17,3,19,0,19,2,13,5,13,2,16,2,16,0,19,0,0,9,19,9,10,10,9,9,0,19,0,8,12,1,15,2,13,9,6,9,6,2,13,5,2,6,0,15,0,15,0,15,0,0,15,0,6,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,10,12,8,19,3,11,9,13,7,16,4,15,6,10,8,10,6,12,6,12,3,19,0,0,5,19,13,6,14,5,13,0,19,0,11,10,3,15,3,11,12,2,12,3,4,11,2,4,3,0,15,0,15,0,15,0,0,15,0,3,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,6,1,19,0,2,10,19,0,9,9,10,10,2,18,6,17,10,0,0,11,14,7,19,2,12,8,15,5,17,3,16,4,11,7,11,4,14,4,14,2,19,0,0,6,19,12,7,13,6,12,0,19,0,9,11,2,15,3,12,10,5,10,5,3,12,4,3,5,0,15,0,15,0,15,0,0,15,0,5,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,9,0,19,0,0,11,19,0,8,11,8,11,0,19,6,19,8,0,0,13,15,5,19,0,14,6,16,4,19,1,18,3,13,5,13,3,15,3,15,0,19,0,0,6,19,12,7,13,6,12,0,19,0,7,15,0,15,0,15,8,7,8,7,0,15,6,0,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,4,3,19,0,4,7,19,0,12,6,13,7,4,16,10,15,13,0,0,9,12,9,19,3,10,10,13,7,16,4,15,6,9,9,9,6,12,6,12,3,19,0,0,5,19,13,6,14,5,13,0,19,0,10,11,2,15,3,12,11,4,11,4,3,12,3,3,4,0,15,0,15,0,15,0,0,15,0,4,0,15,1
19,5,13,6,1,18,13,6,12,17,1,19,2,18,0,1,18,1,17,1,6,1,0,19,0,2,6,0,19,0,1,6,13,0,19,16,1,19,0,2,17,19,0,2,16,3,17,2,18,2,17,3,0,0,10,12,8,19,3,11,9,13,7,16,4,15,6,10,8,10,6,12,6,12,3,19,0,0,4,19,14,5,15,4,14,0,19,0,13,6,7,15,7,7,14,0,14,1,8,7,0,8,1,0,15,0,15,0,15,0,0,15,0,1,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,13,0,19,0,1,16,19,0,3,15,4,15,0,19,1,18,4,0,0,13,16,5,19,0,14,6,17,3,19,1,18,2,13,5,13,2,16,2,16,0,19,0,0,8,19,10,9,11,8,10,0,19,0,6,15,0,15,0,15,7,8,7,8,0,15,7,0,8,0,15,0,15,0,15,0,0,15,0,8,0,15,1
19,7,11,8,1,18,11,8,10,17,1,19,2,18,0,1,18,1,17,1,8,1,0,19,0,2,8,0,19,0,1,8,11,0,19,17,0,19,0,1,18,19,0,1,17,2,18,1,19,1,18,2,0,0,11,14,7,19,1,12,8,15,5,18,2,17,4,11,7,11,4,14,4,14,1,19,0,0,8,19,10,9,11,8,10,0,19,0,12,7,6,15,6,8,13,1,13,2,7,8,1,7,2,0,15,0,15,0,15,0,0,15,0,2,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,17,9,4,18,1,5,12,18,1,7,11,8,12,5,15,5,14,8,1,0,8,11,10,19,5,9,11,12,8,14,6,13,7,8,10,8,7,11,7,11,5,19,0,0,3,19,15,4,16,3,15,0,19,0,11,10,3,15,4,11,12,3,12,3,4,11,2,4,3,0,15,0,15,0,15,0,0,15,0,3,0,15,1
19,11,6,14,1,19,5,13,3,18,0,19,1,18,0,0,18,0,18,1,14,1,0,19,0,1,14,0,19,0,0,13,5,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,10,13,8,19,3,11,9,14,6,16,4,15,5,10,8,10,5,13,5,13,3,19,0,0,16,19,2,17,3,16,2,0,19,0,11,9,4,15,4,10,12,2,12,3,5,10,2,5,3,0,15,0,15,0,15,0,0,15,0,3,0,15,2
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,18,0,19,0,0,19,19,0,0,18,1,19,0,19,0,19,1,0,0,12,15,6,19,0,13,7,16,4,19,1,18,3,12,6,12,3,15,3,15,0,19,0,0,9,19,9,10,10,9,9,0,19,0,8,13,0,15,1,14,9,6,9,6,1,14,5,1,6,0,15,0,15,0,15,0,0,15,0,6,0,15,2
19,2,14,4,0,19,14,5,11,18,0,19,0,18,0,0,18,0,18,1,5,1,0,19,0,1,4,0,19,0,0,5,14,0,19,14,0,19,0,0,15,19,0,4,15,4,15,0,19,3,19,4,0,0,13,16,4,19,0,14,5,17,3,19,0,19,2,14,5,14,2,16,2,16,0,19,0,0,6,19,12,7,13,6,12,0,19,0,8,11,2,15,3,12,9,6,9,6,3,12,5,3,6,0,15,0,15,0,15,0,0,15,0,6,0,15,1
19,13,5,14,1,19,5,14,4,18,0,19,1,18,0,0,18,0,18,1,14,1,0,19,0,1,14,0,19,0,0,14,5,0,19,18,0,19,0,0,19,19,0,0,18,1,19,0,19,0,19,1,0,0,12,15,6,19,0,13,7,16,4,19,1,18,3,12,6,12,3,15,3,15,0,19,0,0,12,19,6,13,7,12,6,0,19,0,10,10,3,15,3,11,11,3,11,4,4,11,3,4,4,0,15,0,15,0,15,0,0,15,0,4,0,15,2
19,0,18,0,0,19,18,1,17,18,0,19,0,18,0,0,18,0,18,1,1,1,0,19,0,1,0,0,19,0,0,1,18,0,19,15,0,19,0,0,17,19,0,2,17,2,17,0,19,0,19,2,0,0,13,16,4,19,0,14,5,17,3,19,0,19,2,14,5,14,2,16,2,16,0,19,0,0,7,19,11,8,12,7,11,0,19,0,7,15,0,15,0,15,8,7,8,7,0,15,6,0,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
17,3,13,4,0,19,14,5,12,18,0,19,0,18,0,0,18,0,18,0,5,1,1,18,1,0,4,0,18,0,0,5,14,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,13,17,4,19,0,14,5,18,2,19,0,19,1,14,5,14,1,17,1,17,0,19,0,0,12,19,6,13,7,12,6,0,19,0,6,15,0,15,0,15,7,8,7,8,0,15,7,0,8,0,15,0,15,0,15,0,0,15,0,8,0,15,2
19,5,13,6,1,18,13,6,12,17,1,19,2,18,0,1,18,1,17,1,6,1,0,19,0,2,6,0,19,0,1,6,13,0,19,18,0,19,0,0,19,19,0,0,18,1,19,0,19,0,19,1,0,0,13,16,5,19,0,14,6,17,3,19,1,18,2,13,5,13,2,16,2,16,0,19,0,0,11,19,7,12,8,11,7,0,19,0,7,12,1,15,2,13,8,7,8,7,2,13,6,2,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
19,4,14,5,1,18,14,5,13,17,1,19,2,18,0,1,18,1,17,1,5,1,0,19,0,2,5,0,19,0,1,5,14,0,19,16,1,19,0,2,17,19,0,2,16,3,17,2,18,2,17,3,0,0,10,13,8,19,2,11,9,14,6,17,3,16,5,10,8,10,5,13,5,13,2,19,0,0,7,19,11,8,12,7,11,0,19,0,11,8,5,15,5,9,12,2,12,3,6,9,2,6,3,0,15,0,15,0,15,0,0,15,0,3,0,15,2
19,0,19,0,1,10,19,0,19,8,1,19,10,10,0,8,18,9,9,1,0,1,0,19,0,10,0,0,19,0,9,0,19,0,19,1,3,19,0,4,2,19,0,17,2,17,2,4,16,16,15,17,0,0,9,12,9,19,3,10,10,13,7,16,4,15,6,9,9,9,6,12,6,12,3,19,0,0,4,19,14,5,15,4,14,0,19,0,8,15,0,15,0,15,9,6,9,6,0,15,5,0,6,0,15,0,15,0,15,0,0,15,0,6,0,15,1
17,1,16,1,0,19,17,2,16,18,0,19,0,18,0,0,18,0,18,0,2,1,1,18,1,0,1,0,18,0,0,2,17,1,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,12,16,5,19,0,13,6,17,3,19,0,19,2,13,6,13,2,16,2,16,0,19,0,0,11,19,7,12,8,11,7,0,19,0,6,15,0,15,0,15,7,8,7,8,0,15,7,0,8,0,15,0,15,0,15,0,0,15,0,8,0,15,2
19,0,19,0,2,7,19,0,19,5,2,18,12,7,1,10,17,12,7,2,0,2,0,19,0,12,0,0,19,0,12,0,19,0,19,7,1,19,0,2,10,19,0,9,10,9,10,2,18,6,17,9,0,0,10,13,8,19,2,11,9,14,6,17,3,16,5,10,8,10,5,13,5,13,2,19,0,0,2,19,14,4,16,3,15,0,19,0,9,15,0,15,0,15,10,5,10,5,0,15,4,0,5,0,15,0,15,0,15,0,0,15,0,5,0,15,2
19,0,18,0,0,19,18,1,17,18,0,19,0,18,0,0,18,0,18,1,1,1,0,19,0,1,0,0,19,0,0,1,18,0,19,8,0,19,0,0,9,19,0,10,9,10,9,0,19,9,19,10,0,0,14,17,3,19,0,15,4,18,1,19,0,19,0,14,4,15,1,18,0,18,0,19,0,0,7,18,11,8,12,7,11,1,19,0,6,15,0,15,0,15,7,8,7,8,0,15,7,0,8,0,15,0,15,0,15,0,0,15,0,8,0,15,1
19,1,17,2,1,18,17,2,16,17,1,19,2,18,0,1,18,1,17,1,2,1,0,19,0,2,2,0,19,0,1,2,17,0,19,19,0,19,0,0,19,19,0,0,19,0,19,0,19,0,19,0,0,0,14,17,4,19,0,15,5,18,2,19,0,19,1,14,4,14,1,17,1,17,0,19,0,0,10,19,8,11,9,10,8,0,19,0,5,15,0,15,0,15,6,9,6,9,0,15,8,0,9,0,15,0,15,0,15,0,0,15,0,9,0,15,1
19,1,16,2,0,19,16,3,14,18,0,19,0,18,0,0,18,0,18,1,3,1,0,19,0,1,2,0,19,0,0,3,16,0,19,7,0,19,0,0,9,19,0,10,9,10,9,0,19,8,19,10,0,0,13,16,4,19,0,14,5,17,3,19,0,19,2,14,5,14,2,16,2,16,0,19,0,0,7,19,11,8,12,7,11,0,19,0,7,13,0,15,1,14,8,7,8,7,1,14,6,1,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,13,4,19,0,5,14,19,0,5,13,6,14,5,15,5,14,6,0,0,9,12,9,19,4,10,10,13,7,15,5,14,6,9,9,9,6,12,6,12,4,19,0,0,4,19,14,5,15,4,14,0,19,0,10,8,5,15,5,9,11,3,11,4,6,9,3,6,4,0,15,0,15,0,15,0,0,15,0,4,0,15,1
19,17,2,18,1,19,1,17,1,18,0,19,1,18,0,0,18,0,18,1,18,1,0,19,0,1,18,0,19,0,0,17,1,0,15,16,1,15,3,2,17,16,4,2,16,3,17,2,18,2,17,3,4,3,11,14,7,19,2,12,8,15,5,17,3,16,4,11,7,11,4,14,4,14,2,19,0,0,19,19,0,19,0,19,0,0,19,0,14,7,6,13,6,8,15,0,14,0,7,8,0,7,1,0,15,1,14,1,14,0,0,15,1,1,0,15,2
17,18,0,18,0,19,0,18,0,18,0,19,0,18,0,0,18,0,18,0,19,1,1,18,1,0,18,0,18,0,0,18,0,1,18,19,0,18,0,0,19,19,1,0,19,0,19,0,19,0,19,0,1,0,12,16,5,19,0,13,6,17,2,19,0,19,1,13,6,13,2,17,2,17,0,19,0,0,14,18,4,15,5,14,4,1,19,0,11,7,6,15,6,8,12,2,12,3,7,8,2,7,3,0,15,0,15,0,15,0,0,15,0,3,0,15,2
19,7,11,8,1,18,11,8,10,17,1,19,2,18,0,1,18,1,17,1,8,1,0,19,0,2,8,0,19,0,1,8,11,0,19,14,3,19,0,4,15,19,0,4,14,5,15,4,16,4,15,5,0,0,8,10,10,19,4,9,11,11,9,15,5,14,8,8,10,8,8,10,8,10,4,19,0,0,5,19,12,6,13,6,13,0,19,0,14,4,9,15,9,5,15,0,14,0,10,5,0,10,1,0,15,0,15,0,15,0,0,15,0,1,0,15,2
19,8,10,8,1,18,10,9,9,17,1,19,1,18,0,1,18,1,17,1,9,1,0,19,0,2,9,0,19,0,1,9,10,0,19,13,4,19,0,5,14,19,0,5,13,6,14,5,15,5,14,6,0,0,8,11,10,19,4,9,11,12,8,15,5,14,7,8,10,8,7,11,7,11,4,19,0,0,8,19,10,9,11,8,10,0,19,0,12,7,6,15,6,8,13,1,13,2,7,8,1,7,2,0,15,0,15,0,15,0,0,15,0,2,0,15,2
19,3,15,4,1,18,15,4,14,17,1,19,2,18,0,1,18,1,17,1,4,1,0,19,0,2,4,0,19,0,1,4,15,0,19,18,0,19,0,0,19,19,0,0,18,1,19,0,19,0,19,1,0,0,13,16,5,19,0,14,6,17,3,19,1,18,2,13,5,13,2,16,2,16,0,19,0,0,9,19,9,10,10,9,9,0,19,0,7,13,0,15,1,14,8,7,8,7,1,14,6,1,7,0,15,0,15,0,15,0,0,15,0,7,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,4,3,19,0,4,6,19,0,13,5,14,6,4,16,12,15,14,0,0,9,11,9,19,4,10,10,12,8,15,5,14,7,9,9,9,7,11,7,11,4,19,0,0,1,19,17,2,18,1,17,0,19,0,13,8,5,15,6,9,14,1,14,1,6,9,0,6,1,0,15,0,15,0,15,0,0,15,0,1,0,15,1
19,0,19,0,1,18,19,0,19,17,1,19,2,18,0,1,18,1,17,1,0,1,0,19,0,2,0,0,19,0,1,0,19,0,19,15,2,19,0,3,16,19,0,3,15,4,16,3,17,3,16,4,0,0,9,11,9,19,3,10,10,12,8,16,4,15,7,9,9,9,7,11,7,11,3,19,0,0,9,19,9,10,10,9,9,0,19,0,8,15,0,15,0,15,9,6,9,6,0,15,5,0,6,0,15,0,15,0,15,0,0,15,0,6,0,15,2
17,1,16,1,0,12,17,1,16,10,0,19,6,11,0,5,18,6,12,0,2,1,1,18,1,6,1,0,18,0,7,2,17,1,19,11,0,19,0,0,13,19,0,6,14,5,13,0,19,3,19,5,0,0,13,17,4,19,0,14,5,18,2,19,0,19,1,14,5,14,1,17,1,17,0,19,0,0,11,18,7,12,8,11,7,1,19,0,1,15,0,15,0,15,2,13,2,13,0,15,12,0,13,0,15,0,15,0,15,0,0,15,0,13,0,15,2
