@relation 'Sax dominant'

@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMai numeric
@attribute o1atLai numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMag numeric
@attribute o1atLag numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMah numeric
@attribute o1atLah numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLih numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o2atMee numeric
@attribute o2atLee numeric
@attribute o2atLkk numeric
@attribute o2atMaa numeric
@attribute o2atMff numeric
@attribute o2atLff numeric
@attribute o2atMgg numeric
@attribute o2atLgg numeric
@attribute o2atMhh numeric
@attribute o2atLhh numeric
@attribute o2atMii numeric
@attribute o2atLii numeric
@attribute o2atMjj numeric
@attribute o2atLjj numeric
@attribute o2atMef numeric
@attribute o2atLef numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMfg numeric
@attribute o2atLfg numeric
@attribute o2atMgh numeric
@attribute o2atLgh numeric
@attribute o2atMhi numeric
@attribute o2atLhi numeric
@attribute o2atMij numeric
@attribute o2atLij numeric
@attribute o2atMbe numeric
@attribute o2atLbe numeric
@attribute o2atMfk numeric
@attribute o2atLfk numeric
@attribute o2atMkb numeric
@attribute o2atLkb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMji numeric
@attribute o2atLji numeric
@attribute o2atMih numeric
@attribute o2atLih numeric
@attribute o2atMhg numeric
@attribute o2atLhg numeric
@attribute o2atMgf numeric
@attribute o2atLgf numeric
@attribute o2atMjk numeric
@attribute o2atLjk numeric
@attribute o2atMeh numeric
@attribute o2atLeh numeric
@attribute o2atMia numeric
@attribute o2atLia numeric
@attribute o2atMkj numeric
@attribute o2atLkj numeric
@attribute o2atMfh numeric
@attribute o2atLfh numeric
@attribute o2atMha numeric
@attribute o2atLha numeric
@attribute o2atMeg numeric
@attribute o2atLeg numeric
@attribute o2atMjh numeric
@attribute o2atLjh numeric
@attribute o2atMfa numeric
@attribute o2atLfa numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMbd numeric
@attribute o2atLbd numeric
@attribute o2atMka numeric
@attribute o2atLka numeric
@attribute o2atMdf numeric
@attribute o2atLdf numeric
@attribute o2atMgd numeric
@attribute o2atLgd numeric
@attribute o2atMda numeric
@attribute o2atLda numeric
@attribute o2atMik numeric
@attribute o2atLik numeric
@attribute o2atMfi numeric
@attribute o2atLfi numeric
@attribute o2atMgk numeric
@attribute o2atLgk numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o2atMcf numeric
@attribute o2atLcf numeric
@attribute o2atMhb numeric
@attribute o2atLhb numeric
@attribute o2atMki numeric
@attribute o2atLki numeric
@attribute o2atMib numeric
@attribute o2atLib numeric
@attribute o2atMei numeric
@attribute o2atLei numeric
@attribute o2atMig numeric
@attribute o2atLig numeric
@attribute o2atMce numeric
@attribute o2atLce numeric
@attribute o2atMhf numeric
@attribute o2atLhf numeric
@attribute o2atMfj numeric
@attribute o2atLfj numeric
@attribute o2atMjc numeric
@attribute o2atLjc numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMad numeric
@attribute o2atLad numeric
@attribute o2atMja numeric
@attribute o2atLja numeric
@attribute o2atMgi numeric
@attribute o2atLgi numeric
@attribute o2atMic numeric
@attribute o2atLic numeric
@attribute o2atMfe numeric
@attribute o2atLfe numeric
@attribute o2atMhk numeric
@attribute o2atLhk numeric
@attribute o2atMke numeric
@attribute o2atLke numeric
@attribute o2atMea numeric
@attribute o2atLea numeric
@attribute o2atMga numeric
@attribute o2atLga numeric
@attribute o2atMkc numeric
@attribute o2atLkc numeric
@attribute o2atMkf numeric
@attribute o2atLkf numeric
@attribute o2atMhe numeric
@attribute o2atLhe numeric
@attribute o2atMjf numeric
@attribute o2atLjf numeric
@attribute o2atMhj numeric
@attribute o2atLhj numeric
@attribute o2atMgj numeric
@attribute o2atLgj numeric
@attribute o2atMjb numeric
@attribute o2atLjb numeric
@attribute o2atMhd numeric
@attribute o2atLhd numeric
@attribute o2atMjd numeric
@attribute o2atLjd numeric
@attribute o2atMid numeric
@attribute o2atLid numeric
@attribute o2atMkh numeric
@attribute o2atLkh numeric
@attribute o2atMjg numeric
@attribute o2atLjg numeric
@attribute o2atMie numeric
@attribute o2atLie numeric
@attribute o2atMje numeric
@attribute o2atLje numeric
@attribute o2atMkd numeric
@attribute o2atLkd numeric
@attribute o2atMif numeric
@attribute o2atLif numeric
@attribute o2atMkg numeric
@attribute o2atLkg numeric
@attribute o2atMej numeric
@attribute o2atLej numeric
@attribute o2atMhc numeric
@attribute o2atLhc numeric
@attribute o2atMge numeric
@attribute o2atLge numeric
@attribute o2atMgc numeric
@attribute o2atLgc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMae numeric
@attribute o2atLae numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o2atMbf numeric
@attribute o2atLbf numeric
@attribute o2atMgb numeric
@attribute o2atLgb numeric
@attribute o2atMdg numeric
@attribute o2atLdg numeric
@attribute o3atMff numeric
@attribute o3atLff numeric
@attribute o3atMgg numeric
@attribute o3atLgg numeric
@attribute o3atMfg numeric
@attribute o3atLfg numeric
@attribute o3atMfk numeric
@attribute o3atLfk numeric
@attribute o3atMgf numeric
@attribute o3atLgf numeric
@attribute o3atMee numeric
@attribute o3atLee numeric
@attribute o3atMef numeric
@attribute o3atLef numeric
@attribute o3atMek numeric
@attribute o3atLek numeric
@attribute o3atMfe numeric
@attribute o3atLfe numeric
@attribute o3atMge numeric
@attribute o3atLge numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMhh numeric
@attribute o3atLhh numeric
@attribute o3atMii numeric
@attribute o3atLii numeric
@attribute o3atMgh numeric
@attribute o3atLgh numeric
@attribute o3atMhi numeric
@attribute o3atLhi numeric
@attribute o3atMhk numeric
@attribute o3atLhk numeric
@attribute o3atMih numeric
@attribute o3atLih numeric
@attribute o3atMhg numeric
@attribute o3atLhg numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMig numeric
@attribute o3atLig numeric
@attribute o3atMeg numeric
@attribute o3atLeg numeric
@attribute o3atMjh numeric
@attribute o3atLjh numeric
@attribute o3atMdk numeric
@attribute o3atLdk numeric
@attribute o3atMhf numeric
@attribute o3atLhf numeric
@attribute o3atMgk numeric
@attribute o3atLgk numeric
@attribute o3atLik numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atMck numeric
@attribute o3atLck numeric
@attribute o3atMji numeric
@attribute o3atLji numeric
@attribute o3atMcc numeric
@attribute o3atMfd numeric
@attribute o3atLfd numeric
@attribute o3atMjf numeric
@attribute o3atLjf numeric
@attribute o3atMeh numeric
@attribute o3atLeh numeric
@attribute destClass {1.0,2.0}

@data
20,25,31,7,4,30,22,9,1,26,22,9,5,26,1,0,31,0,0,30,5,25,0,31,1,9,5,9,0,30,0,30,31,0,31,0,1,0,31,0,0,31,22,0,22,0,5,0,0,30,0,30,0,0,0,9,0,26,0,0,31,0,6,25,3,2,14,22,18,13,20,9,22,7,24,5,8,24,2,28,16,15,19,11,21,8,23,6,3,26,16,5,3,5,2,28,23,5,20,8,19,10,15,14,26,4,8,11,3,9,26,4,16,11,3,11,8,15,21,6,3,23,5,25,3,27,3,5,5,24,4,15,3,27,24,4,16,9,20,5,3,28,4,24,3,11,24,4,3,9,8,9,19,8,4,26,15,10,16,7,4,7,2,28,3,27,3,7,19,9,4,9,6,22,22,4,7,4,3,26,3,15,4,5,16,4,6,10,15,6,21,6,19,7,3,7,4,11,4,7,4,9,22,4,19,6,6,8,6,6,5,5,15,8,20,4,8,7,4,11,6,14,4,15,3,27,3,26,4,26,4,26,3,24,3,15,5,15,30,19,30,0,30,0,31,0,30,0,6,31,8,22,9,1,9,22,9,0,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,8,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,22,30,0,8,1,2.0
8,30,31,19,0,30,10,20,0,31,10,21,0,30,1,0,31,0,0,30,0,30,0,31,1,21,0,21,0,30,0,30,31,0,31,0,1,0,31,0,0,31,10,0,10,0,0,0,0,30,0,30,0,0,0,21,0,30,0,0,31,0,7,25,0,2,15,21,18,12,21,9,23,6,29,4,9,23,2,28,16,14,19,10,22,7,25,5,4,26,17,1,4,1,3,28,24,5,22,7,19,10,16,13,30,1,9,11,3,8,30,0,16,11,3,11,9,14,22,5,3,22,5,26,4,26,3,1,5,23,4,13,3,27,25,1,16,8,20,1,2,27,4,23,3,11,25,0,3,8,9,8,19,7,4,26,16,10,17,6,3,5,3,27,3,27,3,6,19,7,3,7,7,21,23,1,8,0,3,26,3,14,4,0,17,0,7,10,16,5,23,5,20,5,3,6,4,10,4,5,4,7,23,0,19,5,7,7,7,5,5,0,16,7,20,0,9,6,3,10,7,13,3,13,4,26,3,26,4,26,4,25,4,23,3,14,5,14,30,14,30,0,30,0,31,0,30,0,13,28,14,15,15,0,15,16,15,0,1,29,2,29,30,0,30,0,30,0,30,0,31,0,30,0,30,0,1,31,30,0,14,0,30,0,2,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,2,16,30,0,14,0,2.0
28,25,31,1,4,30,29,2,1,26,29,2,5,26,1,0,31,0,0,30,5,25,0,31,1,2,5,2,0,30,0,30,31,0,31,0,1,0,31,0,0,31,29,0,29,0,5,0,0,30,0,30,0,0,0,2,0,26,0,0,31,0,5,25,3,3,13,23,16,14,19,11,22,8,26,5,7,25,3,27,14,16,17,12,21,9,24,7,4,26,15,4,4,4,3,27,24,6,20,9,17,12,14,15,27,4,7,13,3,10,27,4,14,13,3,13,7,16,21,6,3,24,5,26,4,26,4,4,5,25,4,15,3,27,24,4,15,10,18,4,3,27,4,25,3,12,24,4,3,9,7,10,17,9,4,26,14,12,15,7,4,6,3,27,4,27,4,7,18,9,3,9,5,23,21,4,6,4,3,26,3,16,4,4,15,4,5,12,15,6,21,7,18,7,4,6,4,12,5,6,4,9,21,4,18,6,5,9,6,6,5,4,14,9,18,4,7,7,3,12,5,15,3,15,4,26,4,26,4,26,4,25,4,25,3,15,5,16,28,29,30,0,29,1,30,0,29,1,0,31,0,30,1,1,1,30,1,1,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,0,2,30,0,0,1,29,0,31,0,0,0,31,0,31,0,1,30,0,0,0,30,29,0,0,1,2.0
27,26,31,2,3,30,28,3,1,27,28,3,4,27,1,0,31,0,0,30,4,26,0,31,1,3,4,3,0,30,0,30,31,0,31,0,1,0,31,0,0,31,28,0,28,0,4,0,0,30,0,30,0,0,0,3,0,27,0,0,31,0,5,25,0,2,14,24,18,13,21,9,23,6,29,4,6,25,2,28,15,15,19,10,22,7,25,5,4,26,16,1,4,1,3,28,24,5,22,7,19,10,15,14,30,1,6,11,3,8,30,0,15,11,3,11,6,15,22,5,3,25,5,26,4,26,3,1,5,25,4,14,3,27,25,1,15,8,20,1,2,27,4,25,3,11,25,0,3,8,6,8,19,7,4,26,15,10,16,6,3,5,3,27,3,27,3,6,19,7,3,7,5,24,23,1,6,0,3,26,3,15,4,0,16,0,5,10,15,5,23,5,20,5,3,6,4,10,4,5,4,7,23,0,19,5,5,7,5,5,5,0,15,7,20,0,6,6,3,10,5,14,3,14,4,26,3,26,4,26,4,25,4,25,3,15,5,15,24,27,30,2,26,4,27,0,26,4,2,31,2,28,3,1,3,28,3,4,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,2,5,30,0,0,1,26,0,31,0,0,0,31,0,31,0,1,30,0,0,0,28,26,0,2,1,2.0
31,13,31,0,10,30,31,0,1,17,31,0,14,17,1,0,31,0,0,30,14,16,0,31,1,0,14,0,0,30,0,30,31,0,31,0,1,0,31,0,0,31,31,0,31,0,14,0,0,30,0,30,0,0,0,0,0,17,0,0,31,0,10,25,3,2,15,18,18,13,19,9,21,8,26,6,12,20,3,28,16,15,19,10,20,9,23,7,4,26,17,4,4,4,2,28,23,7,20,8,18,10,15,13,27,4,12,11,3,10,27,4,16,11,3,11,12,15,21,7,3,19,5,25,3,27,3,4,5,20,4,14,3,27,23,4,16,10,20,4,3,27,4,20,4,11,23,4,4,10,12,10,19,9,4,25,15,10,17,8,4,8,2,27,3,27,3,8,19,9,4,10,10,18,21,4,11,4,3,26,3,14,4,4,16,4,10,10,16,7,21,7,20,7,4,8,4,11,5,8,4,10,21,4,20,7,10,9,11,7,5,4,15,9,20,4,12,8,4,11,10,13,4,14,3,26,3,26,4,26,4,26,4,20,4,14,5,15,27,31,30,3,28,4,28,1,27,3,0,31,0,31,0,1,0,31,0,3,0,31,0,31,30,0,30,0,30,1,30,0,31,0,30,0,30,0,0,31,30,0,0,4,30,0,0,1,27,0,31,1,0,0,31,0,31,0,1,30,0,0,0,31,27,0,0,1,2.0
29,5,31,0,16,30,30,1,1,10,30,1,21,10,1,0,31,0,1,30,21,10,0,31,1,1,21,1,0,30,0,30,31,0,31,0,1,0,31,0,1,31,30,0,30,0,21,0,0,30,0,30,0,0,0,1,0,10,0,0,31,0,4,25,0,3,8,25,20,20,23,9,26,6,31,3,5,25,3,27,10,22,21,10,24,7,27,4,4,26,10,0,4,0,3,27,27,4,24,7,21,10,9,20,31,0,5,10,4,7,31,0,10,10,4,10,5,22,24,4,3,26,4,26,4,26,4,0,5,26,5,20,3,27,27,0,10,7,21,0,3,27,4,26,4,10,27,0,4,7,5,7,21,7,4,26,9,10,10,4,4,4,3,27,4,27,4,4,21,7,4,7,4,25,24,0,5,0,3,26,4,21,4,0,9,0,5,10,9,4,24,4,21,4,4,4,5,10,5,4,5,7,24,0,21,4,5,7,5,4,5,0,9,7,21,0,5,4,4,10,5,20,4,20,4,26,4,26,4,26,4,25,4,26,4,20,5,22,2,29,30,27,2,27,3,0,3,28,0,31,0,30,1,1,1,30,1,28,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,0,28,30,0,0,1,3,0,31,0,0,0,31,0,31,0,1,30,0,0,0,30,3,0,0,1,2.0
31,24,31,0,3,30,31,0,1,26,31,0,5,26,1,0,31,0,0,30,5,25,0,31,1,0,5,0,0,30,0,30,31,0,31,0,1,0,31,0,0,31,31,0,31,0,5,0,0,30,0,30,0,0,0,0,0,26,0,0,31,0,9,26,5,2,13,19,18,15,20,10,23,8,24,6,10,21,3,28,15,16,19,12,22,9,24,7,4,27,15,6,4,6,2,28,23,7,21,8,18,10,13,15,25,6,11,12,3,9,25,5,15,12,2,11,11,17,21,7,2,20,4,26,3,27,3,6,4,21,3,15,2,27,24,6,15,10,20,6,3,27,4,21,3,10,24,6,4,8,11,10,19,8,4,26,13,10,15,7,4,7,2,27,3,27,3,7,20,10,4,8,9,19,22,6,10,6,2,27,2,16,4,6,14,6,9,10,14,7,22,7,20,7,4,7,3,10,4,7,4,8,21,6,19,7,10,8,10,7,4,6,14,8,19,6,11,7,3,10,9,15,3,15,3,26,3,27,3,26,3,26,4,21,3,15,4,17,29,13,30,0,29,0,30,0,30,1,16,31,16,14,17,1,17,14,17,1,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,16,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,14,30,0,16,1,1.0
28,18,31,1,9,30,29,2,1,20,29,2,11,20,1,0,31,0,0,30,11,19,0,31,1,2,11,2,0,30,0,30,31,0,31,0,1,0,31,0,0,31,29,0,29,0,11,0,0,30,0,30,0,0,0,2,0,20,0,0,31,0,5,26,0,2,13,23,17,14,20,10,24,7,29,3,7,25,2,28,14,16,18,11,22,8,25,5,3,27,15,1,3,1,2,28,25,4,21,8,18,11,14,15,30,0,7,12,3,9,30,0,14,12,3,12,7,16,21,4,3,24,4,27,3,27,3,1,4,25,4,16,2,28,26,1,15,9,19,1,2,28,3,25,3,12,26,0,3,9,7,9,18,8,3,27,14,11,15,5,3,5,2,28,3,28,3,5,19,8,3,9,5,24,22,1,6,1,3,27,3,16,3,1,15,0,5,12,14,4,22,5,19,5,3,5,4,12,4,5,4,9,22,0,18,4,5,9,5,5,4,1,14,8,19,0,7,5,3,12,5,16,3,16,3,27,3,27,3,27,4,26,3,25,3,16,4,16,22,29,30,4,24,6,25,0,24,6,0,31,0,30,1,1,1,30,1,6,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,0,7,30,0,0,1,24,0,31,0,0,0,31,0,31,0,1,30,0,0,0,30,24,0,0,1,2.0
26,26,31,3,3,30,27,4,1,27,27,4,4,27,1,0,31,0,0,30,4,26,0,31,1,4,4,4,0,30,0,30,31,0,31,0,1,0,31,0,0,31,27,0,27,0,4,0,0,30,0,30,0,0,0,4,0,27,0,0,31,0,4,26,1,2,13,25,17,14,20,10,24,7,28,3,5,26,2,28,14,16,18,11,22,8,25,5,3,27,15,2,3,1,2,28,25,4,21,8,18,11,14,15,29,1,5,12,2,9,29,1,14,12,2,12,5,16,21,4,2,26,4,27,3,27,3,2,4,26,3,15,2,28,26,2,15,9,19,2,2,28,3,26,2,11,26,1,2,8,5,9,18,8,3,27,14,11,15,5,2,4,2,28,3,28,2,5,19,8,2,8,4,25,22,2,5,1,2,27,2,16,3,1,15,1,4,11,14,4,22,5,19,5,2,4,3,11,3,4,3,8,22,1,18,4,4,8,4,4,4,1,14,8,19,1,5,5,2,11,4,15,2,15,3,27,3,27,3,27,3,26,3,26,2,15,4,16,30,10,30,0,30,0,31,0,30,0,17,31,18,12,19,1,19,12,19,0,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,18,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,12,30,0,18,1,1.0
31,10,31,0,17,26,31,0,1,12,31,0,19,12,1,0,31,0,3,27,19,11,0,31,1,0,19,0,2,30,3,27,31,0,31,0,1,0,31,0,0,28,31,0,31,0,19,0,0,30,0,30,0,0,3,0,3,12,3,0,31,0,9,24,0,3,17,19,22,10,25,7,27,4,31,2,10,21,4,27,19,11,23,8,26,5,28,3,5,25,19,0,5,0,3,27,28,3,26,5,23,8,19,11,31,0,11,8,4,5,31,0,19,8,4,8,11,12,26,3,3,20,6,25,5,26,4,0,6,21,6,11,3,26,28,0,19,5,23,0,4,26,5,21,5,8,28,0,5,5,11,5,23,5,5,25,19,8,19,3,5,3,3,26,4,26,4,3,23,5,5,5,9,19,26,0,10,0,3,25,4,12,5,0,19,0,10,8,19,3,26,3,23,3,5,3,6,8,6,3,6,5,26,0,23,3,10,5,10,3,6,0,19,5,23,0,11,3,5,8,10,11,5,11,5,25,4,25,5,25,5,24,5,21,5,11,6,12,0,31,10,30,1,31,1,1,0,30,0,31,0,31,0,1,0,31,0,30,0,31,0,31,24,20,30,4,11,21,26,6,26,1,25,5,10,20,0,31,10,5,0,31,25,0,0,1,0,20,11,1,1,0,31,0,31,0,1,30,0,0,0,31,0,0,0,21,2.0
31,12,31,0,15,30,31,0,1,14,31,0,17,14,1,0,31,0,0,30,17,13,0,31,1,0,17,0,0,30,0,30,31,0,31,0,1,0,31,0,0,31,31,0,31,0,17,0,0,30,0,30,0,0,0,0,0,14,0,0,31,0,6,26,3,2,13,22,16,14,19,11,22,8,26,5,8,24,3,28,14,16,17,12,21,9,24,7,4,27,15,4,4,4,2,28,24,6,20,9,17,12,14,15,27,4,8,13,2,10,27,4,14,13,2,13,8,16,21,6,2,23,4,26,3,27,3,4,4,24,3,15,2,27,24,4,15,10,18,4,3,27,4,24,3,12,24,4,3,9,8,10,17,9,4,26,14,12,15,7,4,6,2,27,3,27,3,7,18,9,3,9,6,22,21,4,7,4,2,27,2,16,4,4,15,4,6,12,15,6,21,7,18,7,4,6,3,12,4,6,3,9,21,4,18,6,6,9,7,6,4,4,14,9,18,4,8,7,3,12,6,15,3,15,3,26,3,27,3,26,3,26,4,24,3,15,4,16,26,29,30,2,27,3,28,0,27,3,0,31,0,30,1,1,1,30,1,3,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,0,4,30,0,0,1,27,0,31,0,0,0,31,0,31,0,1,30,0,0,0,30,27,0,0,1,2.0
31,2,31,0,27,30,31,0,1,3,31,0,28,3,1,0,31,0,1,30,28,3,0,31,1,0,28,0,0,30,0,30,31,0,31,0,1,0,31,0,1,31,31,0,31,0,28,0,0,30,0,30,0,0,0,0,0,3,0,0,31,0,6,26,5,2,13,22,16,14,20,11,22,9,24,7,7,24,2,28,14,15,18,12,21,10,23,8,3,27,15,6,3,6,2,28,22,8,21,9,17,12,14,16,25,6,8,13,3,10,25,5,15,12,3,13,7,16,21,8,3,23,4,26,3,27,3,6,4,24,4,16,2,27,23,6,15,10,18,6,3,28,4,24,3,13,23,6,3,10,8,10,18,10,4,27,15,13,15,8,4,8,2,28,3,27,3,8,18,10,4,10,7,22,21,6,7,6,2,27,3,16,4,6,15,6,7,13,15,8,21,8,18,8,3,8,4,13,4,8,4,10,21,6,18,8,7,10,7,8,4,6,15,10,18,6,8,8,4,13,7,16,4,16,3,27,3,27,3,26,3,26,3,24,3,16,4,16,30,16,30,0,30,0,31,0,30,0,13,31,13,17,14,1,14,17,14,0,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,13,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,17,30,0,13,1,1.0
29,6,31,0,19,30,30,0,0,9,30,1,22,9,1,0,31,0,0,30,21,8,0,31,1,1,22,1,0,30,0,30,31,0,31,0,1,0,31,0,0,31,30,0,30,0,22,0,0,30,0,30,0,0,0,1,0,9,0,0,31,0,10,26,3,2,15,18,19,13,20,9,21,8,24,7,12,20,2,28,16,15,20,10,21,9,22,8,3,27,17,5,3,5,2,28,22,7,20,8,19,9,15,13,26,4,12,11,2,9,26,5,16,11,2,10,12,15,21,7,2,19,4,26,3,27,3,5,4,20,3,13,2,27,23,4,16,10,21,4,3,28,4,20,2,9,22,5,2,8,12,10,19,8,4,27,15,9,16,9,4,7,2,28,3,27,3,8,20,9,3,8,10,18,22,4,11,5,2,27,2,14,4,5,16,5,10,9,16,7,21,8,20,8,3,7,3,9,4,7,3,8,21,5,20,7,10,8,11,7,4,5,15,8,20,5,12,9,3,9,10,13,3,13,3,27,3,27,3,26,3,26,3,20,2,13,4,15,27,28,28,2,27,2,28,0,28,3,1,31,1,29,2,1,2,29,2,3,0,31,0,31,29,1,30,0,28,1,29,0,30,0,30,1,29,2,0,31,29,1,1,3,30,0,0,1,28,2,29,0,0,0,31,0,31,0,1,30,0,0,0,29,28,0,1,2,1.0
29,23,31,0,6,30,30,1,1,24,30,1,7,24,1,0,31,0,0,30,7,23,0,31,1,1,7,1,0,30,0,30,31,0,31,0,1,0,31,0,0,31,30,0,30,0,7,0,0,30,0,30,0,0,0,1,0,24,0,0,31,0,5,25,4,3,12,23,16,15,20,11,23,7,25,6,7,25,3,27,13,17,18,12,22,9,24,7,4,26,14,5,4,5,3,27,24,6,21,8,17,12,13,16,26,5,7,13,4,9,26,5,14,13,3,13,7,17,22,7,3,24,5,26,4,26,4,5,5,25,4,16,3,27,24,5,14,9,18,5,3,27,4,25,3,12,24,5,4,8,7,9,18,8,4,26,13,12,14,7,4,7,3,27,4,27,4,7,18,9,4,8,5,23,22,5,6,5,3,26,3,17,4,5,14,5,5,12,14,7,22,7,18,7,4,7,4,12,5,7,5,8,22,5,18,7,6,8,6,7,5,5,14,8,18,5,7,7,3,12,5,16,3,16,4,26,4,26,4,26,4,25,4,25,3,16,5,17,30,19,30,0,30,0,31,0,30,0,6,31,8,22,9,1,9,22,9,0,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,8,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,22,30,0,8,1,2.0
31,2,31,0,27,30,31,0,1,3,31,0,28,3,1,0,31,0,1,30,28,3,0,31,1,0,28,0,0,30,0,30,31,0,31,0,1,0,31,0,1,31,31,0,31,0,28,0,0,30,0,30,0,0,0,0,0,3,0,0,31,0,5,26,5,2,12,23,16,15,20,11,22,9,24,7,6,25,2,28,13,16,18,12,21,10,23,8,3,27,14,6,3,6,2,28,22,8,21,9,17,12,13,17,25,6,7,13,3,10,25,5,14,12,3,13,6,17,21,8,3,24,4,26,3,27,3,6,4,25,4,17,2,27,23,6,14,10,18,6,3,28,4,25,3,13,23,6,3,10,7,10,18,10,4,27,14,13,14,8,4,8,2,28,3,27,3,8,18,10,4,10,6,23,21,6,6,6,2,27,3,17,4,6,14,6,6,13,14,8,21,8,18,8,3,8,4,13,4,8,4,10,21,6,18,8,6,10,6,8,4,6,14,10,18,6,7,8,4,13,6,17,4,17,3,27,3,27,3,26,3,26,3,25,3,17,4,17,30,13,30,0,30,0,31,0,30,0,14,31,15,15,16,1,16,15,16,0,0,31,0,31,30,0,30,0,30,0,30,0,31,0,30,0,30,0,0,31,30,0,15,1,30,0,0,1,30,0,31,0,0,0,31,0,31,0,1,30,0,0,0,15,30,0,15,1,1.0
