@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atLee numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atLee numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atLee numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbe numeric
@attribute o3atLbe numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute destClass {2,1}

@data
31,0,31,8,31,0,1,10,31,0,1,31,21,10,21,10,0,19,30,1,0,1,0,31,0,21,0,0,31,0,21,0,31,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,13,31,0,31,15,17,0,31,14,16,0,31,15,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,11,31,0,2,15,31,0,2,30,17,15,16,14,1,13,29,2,0,2,0,31,0,17,0,0,31,0,16,0,31,0,24,10,12,18,17,30,6,13,18,20,12,25,7,13,11,19,11,13,18,31,1,24,6,0,19,6,30,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,0,29,26,30,0,0,27,30,1,0,31,3,26,4,27,0,3,30,1,1,1,0,31,0,4,0,0,31,0,4,1,30,0,28,6,14,22,15,31,2,15,16,24,8,29,3,15,7,23,6,14,16,31,0,28,2,0,23,2,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,27,12,14,17,15,31,3,15,16,18,13,28,4,15,13,18,12,14,16,31,0,27,3,0,18,3,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,1,26,25,28,2,0,26,28,3,0,31,4,25,5,26,0,4,30,1,3,1,0,31,0,5,2,0,31,0,5,3,28,0,27,7,13,20,16,31,3,14,17,22,9,28,4,14,9,22,9,14,17,31,0,27,3,0,22,3,31,0,10,29,0,31,12,20,1,30,11,19,1,30,18,1,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,11,14,18,15,31,8,15,16,19,12,23,9,15,12,19,12,15,16,31,0,22,8,0,19,8,31,0,10,24,5,31,12,19,5,25,11,19,6,25,18,6,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,21,8,30,9,22,1,31,9,22,0,31,1,30,0,30,0,0,30,1,22,1,0,31,0,1,22,0,31,0,0,22,9,0,24,12,13,17,16,31,6,14,17,18,13,25,7,14,13,18,13,14,17,31,0,24,6,0,18,6,31,0,30,23,6,29,31,0,6,24,30,0,7,24,0,7,1,0,31,1,30,1,30,0,0,31,1,1,0,31,2.0
29,19,10,30,10,19,0,31,11,20,0,31,0,30,0,30,0,0,30,0,20,1,1,30,1,0,19,0,30,0,0,20,11,1,28,13,12,16,17,31,2,13,18,17,14,29,3,13,14,17,14,13,18,31,0,28,2,0,17,2,31,0,21,23,6,31,23,8,6,24,22,8,7,24,7,7,9,0,31,0,31,0,31,0,0,31,0,9,0,31,2.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,22,14,12,15,17,31,8,13,18,16,15,23,9,13,15,16,15,13,18,31,0,22,8,0,16,8,31,0,16,20,9,31,18,13,9,21,17,13,10,21,12,10,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,8,21,29,22,8,1,30,22,9,1,31,1,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,16,23,6,31,18,13,6,24,17,13,7,24,12,7,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,26,12,13,17,16,31,4,14,17,18,13,27,5,14,13,18,13,14,17,31,0,26,4,0,18,4,31,0,12,29,0,31,14,18,1,30,13,17,1,30,16,1,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,20,31,0,1,21,31,0,1,31,10,21,10,21,0,9,30,1,0,1,0,31,0,10,0,0,31,0,10,0,31,0,22,13,13,16,16,29,8,14,17,17,14,23,9,14,14,17,14,14,17,30,2,22,8,1,17,8,29,1,13,24,5,31,14,17,6,25,14,17,6,25,16,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,14,12,15,17,31,7,13,18,16,15,24,8,13,15,16,15,13,18,31,0,23,7,0,16,7,31,0,13,31,0,31,15,17,0,31,14,16,0,31,15,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
29,1,28,14,28,1,0,18,29,1,0,31,12,17,12,18,0,9,30,0,2,1,1,30,1,12,1,0,30,0,13,2,29,1,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,2.0
31,0,31,21,31,0,1,23,31,0,1,31,8,23,8,23,0,6,30,1,0,1,0,31,0,8,0,0,31,0,8,0,31,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
29,15,12,30,13,16,0,31,14,17,0,31,0,30,0,30,0,0,30,0,17,1,1,30,1,0,16,0,30,0,0,17,14,1,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,20,26,3,31,22,9,3,27,21,9,4,27,8,4,10,0,31,0,31,0,31,0,0,31,0,10,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,11,13,16,16,31,4,14,17,18,13,27,5,14,13,18,12,13,17,31,0,26,4,0,18,4,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,17,31,0,1,19,31,0,1,31,12,19,12,19,0,10,30,1,0,1,0,31,0,12,0,0,31,0,12,0,31,0,24,11,12,17,17,31,6,13,18,19,13,25,7,13,12,18,12,13,18,31,0,24,6,0,18,6,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,13,24,5,31,14,17,6,25,14,17,6,25,16,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,12,13,17,16,31,4,14,17,18,13,27,5,14,13,18,13,14,17,31,0,26,4,0,18,4,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,26,31,0,1,28,31,0,1,31,3,28,3,28,0,1,30,1,0,1,0,31,0,3,0,0,31,0,3,0,31,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,10,27,2,31,11,20,3,28,11,20,3,28,19,3,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,12,23,6,31,14,17,6,24,13,17,7,24,16,7,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,29,30,30,0,0,31,30,1,0,31,0,30,0,30,0,0,30,1,1,1,0,31,0,1,0,0,31,0,0,1,30,0,28,10,14,17,15,31,2,15,16,19,12,29,3,15,12,19,11,14,16,31,0,28,2,0,19,2,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
29,8,19,30,20,9,0,31,21,10,0,31,0,30,0,30,0,0,30,0,10,1,1,30,1,0,9,0,30,0,0,10,21,1,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,21,31,0,31,23,9,0,31,22,8,0,31,7,0,9,0,31,0,31,0,31,0,0,31,0,9,0,31,2.0
31,0,31,23,31,0,1,25,31,0,1,31,7,25,6,24,0,5,30,1,0,1,0,31,0,7,0,0,31,0,6,0,31,0,26,8,13,20,16,31,4,14,17,22,10,27,5,14,9,21,9,14,17,31,0,26,4,0,21,4,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,12,31,0,31,14,18,0,31,13,17,0,31,16,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,14,15,30,16,15,1,31,16,15,0,31,1,30,0,30,0,0,30,1,15,1,0,31,0,1,15,0,31,0,0,15,16,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,18,25,4,31,20,11,4,26,19,11,5,26,10,5,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,0,31,18,31,0,1,20,31,0,1,31,12,20,11,19,0,10,30,1,0,1,0,31,0,12,0,0,31,0,11,0,31,0,20,13,12,16,17,26,10,13,18,17,14,21,11,13,14,17,14,13,18,27,5,20,10,4,17,10,26,4,15,22,7,31,16,15,8,23,16,15,8,23,14,8,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,31,13,31,0,1,14,31,0,1,31,17,14,17,14,0,16,30,1,0,1,0,31,0,17,0,0,31,0,17,0,31,0,20,12,13,17,16,27,10,14,17,18,13,21,11,14,13,18,13,14,17,28,4,20,10,3,18,10,27,3,13,28,1,31,14,17,2,29,14,17,2,29,16,2,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,4,31,0,2,5,31,0,2,30,26,5,26,5,1,25,29,2,0,2,0,31,0,26,0,0,31,0,26,0,31,0,24,11,12,17,17,31,6,13,18,19,13,25,7,13,12,18,12,13,18,31,0,24,6,0,18,6,31,0,7,31,0,31,9,23,0,31,8,22,0,31,21,0,23,0,31,0,31,0,31,0,0,31,0,23,0,31,2.0
31,0,31,26,31,0,1,28,31,0,1,31,3,28,3,28,0,1,30,1,0,1,0,31,0,3,0,0,31,0,3,0,31,0,23,12,13,17,16,31,7,14,17,18,13,24,8,14,13,18,13,14,17,31,0,23,7,0,18,7,31,0,12,23,6,31,14,17,6,24,13,17,7,24,16,7,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,20,13,12,16,17,31,10,13,18,17,14,21,11,13,14,17,14,13,18,31,0,20,10,0,17,10,31,0,13,24,5,31,15,17,6,25,14,16,6,25,15,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
29,5,22,30,23,6,0,31,24,7,0,31,0,30,0,30,0,0,30,0,7,1,1,30,1,0,6,0,30,0,0,7,24,1,24,18,9,11,20,31,6,10,21,12,19,25,7,10,19,12,18,9,21,31,0,24,6,0,12,6,31,0,24,27,2,31,26,6,3,28,25,5,3,28,4,3,6,0,31,0,31,0,31,0,0,31,0,6,0,31,2.0
31,5,24,25,25,6,1,27,25,6,1,31,4,27,4,27,0,2,30,1,6,1,0,31,0,4,6,0,31,0,4,6,25,0,22,13,13,16,16,29,8,14,17,17,14,23,9,14,14,17,14,14,17,30,2,22,8,1,17,8,29,1,14,20,9,31,15,15,9,21,15,16,10,21,15,10,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,12,13,17,16,31,7,14,17,18,13,24,8,14,13,18,13,14,17,31,0,23,7,0,18,7,31,0,12,28,1,31,14,18,2,29,13,17,2,29,16,2,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,0,31,25,31,0,1,27,31,0,1,31,4,27,4,27,0,2,30,1,0,1,0,31,0,4,0,0,31,0,4,0,31,0,24,11,13,17,16,31,6,14,17,19,13,25,7,14,12,18,12,14,17,31,0,24,6,0,18,6,31,0,11,29,0,31,12,19,1,30,12,19,1,30,18,1,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,27,14,12,15,17,31,3,13,18,16,15,28,4,13,15,16,15,13,18,31,0,27,3,0,16,3,31,0,13,31,0,31,15,17,0,31,14,16,0,31,15,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,4,25,23,26,5,1,24,26,5,1,31,7,24,7,24,0,6,30,1,5,1,0,31,0,7,5,0,31,0,7,5,26,0,26,9,13,19,16,31,4,14,17,21,11,27,5,14,10,20,9,13,17,31,0,26,4,0,20,4,31,0,10,26,3,31,12,20,4,27,11,19,4,27,18,4,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,24,12,13,17,16,31,6,14,17,18,13,25,7,14,13,18,13,14,17,31,0,24,6,0,18,6,31,0,10,27,2,31,12,20,3,28,11,19,3,28,18,3,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,13,16,30,17,14,1,31,17,14,0,31,1,30,0,30,0,0,30,1,14,1,0,31,0,1,14,0,31,0,0,14,17,0,22,13,12,16,17,31,8,13,18,17,14,23,9,13,14,17,14,13,18,31,0,22,8,0,17,8,31,0,19,19,10,29,21,10,10,20,20,10,11,20,9,11,11,0,31,1,30,1,30,0,0,31,1,11,0,31,2.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,22,14,12,15,17,31,8,13,18,16,15,23,9,13,15,16,15,13,18,31,0,22,8,0,16,8,31,0,15,22,7,31,17,14,7,23,16,14,8,23,13,8,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,13,12,16,17,31,8,13,18,17,14,23,9,13,14,17,14,13,18,31,0,22,8,0,17,8,31,0,13,26,3,31,15,17,4,27,14,16,4,27,15,4,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,19,14,12,15,17,28,11,13,18,16,15,20,12,13,15,16,15,13,18,29,3,19,11,2,16,11,28,2,16,22,7,31,17,14,8,23,17,14,8,23,13,8,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,14,12,15,17,31,5,13,18,16,15,26,6,13,15,16,15,13,18,31,0,25,5,0,16,5,31,0,15,28,1,31,17,15,2,29,16,14,2,29,13,2,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,13,25,4,31,14,17,5,26,14,17,5,26,16,5,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,29,30,30,0,0,31,30,1,0,31,0,30,0,30,0,0,30,1,1,1,0,31,0,1,0,0,31,0,0,1,30,0,28,13,14,16,15,31,2,15,16,17,14,29,3,15,14,17,13,14,16,31,0,28,2,0,17,2,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,26,14,13,15,16,31,4,14,17,16,15,27,5,14,15,16,14,13,17,31,0,26,4,0,16,4,31,0,16,29,0,31,18,14,1,30,17,13,1,30,12,1,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,17,10,30,12,19,1,31,12,19,0,31,1,30,0,30,0,0,30,1,19,1,0,31,0,1,19,0,31,0,0,19,12,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,20,22,7,29,22,9,7,23,21,9,8,23,8,8,10,0,31,1,30,1,30,0,0,31,1,10,0,31,2.0
31,0,31,22,31,0,1,24,31,0,1,31,7,24,7,24,0,5,30,1,0,1,0,31,0,7,0,0,31,0,7,0,31,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,10,27,2,31,11,20,3,28,11,20,3,28,19,3,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
29,10,17,30,18,11,0,31,19,12,0,31,0,30,0,30,0,0,30,0,12,1,1,30,1,0,11,0,30,0,0,12,19,1,28,12,12,17,17,31,2,13,18,18,13,29,3,13,13,18,13,13,18,31,0,28,2,0,18,2,31,0,25,31,0,31,27,5,0,31,26,4,0,31,3,0,5,0,31,0,31,0,31,0,0,31,0,5,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,26,11,12,16,17,31,4,13,18,18,13,27,5,13,13,18,13,13,18,31,0,26,4,0,18,4,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,0,29,30,30,0,0,31,30,1,0,31,0,30,0,30,0,0,30,1,1,1,0,31,0,1,0,0,31,0,0,1,30,0,27,12,14,17,15,31,3,15,16,18,13,28,4,15,13,18,13,15,16,31,0,27,3,0,18,3,31,0,10,29,0,31,12,20,1,30,11,19,1,30,18,1,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,2,27,29,28,3,1,30,28,3,1,31,2,30,1,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,1,3,28,0,23,12,14,17,15,31,7,15,16,18,13,24,8,15,13,18,13,15,16,31,0,23,7,0,18,7,31,0,12,26,3,31,14,18,4,27,13,17,4,27,16,4,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,11,13,17,16,31,7,14,17,19,13,24,8,14,12,18,12,14,17,31,0,23,7,0,18,7,31,0,10,28,1,31,12,20,2,29,11,19,2,29,18,2,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,20,31,0,1,21,31,0,1,31,10,21,10,21,0,9,30,1,0,1,0,31,0,10,0,0,31,0,10,0,31,0,24,9,14,19,15,31,6,15,16,21,11,25,7,15,10,20,10,15,16,31,0,24,6,0,20,6,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,1.0
31,17,12,30,13,18,1,31,13,18,0,31,1,30,0,30,0,0,30,1,18,1,0,31,0,1,18,0,31,0,0,18,13,0,23,14,12,15,17,31,7,13,18,16,15,24,8,13,15,16,15,13,18,31,0,23,7,0,16,7,31,0,19,19,10,28,21,10,10,20,20,10,11,20,9,11,11,1,31,2,29,2,29,0,0,31,2,11,0,31,2.0
31,0,31,24,31,0,1,26,31,0,1,31,5,26,5,26,0,3,30,1,0,1,0,31,0,5,0,0,31,0,5,0,31,0,22,12,13,17,16,30,8,14,17,18,13,23,9,14,13,18,13,14,17,31,1,22,8,0,18,8,30,0,11,26,3,31,12,19,4,27,12,19,4,27,18,4,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,15,14,30,15,16,1,31,15,16,0,31,1,30,0,30,0,0,30,1,16,1,0,31,0,1,16,0,31,0,0,16,15,0,25,14,12,15,17,31,5,13,18,16,15,26,6,13,15,16,15,13,18,31,0,25,5,0,16,5,31,0,16,23,6,31,18,13,6,24,17,13,7,24,12,7,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,0,31,0,5,0,31,0,5,27,31,0,31,0,4,31,26,5,0,5,0,31,0,31,0,0,31,0,31,0,31,0,18,15,9,15,20,22,12,10,21,16,16,19,13,10,15,15,15,10,21,23,9,18,12,8,15,12,22,8,11,31,0,31,12,19,0,31,12,19,0,31,18,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,24,9,13,18,16,31,6,14,17,20,11,25,7,14,11,20,11,14,17,31,0,24,6,0,20,6,31,0,11,26,3,31,13,19,4,27,12,18,4,27,17,4,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,20,31,0,1,21,31,0,1,31,10,21,10,21,0,9,30,1,0,1,0,31,0,10,0,0,31,0,10,0,31,0,24,10,13,18,16,31,6,14,17,20,12,25,7,14,11,19,11,14,17,31,0,24,6,0,19,6,31,0,9,28,1,31,11,21,2,29,10,20,2,29,19,2,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,2,27,28,28,3,1,29,28,3,1,31,2,29,2,29,0,1,30,1,3,1,0,31,0,2,3,0,31,0,2,3,28,0,24,11,12,17,17,31,6,13,18,19,13,25,7,13,12,18,12,13,18,31,0,24,6,0,18,6,31,0,12,25,4,31,13,18,5,26,13,18,5,26,17,5,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,14,11,15,18,31,7,12,19,16,15,24,8,12,15,16,15,12,19,31,0,23,7,0,16,7,31,0,14,28,1,31,16,16,2,29,15,15,2,29,14,2,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,9,14,18,15,31,5,15,16,20,11,26,6,15,11,20,11,15,16,31,0,25,5,0,20,5,31,0,11,28,1,31,13,19,2,29,12,18,2,29,17,2,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,8,21,29,22,9,1,30,22,9,1,31,2,30,1,29,0,1,30,1,9,1,0,31,0,2,9,0,31,0,1,9,22,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,15,23,6,31,17,14,6,24,16,14,7,24,13,7,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,9,18,30,20,10,0,31,20,11,0,31,0,30,0,30,0,0,30,1,11,1,0,31,0,1,10,0,31,0,0,11,20,0,28,12,14,17,15,31,2,15,16,18,13,29,3,15,13,18,13,15,16,31,0,28,2,0,18,2,31,0,14,24,5,31,16,15,5,25,15,15,6,25,14,6,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,12,12,17,17,31,5,13,18,18,13,26,6,13,13,18,13,13,18,31,0,25,5,0,18,5,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,20,13,12,16,17,28,10,13,18,17,14,21,11,13,14,17,14,13,18,29,3,20,10,2,17,10,28,2,15,22,7,31,16,15,8,23,16,15,8,23,14,8,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
