@relation 'Sax dominant'

@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMaaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atLeee numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMebc numeric
@attribute o1atLebc numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMdbd numeric
@attribute o1atLdbd numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMece numeric
@attribute o1atLece numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMebe numeric
@attribute o1atLebe numeric
@attribute o1atMbda numeric
@attribute o1atLbda numeric
@attribute o1atMdbe numeric
@attribute o1atLdbe numeric
@attribute o1atMbed numeric
@attribute o1atLbed numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbec numeric
@attribute o1atLbec numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMcea numeric
@attribute o1atLcea numeric
@attribute o1atMbad numeric
@attribute o1atLbad numeric
@attribute o1atMebd numeric
@attribute o1atLebd numeric
@attribute o1atMcac numeric
@attribute o1atLcac numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMdac numeric
@attribute o1atLdac numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMcad numeric
@attribute o1atLcad numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdab numeric
@attribute o1atLdab numeric
@attribute o1atMada numeric
@attribute o1atLada numeric
@attribute o1atMcae numeric
@attribute o1atLcae numeric
@attribute destClass {2,3,4,1}

@data
11,57,11,49,48,11,67,23,22,24,22,67,13,13,15,22,55,19,55,11,79,12,64,15,56,21,12,27,78,12,77,13,55,18,14,16,64,14,63,14,15,14,56,22,12,65,22,52,66,13,66,13,25,14,13,57,12,62,16,14,27,13,11,78,13,17,25,14,22,22,26,13,23,19,23,21,73,13,13,15,24,13,14,24,27,13,11,65,75,13,13,16,11,64,58,13,65,13,12,24,19,23,12,23,15,63,15,63,26,13,24,14,16,22,16,24,24,15,12,67,12,26,13,24,14,15,15,15,68,13,57,13,12,65,67,12,11,74,24,15,15,14,13,16,12,26,11,76,17,13,11,24,78,12,12,24,76,12,12,24,11,77,25,13,11,67,68,12,11,79,12,16,17,15,27,12,11,25,26,12,24,14,12,63,11,74,19,14,56,14,11,15,12,24,25,13,12,52,63,14,13,21,64,13,24,13,12,19,11,63,73,13,12,22,11,26,13,14,1
14,61,12,50,55,13,68,24,24,23,24,67,12,15,14,22,60,23,60,12,78,11,64,14,57,23,14,27,79,11,78,12,56,24,16,17,64,16,63,17,17,13,55,24,14,67,23,58,66,13,66,13,24,15,15,62,15,65,17,13,25,12,13,77,14,16,25,15,22,24,26,13,24,25,23,23,74,13,15,14,24,13,16,26,26,13,14,67,76,12,14,16,13,66,59,15,65,12,13,25,24,25,15,25,18,65,17,65,24,13,23,16,17,24,18,25,24,14,14,69,13,26,15,25,15,14,17,16,68,13,58,13,13,68,67,11,14,73,25,17,16,13,14,15,14,27,13,75,18,13,14,25,79,11,14,25,77,11,14,25,12,76,24,13,12,69,68,11,12,78,14,17,18,15,25,11,13,26,24,11,25,14,15,65,13,73,24,14,55,14,14,15,15,25,25,12,15,58,63,14,15,23,64,12,23,12,15,25,13,65,74,12,13,24,12,26,15,15,2
14,55,11,58,43,13,67,25,22,25,22,70,14,15,16,23,54,23,53,11,79,12,67,13,62,20,13,24,78,13,77,12,63,20,15,17,66,17,67,16,16,15,60,22,12,66,25,53,68,14,70,14,26,15,14,56,12,64,16,14,26,14,12,78,13,17,26,16,23,22,27,14,26,20,25,20,73,13,14,16,25,15,15,23,27,14,14,66,75,12,13,17,12,65,65,15,69,12,11,23,23,22,12,22,13,63,14,64,26,14,25,17,14,22,14,22,26,13,12,68,13,23,14,23,15,14,15,17,71,14,64,15,11,67,69,13,12,74,25,16,15,14,13,16,13,23,12,76,14,15,14,22,78,12,14,23,76,13,14,23,11,77,26,15,11,68,71,12,11,79,14,17,14,16,26,12,12,22,26,13,25,14,13,63,12,74,23,16,60,16,14,16,14,22,26,12,14,53,67,14,14,20,66,15,25,15,15,20,13,64,73,13,13,22,11,23,15,15,3
11,55,10,52,46,11,67,26,24,21,21,68,11,13,13,19,54,25,55,10,80,10,65,13,57,17,12,26,80,11,79,10,59,24,14,16,64,13,66,15,15,13,56,21,11,66,22,55,66,11,68,12,23,14,13,56,14,64,15,12,26,12,11,79,12,15,26,14,19,23,27,12,23,24,24,18,75,11,13,14,25,11,14,25,27,12,11,66,77,10,12,15,11,65,60,14,67,10,12,24,25,21,14,23,13,65,12,64,25,12,23,15,13,22,14,24,25,13,11,68,12,25,13,22,14,12,14,15,69,12,59,11,12,67,67,12,11,75,26,15,14,12,12,14,12,25,11,77,14,13,11,24,80,10,12,24,78,11,12,22,10,78,23,13,10,68,69,10,10,80,13,16,14,14,26,10,11,24,25,12,26,12,12,65,11,75,25,13,56,13,11,14,13,24,26,10,12,55,66,12,13,18,64,12,23,13,13,24,11,64,75,11,12,22,10,25,13,14,2
16,57,16,50,52,16,65,26,27,26,25,65,18,18,20,23,55,26,56,17,74,16,62,19,57,24,18,29,74,16,73,18,55,26,20,21,63,19,61,20,21,18,55,25,19,65,25,57,65,18,63,18,26,20,19,58,20,62,21,18,28,18,16,73,18,21,27,20,23,25,29,18,26,27,27,24,69,18,18,20,27,18,19,28,29,18,16,63,71,18,19,21,16,64,57,20,62,18,17,27,27,26,20,26,20,62,18,61,28,18,26,19,20,25,20,28,28,19,18,66,18,29,20,27,20,20,20,21,65,18,57,18,17,64,65,17,17,69,28,21,20,18,18,20,19,29,16,71,20,18,16,27,74,16,18,27,72,16,18,27,17,72,26,18,16,66,65,16,16,74,18,21,20,20,28,16,16,28,28,17,28,20,18,62,17,69,27,20,55,20,16,20,18,28,28,18,18,57,61,20,20,24,63,18,26,18,18,27,17,61,69,18,19,25,16,29,18,20,1
14,54,13,52,45,14,64,26,25,25,24,65,15,16,17,24,53,23,52,14,77,15,62,18,56,23,15,29,75,16,74,15,57,21,18,21,61,19,63,19,18,18,55,23,15,63,23,50,63,15,65,18,27,19,17,54,15,61,18,17,30,16,14,76,15,20,27,19,25,24,30,18,26,23,24,23,70,17,16,18,26,15,18,25,30,17,14,63,72,15,16,20,14,62,59,18,64,15,14,27,24,25,16,27,18,60,17,61,28,16,26,20,18,25,20,28,27,18,15,64,14,28,17,25,16,17,18,19,66,17,58,15,14,63,64,17,15,72,29,21,17,17,15,19,16,29,14,74,20,16,14,25,75,15,14,27,73,17,14,25,14,75,27,16,13,64,66,15,13,77,14,21,20,20,30,15,14,28,28,17,29,17,16,60,15,72,24,17,55,17,14,19,16,28,29,15,16,50,63,17,16,23,61,16,26,17,16,23,15,61,70,16,15,25,13,28,16,19,1
17,55,15,54,48,16,64,27,23,25,21,68,16,18,18,25,53,25,53,15,75,15,64,15,59,20,17,26,75,15,74,15,59,22,18,18,64,16,64,18,20,17,58,21,17,63,25,52,66,16,67,17,26,18,18,56,17,60,20,17,29,16,15,74,17,20,29,18,26,23,30,17,26,22,27,22,70,15,17,18,28,17,18,25,30,17,16,62,72,15,17,20,15,62,62,18,66,15,15,24,26,22,17,24,19,60,19,60,28,16,27,17,19,23,20,24,28,15,17,65,16,25,18,22,18,17,20,20,69,17,61,17,15,63,67,15,15,70,28,18,19,17,17,19,17,26,15,72,20,17,17,24,75,15,16,24,73,15,17,22,15,73,26,17,15,65,69,15,15,75,17,18,20,18,29,15,15,25,28,15,28,17,17,60,15,70,26,18,58,18,17,19,17,24,29,15,18,52,64,17,18,22,64,16,27,16,18,22,16,60,70,15,16,23,15,25,18,18,2
19,56,19,63,50,19,64,28,24,28,22,68,20,20,21,27,55,27,56,19,73,19,67,21,65,22,19,26,73,19,71,20,64,23,20,22,67,20,66,21,21,21,65,23,19,64,27,56,68,20,68,20,28,21,20,57,21,62,22,21,29,20,19,72,20,23,29,21,27,23,29,20,27,23,28,22,69,20,20,21,28,20,20,25,30,20,19,63,70,20,20,22,19,63,66,21,67,20,20,24,27,23,21,23,20,63,20,62,29,20,28,20,21,22,20,24,28,21,19,65,20,24,20,24,21,21,21,22,70,20,65,20,20,64,69,19,19,70,28,21,21,20,20,21,19,25,19,71,21,20,19,24,72,19,20,23,71,19,20,23,19,72,28,20,19,65,69,19,19,73,20,21,21,21,29,19,19,24,29,19,28,21,19,63,19,70,27,21,65,21,19,21,19,24,28,20,19,56,66,21,20,22,67,20,28,20,19,23,19,62,69,20,20,22,19,25,20,21,3
16,58,14,51,50,16,66,27,27,24,25,65,16,18,18,22,57,25,57,15,76,15,62,15,56,22,16,29,75,15,74,15,57,26,19,21,61,19,62,21,19,18,53,26,17,66,25,55,63,16,65,18,26,20,18,59,16,64,19,17,27,17,15,75,16,20,27,20,22,27,28,18,26,27,25,22,70,15,17,19,26,16,19,28,28,17,16,65,72,15,17,20,15,65,59,20,64,15,15,28,26,27,16,28,19,63,18,63,26,17,24,20,18,25,19,28,26,15,16,67,16,27,18,27,18,17,19,20,67,17,58,16,15,66,64,15,16,71,28,21,18,17,16,19,17,29,15,73,19,17,16,27,75,15,16,27,73,15,16,26,15,74,26,17,14,67,66,15,14,76,16,20,19,20,27,15,15,28,26,15,28,17,17,63,16,71,26,18,53,18,16,19,17,28,27,15,18,55,62,17,18,22,61,16,24,17,18,27,17,63,70,15,17,25,14,28,18,20,1
10,59,8,38,52,10,69,21,25,21,25,65,11,12,12,17,58,18,59,9,82,10,63,15,48,23,9,29,82,10,81,10,48,23,11,12,63,12,63,11,12,11,52,23,10,69,19,58,64,11,65,10,22,11,11,60,13,67,13,11,24,11,9,81,10,13,22,11,19,25,24,10,21,24,21,23,79,10,11,12,21,11,11,26,25,10,10,68,80,10,11,12,9,68,50,11,64,10,10,28,20,25,13,27,12,67,12,66,24,11,23,12,14,26,13,27,23,15,9,70,10,28,11,26,12,11,12,12,66,10,49,11,10,69,65,10,10,77,23,11,12,11,10,12,10,28,9,79,14,11,10,25,82,10,11,28,81,10,11,26,9,80,22,11,8,70,66,10,8,82,11,12,14,11,24,10,9,27,24,10,23,10,10,67,10,77,20,11,52,11,10,11,10,27,23,10,11,58,63,10,11,23,63,11,23,11,11,24,11,66,79,10,11,26,8,28,12,11,2
15,57,11,53,50,13,65,26,21,27,23,69,13,15,15,26,56,23,56,11,79,11,66,12,59,22,12,25,79,12,78,11,60,19,13,16,65,16,66,14,15,14,57,21,11,64,25,54,67,13,69,12,27,13,12,58,17,62,16,13,28,13,12,78,13,16,27,13,27,22,28,12,26,19,26,23,74,12,14,15,26,15,13,23,29,12,14,64,76,11,13,15,13,63,62,13,68,11,12,24,23,21,17,22,18,62,20,63,28,13,28,16,20,24,19,21,27,12,11,66,13,24,12,23,15,13,14,15,70,12,61,15,12,65,68,12,16,74,26,14,15,13,13,15,12,23,13,76,20,15,15,22,79,11,14,24,77,12,15,23,11,77,27,15,11,66,70,11,11,79,15,16,20,13,28,11,13,22,28,12,26,12,12,62,12,74,23,14,57,14,15,14,13,21,27,11,13,54,66,12,13,23,65,14,28,14,14,19,13,63,74,12,13,24,11,24,15,13,4
16,55,14,53,48,16,63,27,23,26,22,67,15,18,17,22,54,25,54,15,76,14,64,16,59,20,15,27,76,14,75,15,58,21,16,19,64,18,63,17,18,16,57,21,15,63,25,51,66,16,66,14,27,15,15,56,18,61,19,16,30,16,15,75,16,19,29,16,24,24,29,15,25,21,27,20,71,16,17,18,28,16,16,25,31,15,16,62,73,15,17,18,15,62,61,15,65,15,15,26,25,22,18,25,20,60,19,60,29,17,28,19,21,24,20,23,27,16,15,64,16,26,15,23,18,17,18,17,68,14,60,16,15,63,67,14,17,71,27,18,18,16,16,18,15,26,15,73,22,17,16,24,76,14,16,26,74,14,17,23,15,74,27,17,14,64,68,14,14,76,17,19,22,16,30,14,15,25,29,14,27,16,16,60,16,71,25,16,57,15,16,16,16,23,28,15,17,51,63,15,17,20,64,15,28,16,17,21,17,60,71,15,17,24,14,26,18,15,4
13,54,11,47,46,13,64,27,26,21,22,66,12,15,14,20,54,23,55,13,79,12,63,16,53,19,13,28,78,13,77,12,54,21,16,16,62,14,64,16,16,15,56,20,16,66,23,53,64,12,66,15,24,16,16,55,17,65,16,14,28,14,13,78,13,17,28,17,23,25,30,15,24,23,25,22,73,14,15,16,27,12,16,26,30,14,13,64,75,12,16,17,13,65,56,16,65,12,13,27,25,22,17,27,19,63,16,62,26,14,24,16,16,25,19,28,27,17,13,66,13,27,16,22,15,14,16,17,67,14,55,12,13,65,65,14,15,74,29,16,15,14,13,16,16,28,13,76,18,14,13,25,78,12,13,27,76,14,13,22,13,77,23,14,11,65,67,12,11,79,13,16,19,17,29,12,13,27,27,14,29,14,15,63,15,74,25,14,56,14,13,16,15,28,29,12,15,53,64,14,15,22,62,13,24,15,15,23,15,62,73,13,15,25,11,27,15,16,1
15,61,11,47,56,13,67,23,27,25,27,64,12,15,14,22,61,23,61,12,79,10,63,19,53,25,12,30,80,10,79,12,52,26,13,18,62,17,62,16,15,13,55,26,12,67,23,58,64,14,64,11,25,11,13,62,17,66,16,12,26,12,13,78,13,15,25,12,23,27,25,12,23,26,24,25,75,14,15,14,24,14,13,28,27,11,15,67,77,12,14,14,14,66,54,11,63,12,13,29,23,27,17,28,18,65,19,66,26,14,26,17,20,28,18,27,24,19,12,68,13,28,13,28,15,14,15,13,66,10,53,14,13,68,65,11,16,74,23,17,15,12,13,14,12,29,14,76,20,14,15,27,80,10,15,28,78,11,15,27,12,77,25,14,11,68,65,10,11,79,15,17,20,12,26,10,14,28,26,11,23,13,14,65,14,74,23,13,55,12,15,12,14,27,24,12,14,58,62,12,14,25,62,12,26,12,14,26,14,66,75,12,14,28,11,29,15,11,4
16,60,14,52,53,15,68,23,22,23,23,68,14,17,16,22,58,20,58,14,76,13,65,16,57,21,16,26,77,14,76,13,58,20,18,16,64,15,65,15,19,16,59,22,14,66,22,57,66,14,68,15,25,16,15,60,15,63,19,15,26,14,14,75,16,18,24,16,22,22,26,15,24,21,22,21,72,14,16,16,23,14,17,23,26,15,15,66,74,13,16,18,14,65,60,15,67,13,15,24,21,22,15,22,16,64,17,64,25,14,23,15,17,23,18,23,24,16,14,68,15,25,16,24,17,15,17,17,69,15,59,14,15,66,67,14,14,71,24,15,18,15,16,17,16,24,14,73,18,15,16,23,77,13,15,24,75,14,16,24,14,74,25,15,14,68,69,13,14,76,16,16,18,17,26,13,14,23,25,14,24,15,14,64,14,71,21,16,59,16,16,17,16,23,25,13,15,57,65,15,15,21,64,15,23,15,17,21,15,64,72,14,15,23,14,25,17,16,2
15,64,11,49,58,13,70,19,22,22,25,67,12,15,14,21,64,16,63,12,79,10,66,13,57,24,13,27,80,11,79,11,57,19,14,16,65,16,65,13,16,13,55,21,12,70,19,61,66,13,67,11,22,12,13,65,14,69,16,12,23,12,13,78,13,15,20,13,22,22,23,12,21,20,19,25,76,12,15,14,19,14,14,23,24,12,15,70,77,11,14,15,13,69,58,12,66,12,12,26,17,24,14,25,14,67,17,68,23,13,23,16,17,26,16,24,22,14,12,71,13,26,13,25,15,13,15,14,68,11,57,14,12,71,67,12,14,74,21,15,15,12,13,14,13,26,13,76,17,14,15,22,80,10,15,26,78,11,15,25,12,77,22,14,11,71,68,11,11,79,15,16,17,13,23,11,13,25,23,12,21,13,14,67,14,74,17,14,55,13,15,13,15,24,22,12,14,61,65,12,14,25,65,13,23,13,15,20,14,68,76,12,14,26,11,26,15,12,4
22,59,19,49,54,21,65,26,28,26,29,63,20,23,22,25,58,24,58,19,71,18,60,21,53,28,20,31,72,19,71,18,54,27,22,22,59,22,60,21,23,21,54,28,20,65,26,58,61,20,63,20,28,21,21,60,20,62,24,20,27,20,19,70,21,23,27,21,25,28,28,20,27,27,26,28,67,19,21,22,26,21,22,29,29,19,21,63,69,18,22,22,20,64,56,21,62,18,19,30,25,29,20,29,20,62,21,62,27,20,26,22,21,29,21,28,27,21,20,67,21,30,21,30,23,20,23,22,64,19,55,21,19,64,62,19,19,66,27,21,23,20,21,22,21,30,19,68,21,21,22,28,72,18,21,30,70,19,22,30,19,69,27,21,19,66,64,18,19,71,22,22,22,21,28,18,20,29,28,19,27,19,20,62,19,66,25,21,54,21,22,21,20,28,27,18,22,58,60,19,22,28,59,21,26,21,22,27,21,62,67,19,21,29,19,30,23,21,3
12,64,9,53,57,11,71,19,22,19,22,69,10,13,13,17,63,19,63,9,81,9,65,12,59,19,10,25,80,9,79,10,57,21,11,15,65,13,63,14,13,11,57,21,11,71,19,60,68,11,67,10,20,11,11,65,10,69,14,11,21,11,10,80,11,15,22,12,17,23,22,10,19,21,20,20,73,10,12,14,21,12,11,24,23,10,11,70,76,10,12,14,10,70,61,11,66,10,9,24,19,21,10,23,14,68,13,68,20,13,19,15,14,23,14,22,20,12,10,73,11,24,11,22,13,13,13,14,70,10,60,11,9,71,69,9,10,76,19,14,13,11,11,14,11,24,10,78,14,14,12,23,80,9,12,24,77,9,13,22,9,79,19,13,9,72,70,9,9,81,13,15,15,12,22,9,10,23,21,9,19,12,11,68,10,76,19,12,57,12,12,13,11,22,21,10,12,60,64,12,12,20,65,10,19,11,12,21,11,68,74,10,11,23,9,24,13,11,4
16,61,14,51,54,15,68,25,25,21,23,66,13,17,15,21,60,23,59,14,76,12,64,16,56,22,16,28,78,14,77,12,58,25,18,19,62,17,65,18,19,16,55,23,15,67,21,58,64,13,67,15,22,16,16,62,15,65,19,14,25,13,15,75,16,17,25,16,22,25,26,15,22,25,23,24,73,15,17,15,24,14,18,27,26,14,16,67,75,12,16,17,15,66,59,16,66,12,14,26,23,23,15,25,17,64,17,65,24,13,23,18,17,25,18,25,24,16,15,69,15,27,16,24,17,14,18,17,67,14,58,14,14,68,65,15,15,71,25,18,18,14,16,16,16,27,15,73,18,14,16,26,78,12,16,26,76,15,16,24,14,74,22,14,14,69,67,12,14,76,16,19,18,16,25,12,15,26,24,15,25,14,16,64,15,71,23,15,55,15,16,16,17,25,25,12,16,58,65,14,16,24,62,15,23,15,17,25,15,65,73,14,15,25,14,27,17,16,2
11,60,9,53,53,10,69,19,19,23,21,70,10,12,11,21,58,19,59,10,81,9,69,11,61,20,10,24,83,9,82,10,60,17,12,14,69,13,68,12,13,10,58,18,11,69,19,59,70,10,70,9,23,9,12,61,14,66,14,10,24,10,9,80,11,12,21,10,21,18,24,9,22,20,20,20,80,10,11,11,20,10,12,20,25,9,10,67,81,10,12,11,9,68,62,9,69,10,11,22,21,21,14,21,14,67,14,65,24,10,23,13,15,21,14,22,23,11,10,70,11,23,12,22,13,11,13,11,71,9,61,10,11,68,71,9,12,76,22,13,13,10,11,11,11,23,9,78,15,10,11,19,83,9,11,22,82,9,12,22,11,79,23,10,9,70,71,9,9,81,12,14,15,10,24,9,9,22,24,9,22,10,10,67,10,76,21,10,58,10,11,10,10,22,23,10,11,59,68,10,12,20,69,10,23,10,11,20,11,65,80,10,12,21,9,23,12,9,2
15,62,14,46,55,15,69,22,26,21,25,65,16,17,18,19,60,21,61,15,76,14,62,17,53,24,15,29,76,15,75,14,54,25,17,18,61,18,63,17,18,17,54,24,16,69,20,60,63,16,65,16,22,17,17,63,15,66,19,16,24,16,14,75,16,19,23,17,21,25,24,16,21,26,22,25,71,16,16,18,22,17,17,27,25,15,15,67,73,14,17,18,14,68,56,17,64,14,15,27,22,25,15,26,16,66,16,65,24,16,23,18,17,26,16,27,23,17,15,70,16,28,17,26,18,16,18,18,66,15,55,17,15,68,64,16,15,71,23,17,18,16,16,18,16,28,14,73,17,17,16,26,76,14,16,27,74,16,16,26,15,74,22,17,14,70,66,14,14,76,17,18,17,17,24,14,14,27,24,16,23,15,15,66,15,71,22,17,54,17,16,17,15,27,23,14,16,60,63,15,17,25,61,17,23,17,16,26,16,65,71,15,17,26,14,28,17,17,3
15,61,15,50,56,15,68,23,26,22,25,65,17,17,19,20,59,23,60,16,75,16,61,17,55,24,16,29,74,16,73,16,55,26,18,20,61,19,61,19,19,18,54,24,17,68,21,61,63,17,64,17,23,19,18,62,18,65,20,18,25,17,15,74,17,21,24,19,21,24,25,17,22,27,22,24,69,16,17,19,23,18,18,27,26,17,15,66,71,16,18,20,15,67,58,19,63,16,16,26,24,25,18,25,17,65,16,64,24,17,23,19,17,25,17,27,23,17,16,69,16,28,18,26,18,18,19,20,66,17,57,18,16,67,64,16,16,70,24,19,19,18,17,20,17,28,15,72,18,18,16,26,74,16,16,26,72,16,16,26,16,73,23,18,15,69,66,16,15,75,17,20,18,19,25,16,15,27,24,16,24,17,16,65,16,70,24,18,54,18,16,19,16,27,24,16,16,61,61,17,17,24,61,17,23,17,16,27,16,64,69,16,17,25,15,28,17,19,3
16,56,12,56,49,14,63,27,21,28,23,70,15,16,17,26,56,26,56,13,78,13,66,13,61,20,14,24,77,13,76,13,61,18,15,16,66,16,66,14,17,15,60,21,15,64,28,52,68,15,69,14,30,15,15,57,18,63,17,15,29,15,14,77,14,18,29,16,26,21,30,15,29,19,28,20,72,13,16,17,28,16,15,22,31,15,16,63,74,13,16,18,15,63,64,15,68,13,13,23,26,23,18,23,22,61,22,62,29,15,28,16,22,23,22,22,29,13,14,65,14,23,15,23,16,15,17,17,71,14,63,16,13,64,69,13,18,73,28,16,16,15,14,17,15,24,15,75,22,17,16,21,77,13,16,23,75,13,16,23,13,76,29,17,12,64,71,13,12,78,16,16,23,16,30,13,15,23,30,13,28,15,16,61,15,73,26,17,60,16,16,16,16,22,29,13,16,52,66,14,16,20,66,15,28,15,16,19,15,62,72,13,15,23,12,23,16,15,4
17,61,16,52,56,17,66,26,26,22,24,66,17,19,19,21,60,23,61,17,74,17,63,18,57,22,17,28,73,18,72,17,58,23,19,20,62,18,63,19,20,20,57,24,19,67,24,58,64,17,66,19,25,20,19,62,18,65,21,19,26,18,17,73,18,22,27,20,21,25,27,19,24,23,24,22,68,18,19,20,26,17,19,27,28,18,17,65,70,17,20,21,17,66,60,20,65,17,17,26,23,24,18,25,21,64,19,63,24,18,22,19,19,24,21,26,24,18,17,68,17,27,19,25,19,19,20,21,67,18,59,17,17,66,65,18,18,69,26,19,20,19,18,21,19,27,17,71,21,18,17,26,73,17,17,26,71,18,17,25,17,72,24,18,16,67,67,17,16,74,17,20,22,20,27,17,17,26,25,18,26,18,18,64,18,69,23,18,57,18,17,20,18,26,26,17,18,58,63,18,18,22,62,18,22,19,18,23,18,63,68,18,18,24,16,27,19,20,1
