@relation 'Sax dominant'

@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atLeee numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMdbd numeric
@attribute o1atLdbd numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMaaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaec numeric
@attribute o1atLaec numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaeb numeric
@attribute o1atLaeb numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMada numeric
@attribute o1atLada numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute destClass {1,3,2}

@data
1,4,20,50,87,4,42,18,38,14,56,27,39,38,32,37,3,74,6,89,4,65,16,64,9,21,18,74,9,42,3,29,51,26,50,73,6,41,8,43,9,19,93,62,15,88,4,41,9,30,4,87,5,75,5,29,18,30,19,38,29,73,4,65,3,33,17,62,4,74,4,42,3,75,4,42,5,75,3,39,16,43,4,30,5,88,3,74,3,89,3,43,5,40,15,74,4,65,5,42,6,0,19,89,3,75,3,0,0,94,0,51,0,38,0,51,0,5,0,51,0,51,0,15,0,4,0,5,0,9,0,19,0,94,0,5,0,19,0,19,0,94,0,93,0,19,2
1,4,17,52,85,5,40,24,36,20,48,28,34,39,28,38,3,68,10,88,4,58,19,57,13,18,24,68,14,40,4,26,53,23,52,66,11,38,13,41,14,15,93,54,21,86,5,39,13,27,5,84,9,69,6,26,24,27,25,36,30,66,5,58,3,29,23,54,5,68,5,40,3,69,4,40,6,69,3,37,19,41,4,27,6,86,3,68,3,88,3,41,6,35,21,68,5,58,6,40,10,0,25,88,3,69,3,0,0,94,0,53,0,39,0,53,0,6,0,53,0,53,0,21,0,5,0,6,0,14,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,2
5,0,3,87,93,0,5,0,7,1,93,85,5,86,7,86,0,93,0,93,0,93,0,93,1,3,0,93,0,7,0,4,87,5,87,93,0,7,0,5,0,3,89,93,0,93,0,6,1,5,1,93,0,93,0,5,1,4,0,6,85,93,0,94,1,7,0,93,0,93,0,6,1,93,0,5,0,94,0,6,0,5,0,4,0,94,0,94,0,94,0,5,0,5,0,93,0,93,0,6,0,4,1,94,0,94,0,3,3,91,4,88,5,87,4,89,5,0,3,87,3,88,5,1,5,0,5,0,5,0,4,1,3,90,3,0,3,0,3,0,3,90,3,89,3,0,1
1,3,14,56,84,4,35,25,31,21,43,30,28,43,24,42,2,64,9,88,3,54,19,53,14,15,26,65,13,36,3,21,57,19,56,63,10,34,13,37,14,14,93,48,21,85,4,34,15,23,5,82,7,66,5,22,26,23,27,30,35,64,4,54,3,25,24,49,5,65,5,35,3,67,3,35,6,66,3,32,19,37,3,23,6,85,2,65,2,88,2,37,5,29,22,66,4,54,6,36,9,0,27,88,2,67,2,0,0,94,0,57,0,43,0,57,0,5,0,57,0,57,0,22,0,4,0,6,0,14,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,3
1,3,13,57,86,4,33,25,31,23,45,33,29,45,25,44,2,65,12,89,3,55,22,54,17,14,27,65,15,35,3,20,58,20,57,63,14,33,16,36,17,13,93,50,22,87,4,32,18,23,4,85,11,66,5,22,27,23,28,29,36,63,4,55,2,26,24,50,4,65,4,33,2,66,3,33,5,66,2,32,22,36,3,23,5,87,2,65,2,89,2,36,5,30,24,65,4,55,5,35,12,0,28,89,2,66,2,0,0,94,0,58,0,45,0,58,0,5,0,58,0,58,0,24,0,4,0,5,0,17,0,28,0,94,0,5,0,28,0,28,0,94,0,93,0,28,1
1,3,13,63,86,3,30,13,29,11,73,38,28,49,28,48,2,79,6,89,3,77,11,75,10,13,12,80,9,29,2,15,64,15,63,77,8,29,8,30,9,9,93,74,12,87,4,29,11,15,4,85,6,81,5,15,12,15,13,29,47,78,4,77,3,28,12,74,4,79,4,30,4,81,3,30,5,81,2,29,11,30,3,15,5,87,2,79,2,89,2,30,5,28,12,80,3,77,5,29,6,0,13,89,2,81,2,0,0,94,0,64,0,49,0,64,0,5,0,64,0,64,0,12,0,3,0,5,0,9,0,13,0,94,0,5,0,13,0,13,0,94,0,93,0,13,3
1,2,0,93,89,2,0,4,0,3,88,93,0,93,0,93,1,89,2,91,2,89,4,88,3,0,3,89,3,0,1,0,93,0,93,88,2,0,2,0,3,0,93,88,3,90,2,0,3,0,2,89,2,90,3,0,3,0,4,0,93,88,2,89,2,0,3,88,2,89,2,0,2,90,2,0,3,90,1,0,4,0,2,0,3,90,1,89,1,91,1,0,3,0,3,89,2,89,3,0,2,0,4,91,1,90,1,0,0,94,0,94,0,94,0,94,0,3,0,93,0,94,0,4,0,2,0,3,0,3,0,4,0,94,0,3,0,4,0,4,0,94,0,93,0,4,1
1,3,13,59,83,5,31,18,32,18,64,36,28,47,31,46,2,72,11,87,2,68,14,68,17,13,19,72,13,33,5,19,60,20,59,71,14,32,14,32,15,11,93,65,17,83,5,31,17,21,6,80,11,73,5,20,19,20,20,31,39,71,5,69,5,31,17,65,5,73,5,32,5,74,2,32,6,73,4,32,14,34,3,21,7,83,4,73,5,87,3,33,6,28,19,72,5,69,5,32,11,0,20,87,2,74,2,0,0,94,0,60,0,47,0,60,0,6,0,60,0,60,0,19,0,6,0,6,0,15,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,2
1,3,21,55,83,5,36,18,36,17,67,35,34,44,35,43,2,73,11,87,2,70,15,70,16,21,18,73,14,37,5,25,56,25,55,72,14,36,14,37,15,18,93,67,17,83,5,36,16,26,6,80,11,74,6,25,18,26,19,36,39,72,5,71,5,35,17,67,6,74,5,37,5,75,3,37,7,74,4,37,15,38,3,26,7,83,4,74,5,87,3,38,6,34,18,73,6,71,6,37,11,0,19,87,2,75,2,0,0,94,0,56,0,44,0,56,0,6,0,56,0,56,0,18,0,6,0,7,0,15,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,3
1,3,14,55,84,4,35,24,32,21,44,29,29,42,25,41,2,64,9,88,3,55,18,53,14,15,26,66,13,37,3,22,56,20,55,62,11,35,14,38,15,14,93,48,20,85,5,34,15,24,5,82,8,66,5,23,26,24,27,30,33,63,4,55,3,26,23,49,5,65,6,35,3,67,3,35,6,66,2,33,19,38,3,24,6,85,2,65,2,88,2,38,5,30,22,67,4,55,6,37,9,0,27,88,2,67,2,0,0,94,0,56,0,42,0,56,0,5,0,56,0,56,0,22,0,4,0,6,0,15,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,3
1,4,25,48,85,5,45,21,40,16,58,27,42,36,36,35,3,72,10,88,4,65,18,64,11,25,20,72,13,44,4,32,49,29,48,70,9,42,12,45,13,21,93,62,17,86,5,44,12,32,5,84,9,73,6,31,20,32,21,41,29,70,5,65,3,36,20,62,5,72,5,45,3,73,4,45,6,73,3,41,18,45,4,32,6,86,3,72,3,88,3,45,6,42,17,72,5,65,6,44,10,0,21,88,3,73,3,0,0,94,0,49,0,36,0,49,0,6,0,49,0,49,0,17,0,5,0,6,0,13,0,21,0,94,0,6,0,21,0,21,0,94,0,93,0,21,3
1,3,13,56,84,3,35,22,31,17,49,30,30,43,26,42,2,67,7,88,2,58,17,58,12,14,22,68,11,36,3,22,57,19,56,67,7,34,10,36,11,13,93,54,18,85,3,35,13,23,5,82,5,69,4,22,22,23,23,31,34,68,3,59,3,27,21,55,5,69,4,36,3,71,3,36,6,69,3,32,17,37,3,23,6,85,2,69,2,88,2,37,4,31,18,69,4,59,5,36,7,0,23,88,2,71,2,0,0,94,0,57,0,43,0,57,0,4,0,57,0,57,0,18,0,4,0,6,0,11,0,23,0,94,0,6,0,23,0,23,0,94,0,93,0,23,3
1,3,19,56,86,4,35,15,35,15,69,34,33,43,34,42,2,76,10,89,3,73,13,72,14,19,16,76,11,36,3,21,57,22,56,75,12,35,12,36,13,14,93,70,14,87,4,34,14,23,4,85,10,77,4,22,16,23,17,34,39,75,4,73,3,34,14,70,4,76,4,35,3,77,3,35,5,77,3,36,13,37,3,23,5,87,3,76,3,89,2,37,5,33,16,76,4,73,4,36,10,0,17,89,2,77,2,0,0,94,0,57,0,43,0,57,0,5,0,57,0,57,0,16,0,4,0,5,0,13,0,17,0,94,0,5,0,17,0,17,0,94,0,93,0,17,3
1,3,19,57,83,5,34,18,34,17,67,37,32,46,33,45,2,73,11,87,2,70,15,70,16,19,18,73,14,35,5,23,58,23,57,72,14,34,14,35,15,16,93,67,17,83,5,34,16,24,6,80,11,74,6,23,18,24,19,34,41,72,5,71,5,33,17,67,6,74,5,35,5,75,3,35,7,74,4,35,15,36,3,24,7,83,4,74,5,87,3,36,6,32,18,73,6,71,6,35,11,0,19,87,2,75,2,0,0,94,0,58,0,46,0,58,0,6,0,58,0,58,0,18,0,6,0,7,0,15,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,3
1,3,22,51,88,3,42,18,41,16,59,30,38,39,37,38,2,75,6,90,3,67,14,66,12,22,17,76,9,41,2,29,52,29,51,74,8,41,8,42,9,18,93,64,17,89,4,41,13,29,3,88,5,76,4,29,17,29,18,41,32,74,3,67,2,37,17,64,3,75,4,42,3,76,3,42,4,76,2,41,14,42,3,29,4,89,2,75,2,90,2,42,4,38,17,76,3,67,4,41,6,0,18,90,2,76,2,0,0,94,0,52,0,39,0,52,0,4,0,52,0,52,0,17,0,3,0,4,0,9,0,18,0,94,0,4,0,18,0,18,0,94,0,93,0,18,1
1,3,14,55,84,4,37,25,32,20,44,28,30,41,24,40,2,65,9,88,3,55,19,54,13,15,25,66,13,37,3,22,56,19,55,64,10,35,12,38,13,13,93,50,21,85,4,36,14,23,5,82,7,67,5,22,25,23,26,32,33,65,4,55,3,26,24,51,5,66,5,37,3,68,3,37,6,67,3,33,19,38,3,23,6,85,2,66,2,88,2,38,5,31,21,67,4,55,6,37,9,0,26,88,2,68,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,21,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,3
1,3,15,55,84,4,38,26,32,20,44,28,31,41,24,40,2,65,9,88,3,55,19,54,13,15,25,66,13,37,3,23,56,19,55,64,10,35,12,38,13,13,93,50,21,85,4,37,14,23,5,82,7,67,5,22,25,23,26,33,33,65,4,55,3,26,25,51,5,66,5,38,3,68,3,38,6,67,3,33,19,38,3,23,6,85,2,66,2,88,2,38,5,31,21,67,4,55,6,37,9,0,26,88,2,68,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,21,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,1
1,4,20,50,83,6,41,23,38,20,50,27,35,37,32,36,3,68,11,87,4,59,18,58,14,21,24,68,14,42,5,27,51,26,50,66,12,40,14,43,15,17,93,55,20,84,6,40,15,29,6,81,10,69,7,28,24,29,25,37,29,66,6,59,4,33,22,55,6,68,6,41,4,69,4,41,7,69,4,39,18,43,4,29,7,84,4,68,4,87,3,43,7,36,21,68,6,59,7,42,11,0,25,87,3,69,3,0,0,94,0,51,0,37,0,51,0,7,0,51,0,51,0,21,0,6,0,7,0,15,0,25,0,94,0,7,0,25,0,25,0,94,0,93,0,25,3
1,5,23,47,82,7,44,25,39,20,48,24,37,34,33,33,4,66,13,86,5,57,19,56,14,24,26,66,16,45,6,30,48,28,47,64,13,43,16,46,17,20,93,53,20,83,7,43,16,32,7,80,12,67,8,31,26,32,27,38,26,64,7,57,5,35,24,53,7,66,7,44,5,67,5,44,8,67,5,40,19,46,5,32,8,83,5,66,5,86,4,46,8,38,21,66,7,57,8,45,13,0,27,86,4,67,4,0,0,94,0,48,0,34,0,48,0,8,0,48,0,48,0,21,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,1
1,3,19,54,88,3,39,14,37,11,67,31,38,42,34,41,2,79,5,90,3,73,13,72,9,19,13,80,7,38,2,26,55,25,54,78,6,38,6,39,7,17,93,71,12,89,4,38,10,26,3,88,4,80,4,26,13,26,14,37,35,78,3,73,2,35,13,71,3,79,4,39,3,80,3,39,4,80,2,37,13,39,3,26,4,89,2,79,2,90,2,39,4,38,12,80,3,73,4,38,5,0,14,90,2,80,2,0,0,94,0,55,0,42,0,55,0,4,0,55,0,55,0,12,0,3,0,4,0,7,0,14,0,94,0,4,0,14,0,14,0,94,0,93,0,14,2
1,4,18,51,85,5,41,24,36,19,48,27,35,38,28,37,3,68,10,88,4,58,19,57,12,19,24,68,14,41,4,27,52,23,51,66,10,39,13,42,14,16,93,54,20,86,5,40,12,28,5,84,9,69,6,27,24,28,25,36,29,66,5,58,3,29,23,54,5,68,5,41,3,69,4,41,6,69,3,37,19,42,4,28,6,86,3,68,3,88,3,42,6,36,20,68,5,58,6,41,10,0,25,88,3,69,3,0,0,94,0,52,0,38,0,52,0,6,0,52,0,52,0,20,0,5,0,6,0,14,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,2
1,4,21,50,83,6,41,27,36,22,44,28,34,38,29,37,3,64,13,87,4,54,21,53,15,22,28,64,17,42,5,28,51,25,50,62,13,40,17,43,18,19,93,49,22,84,6,40,16,30,6,81,12,65,7,29,28,30,29,35,30,62,6,54,4,30,26,49,6,64,6,41,4,65,4,41,7,65,4,37,21,43,4,30,7,84,4,64,4,87,3,43,7,35,23,64,6,54,7,42,13,0,29,87,3,65,3,0,0,94,0,51,0,38,0,51,0,7,0,51,0,51,0,23,0,6,0,7,0,18,0,29,0,94,0,7,0,29,0,29,0,94,0,93,0,29,3
1,3,13,56,84,3,35,25,29,18,44,30,29,43,22,42,2,64,9,88,2,54,19,54,12,14,25,65,13,36,3,22,57,17,56,64,8,34,12,36,13,13,93,50,19,85,3,35,13,23,5,82,7,66,4,22,25,23,26,29,34,65,3,55,3,24,24,51,5,66,4,36,3,68,3,36,6,66,3,30,19,37,3,23,6,85,2,66,2,88,2,37,4,30,19,66,4,55,5,36,9,0,26,88,2,68,2,0,0,94,0,57,0,43,0,57,0,4,0,57,0,57,0,19,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,3
1,4,30,46,87,4,47,20,44,16,59,26,43,35,40,34,3,73,10,89,4,66,16,65,11,30,19,74,12,46,3,35,47,34,46,72,9,46,11,47,12,27,93,64,17,88,5,46,13,35,4,87,9,74,5,35,19,35,20,44,30,72,4,66,3,40,19,64,4,73,5,47,4,74,4,47,5,74,3,44,16,47,4,35,5,88,3,73,3,89,3,47,5,43,17,74,4,66,5,46,10,0,20,89,3,74,3,0,0,94,0,47,0,35,0,47,0,5,0,47,0,47,0,17,0,4,0,5,0,12,0,20,0,94,0,5,0,20,0,20,0,94,0,93,0,20,1
1,3,16,58,88,3,35,13,34,11,70,34,34,46,33,45,2,80,5,90,3,75,12,74,10,16,12,81,7,34,2,22,59,22,58,79,6,34,6,35,7,15,93,73,12,89,4,34,11,22,3,88,4,81,4,22,12,22,13,34,40,79,3,75,2,33,12,73,3,80,4,35,3,81,3,35,4,81,2,34,12,35,3,22,4,89,2,80,2,90,2,35,4,34,12,81,3,75,4,34,5,0,13,90,2,81,2,0,0,94,0,59,0,46,0,59,0,4,0,59,0,59,0,12,0,3,0,4,0,7,0,13,0,94,0,4,0,13,0,13,0,94,0,93,0,13,2
1,4,17,53,85,5,38,27,33,22,44,29,32,40,27,39,3,64,13,88,4,54,22,53,15,18,28,64,17,39,4,24,54,22,53,62,13,37,17,40,18,15,93,49,22,86,5,37,17,26,5,84,12,65,6,25,28,26,29,32,32,62,5,54,3,28,26,49,5,64,5,38,3,65,4,38,6,65,3,34,22,40,4,26,6,86,3,64,3,88,3,40,6,33,23,64,5,54,6,39,13,0,29,88,3,65,3,0,0,94,0,54,0,40,0,54,0,6,0,54,0,54,0,23,0,5,0,6,0,18,0,29,0,94,0,6,0,29,0,29,0,94,0,93,0,29,3
1,4,16,53,85,5,39,27,33,21,45,26,33,39,26,38,3,65,12,88,4,55,21,54,14,16,27,65,16,39,4,24,54,21,53,63,13,37,16,40,17,14,93,50,21,86,5,38,16,25,5,84,11,66,6,24,27,25,28,33,30,63,5,55,3,28,26,50,5,65,5,39,3,66,4,39,6,66,3,34,21,40,4,25,6,86,3,65,3,88,3,40,6,33,22,65,5,55,6,39,12,0,28,88,3,66,3,0,0,94,0,54,0,39,0,54,0,6,0,54,0,54,0,22,0,5,0,6,0,17,0,28,0,94,0,6,0,28,0,28,0,94,0,93,0,28,2
1,4,27,47,85,4,46,20,42,16,57,27,41,36,38,35,3,71,6,88,4,65,15,63,12,27,19,72,11,45,3,34,48,31,47,70,8,44,10,46,11,24,93,59,17,86,4,45,12,34,5,84,5,73,5,33,19,34,20,43,29,71,4,65,4,38,19,60,5,72,5,46,4,74,4,46,6,73,3,43,15,46,4,34,6,86,3,72,3,88,3,46,5,41,17,73,4,65,6,45,6,0,20,88,3,74,3,0,0,94,0,48,0,36,0,48,0,5,0,48,0,48,0,17,0,4,0,6,0,11,0,20,0,94,0,6,0,20,0,20,0,94,0,93,0,20,3
1,3,11,58,84,3,33,26,28,20,41,32,27,45,20,44,2,63,9,88,2,52,20,52,13,12,26,64,13,34,3,20,59,16,58,63,9,32,12,34,13,11,93,48,21,85,3,33,14,21,5,82,7,65,4,20,26,21,27,28,36,64,3,53,3,22,25,49,5,65,4,34,3,67,3,34,6,65,3,29,20,35,3,21,6,85,2,65,2,88,2,35,4,28,21,65,4,53,5,34,9,0,27,88,2,67,2,0,0,94,0,59,0,45,0,59,0,4,0,59,0,59,0,21,0,4,0,6,0,13,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,1
1,3,17,58,85,4,34,18,34,16,67,35,33,46,32,45,2,74,11,88,2,70,16,70,14,17,17,74,13,34,4,22,59,22,58,74,12,34,12,34,13,15,93,69,17,85,4,34,15,22,5,83,10,75,5,22,17,22,18,34,41,74,4,71,4,32,17,69,5,75,4,35,5,76,3,35,6,75,4,34,16,35,3,22,6,85,4,75,4,88,3,35,5,33,17,74,5,71,5,34,11,0,18,88,2,76,2,0,0,94,0,59,0,46,0,59,0,5,0,59,0,59,0,17,0,5,0,6,0,13,0,18,0,94,0,6,0,18,0,18,0,94,0,93,0,18,2
1,3,20,56,83,5,34,18,35,18,64,35,31,45,34,44,2,72,11,87,2,68,14,68,17,20,19,72,13,36,5,23,57,24,56,71,14,35,14,35,15,18,93,65,17,83,5,34,17,25,6,80,11,73,5,24,19,24,20,34,40,71,5,69,5,34,17,65,5,73,5,35,5,74,2,35,6,73,4,35,14,37,3,25,7,83,4,73,5,87,3,36,6,31,19,72,5,69,5,35,11,0,20,87,2,74,2,0,0,94,0,57,0,45,0,57,0,6,0,57,0,57,0,19,0,6,0,6,0,15,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,4,19,50,85,5,42,24,37,19,48,26,35,37,29,36,3,68,10,88,4,58,18,57,12,20,24,68,14,42,4,28,51,24,50,66,10,40,13,43,14,17,93,54,20,86,5,41,12,29,5,84,9,69,6,28,24,29,25,37,28,66,5,58,3,30,23,54,5,68,5,42,3,69,4,42,6,69,3,38,18,43,4,29,6,86,3,68,3,88,3,43,6,36,20,68,5,58,6,42,10,0,25,88,3,69,3,0,0,94,0,51,0,37,0,51,0,6,0,51,0,51,0,20,0,5,0,6,0,14,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,3
1,4,17,51,85,5,41,25,36,20,47,25,34,37,28,36,3,67,11,88,4,57,19,56,13,18,25,67,15,41,4,26,52,23,51,65,12,39,14,42,15,15,93,53,21,86,5,40,14,27,5,84,10,68,6,26,25,27,26,36,28,65,5,57,3,30,24,53,5,67,5,41,3,68,4,41,6,68,3,37,19,42,4,27,6,86,3,67,3,88,3,42,6,35,21,67,5,57,6,41,11,0,26,88,3,68,3,0,0,94,0,52,0,37,0,52,0,6,0,52,0,52,0,21,0,5,0,6,0,15,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,2
1,3,13,59,83,5,32,20,31,18,60,35,30,47,28,46,2,71,10,87,2,65,16,65,14,13,20,70,13,33,5,21,60,20,59,70,12,31,13,33,14,12,93,63,18,83,4,32,15,21,6,80,10,72,6,20,20,21,21,32,39,70,5,66,4,28,19,63,6,72,4,33,4,73,3,33,7,72,4,32,17,34,3,21,7,83,4,72,4,87,3,34,6,30,19,70,6,66,6,33,11,0,21,87,2,73,2,0,0,94,0,60,0,47,0,60,0,6,0,60,0,60,0,19,0,6,0,7,0,14,0,21,0,94,0,7,0,21,0,21,0,94,0,93,0,21,3
1,3,22,54,83,5,37,18,37,17,67,34,35,43,36,42,2,73,11,87,2,70,15,70,16,22,18,73,14,38,5,26,55,26,54,72,14,37,14,38,15,19,93,67,17,83,5,37,16,27,6,80,11,74,6,26,18,27,19,37,38,72,5,71,5,36,17,67,6,74,5,38,5,75,3,38,7,74,4,38,15,39,3,27,7,83,4,74,5,87,3,39,6,35,18,73,6,71,6,38,11,0,19,87,2,75,2,0,0,94,0,55,0,43,0,55,0,6,0,55,0,55,0,18,0,6,0,7,0,15,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,3
1,3,12,60,86,3,32,14,31,13,69,32,29,45,29,44,2,77,7,89,3,74,11,72,11,12,14,78,9,32,2,16,61,16,60,75,9,31,9,33,10,9,93,71,13,87,4,31,11,17,4,85,7,79,5,16,14,17,15,31,40,76,4,74,3,29,13,71,4,77,4,32,3,79,3,32,5,79,2,32,11,33,3,17,5,87,2,77,2,89,2,33,5,29,14,78,3,74,5,32,7,0,15,89,2,79,2,0,0,94,0,61,0,45,0,61,0,5,0,61,0,61,0,14,0,3,0,5,0,10,0,15,0,94,0,5,0,15,0,15,0,94,0,93,0,15,3
1,3,19,56,85,4,35,20,35,19,62,31,32,42,34,41,2,71,12,88,2,66,16,66,18,19,20,71,14,36,4,21,57,21,56,71,14,35,14,36,15,15,93,64,19,85,4,35,18,22,5,83,11,72,5,21,20,22,21,35,39,71,4,67,4,34,19,64,5,72,4,36,4,73,3,36,6,72,4,36,16,37,3,22,6,85,4,72,4,88,3,37,5,32,20,71,5,67,5,36,12,0,21,88,2,73,2,0,0,94,0,57,0,42,0,57,0,5,0,57,0,57,0,20,0,5,0,6,0,15,0,21,0,94,0,6,0,21,0,21,0,94,0,93,0,21,3
1,3,12,57,84,3,35,22,30,16,49,30,30,44,25,43,2,69,7,88,2,59,16,59,13,12,21,70,10,35,3,22,58,18,57,68,8,33,9,35,10,12,93,57,17,85,4,35,14,22,5,82,6,71,5,21,21,22,22,31,34,69,4,60,3,28,21,57,5,70,4,36,3,72,3,36,6,71,3,31,16,36,3,22,6,85,2,70,2,88,2,36,5,30,17,70,4,60,5,35,7,0,22,88,2,72,2,0,0,94,0,58,0,44,0,58,0,5,0,58,0,58,0,17,0,4,0,6,0,10,0,22,0,94,0,6,0,22,0,22,0,94,0,93,0,22,3
1,3,12,58,84,3,33,23,28,17,48,32,30,45,22,44,2,66,8,88,2,57,20,57,11,13,23,67,12,34,3,20,59,16,58,66,7,32,11,34,12,12,93,53,18,85,3,33,12,21,5,82,6,68,4,20,23,21,24,28,37,67,3,58,3,23,22,54,5,68,4,34,3,70,3,34,6,68,3,29,20,35,3,21,6,85,2,68,2,88,2,35,4,31,18,68,4,58,5,34,8,0,24,88,2,70,2,0,0,94,0,59,0,45,0,59,0,4,0,59,0,59,0,18,0,4,0,6,0,12,0,24,0,94,0,6,0,24,0,24,0,94,0,93,0,24,2
1,3,19,54,84,4,37,16,37,15,69,31,36,41,36,40,2,75,10,88,2,72,14,72,14,19,16,75,12,38,4,24,55,24,54,74,12,37,12,38,13,15,93,70,15,85,4,37,14,25,5,82,10,76,5,24,16,25,17,37,35,74,4,73,4,36,15,70,5,76,4,38,4,77,3,38,6,76,3,38,14,39,3,25,6,85,3,76,4,88,2,39,5,36,16,75,5,73,5,38,10,0,17,88,2,77,2,0,0,94,0,55,0,41,0,55,0,5,0,55,0,55,0,16,0,5,0,6,0,13,0,17,0,94,0,6,0,17,0,17,0,94,0,93,0,17,3
